TalentKey,ActorID,FirstName,LastName,nationality,gender,birth_year,death_year,is_active,known_for_dept,popularity_score,awards_count,active_since_year
1981,4000260,Blake,Costa,DE,male,1985,,1,Acting,1.44,0,2004
1982,4000261,Rebecca,Johnson,US,female,1964,,1,Acting,3.15,0,1991
1983,4000262,Patricia,Johnson,US,female,1958,2010.0,0,Acting,0.5,0,1994
1984,4000263,Ashley,Martin,US,female,1978,,1,Acting,1.32,0,2000
1985,4000264,Rebecca,Miller,US,female,1974,,1,Acting,2.65,1,1997
1986,4000265,John,Thomas,US,male,1948,,1,Acting,1.08,0,1975
1987,4000266,Alex,Silva,AR,male,1999,,1,Acting,14.43,0,2017
1988,4000267,Charlie,Davies,GB,male,2001,,1,Acting,0.92,0,2021
1989,4000268,Chloe,Alves,AU,female,1948,2001.0,0,Acting,2.23,0,1965
1990,4000269,Rin,Ito,JP,female,1994,,1,Acting,3.73,0,2019
1991,4000270,Drew,Costa,AR,male,1972,,1,Acting,12.15,0,2002
1992,4000271,Sara,Ruiz,ES,female,1993,,1,Acting,0.91,0,2016
1993,4000272,Samuel,Williams,US,male,1968,,1,Acting,9.46,0,1996
1994,4000273,Barbara,Moore,US,female,1958,,1,Acting,3.35,0,1976
1995,4000274,Drew,Ferreira,AU,male,1954,,0,Acting,1.37,0,1983
1996,4000275,Riley,Pereira,MX,male,1956,,1,Acting,5.03,0,1984
1997,4000276,Brandon,Jackson,US,male,2007,,1,Acting,3.97,0,2023
1998,4000277,Andrew,Lee,US,male,1951,,1,Acting,1.93,0,1976
1999,4000278,Eric,Johnson,US,male,1971,,1,Acting,3.54,0,1993
2000,4000279,Stephanie,Martinez,US,female,1986,,1,Acting,2.35,0,2017
2001,4000280,Aaron,Davis,US,male,1969,,1,Acting,3.68,0,1997
2002,4000281,Charlie,Johnson,GB,male,1999,,1,Acting,6.03,0,2023
2003,4000282,Luna,Souza,CN,female,1976,,1,Acting,13.84,0,2006
2004,4000283,Richard,Lee,US,male,1939,2019.0,0,Acting,1.09,0,1974
2005,4000284,Nora,Costa,RU,female,2002,,1,Acting,22.64,0,2018
2006,4000285,Philippe,Bernard,FR,male,1993,,1,Acting,0.57,0,2014
2007,4000286,Amanda,Jones,US,female,1998,,1,Acting,2.9,0,2016
2008,4000287,Eric,Lopez,US,male,2000,,1,Acting,5.64,0,2023
2009,4000288,Kevin,Moore,US,male,1978,,1,Acting,4.28,0,1996
2010,4000289,Drew,Silva,CN,male,1923,,0,Acting,1.9,0,1951
2011,4000290,Morgan,Santos,CN,male,1962,,1,Acting,2.75,0,1997
2012,4000291,Tyler,Thomas,US,male,1977,,1,Acting,2.13,0,2001
2013,4000292,Noah,Brown,GB,male,2007,,1,Acting,1.95,0,2023
2014,4000293,Linda,Martinez,US,female,1961,2017.0,0,Acting,7.13,0,1981
2015,4000294,Emma,Costa,BE,female,2001,,1,Acting,4.58,0,2022
2016,4000295,Parker,Alves,IN,male,1951,,1,Acting,1.78,0,1982
2017,4000296,Yoo-jin,Lim,KR,female,1966,,1,Acting,7.46,0,1991
2018,4000297,Jennifer,Moore,US,female,1983,,1,Acting,4.38,0,2008
2019,4000298,Jacob,Robinson,GB,male,1987,,1,Acting,6.9,0,2006
2020,4000299,Luna,Santos,RU,female,1971,,1,Acting,5.85,0,1991
2021,4000300,Aria,Costa,RU,female,1989,,1,Acting,1.57,0,2015
2022,4000301,John,Lopez,US,male,1986,,1,Acting,2.01,0,2002
2023,4000302,Emily,Garcia,US,female,1988,,1,Acting,6.5,0,2011
2024,4000303,Patricia,Martinez,US,female,1962,,1,Acting,5.75,0,1983
2025,4000304,Sara,Moreno,ES,female,1982,,1,Acting,3.26,0,1998
2026,4000305,Sophia,Smith,GB,female,1992,,1,Acting,3.69,0,2013
2027,4000306,Soo-jin,Kim,KR,female,2004,,1,Acting,10.48,0,2020
2028,4000307,Emma,Oliveira,RU,female,1970,,1,Acting,1.95,0,1996
2029,4000308,Laura,Pérez,ES,female,1995,,1,Acting,5.43,0,2023
2030,4000309,Emma,Mancini,IT,female,1985,,1,Acting,2.77,0,2014
2031,4000310,Brian,Williams,US,male,1970,,1,Acting,2.73,0,1992
2032,4000311,Lucie,Bernard,FR,female,1949,,0,Acting,8.93,0,1974
2033,4000312,Mia,Lima,MX,female,1968,,1,Acting,6.98,0,1990
2034,4000313,Stephanie,Anderson,US,female,1966,,1,Acting,6.9,0,1990
2035,4000314,Henry,Johnson,GB,male,1971,,1,Acting,10.75,0,1998
2036,4000315,Hiroshi,Tanaka,JP,male,2000,,1,Acting,3.38,0,2022
2037,4000316,Louis,Bernard,FR,male,1959,,1,Acting,6.13,0,1985
2038,4000317,Samuel,Jones,US,male,1988,,1,Acting,2.51,0,2015
2039,4000318,Ashley,Williams,US,female,1984,,1,Acting,4.44,0,2008
2040,4000319,Dorothy,Hernandez,US,female,1974,,1,Acting,2.95,0,2003
2041,4000320,James,Garcia,US,male,1990,,1,Acting,3.62,0,2006
2042,4000321,Noah,Walker,GB,male,1966,,1,Acting,5.67,0,1987
2043,4000322,Christophe,Robert,FR,male,1994,,1,Acting,1.59,0,2017
2044,4000323,Jordan,Pereira,BE,male,2001,,1,Acting,21.83,0,2022
2045,4000324,Blake,Costa,HK,male,1999,,1,Acting,1.34,0,2015
2046,4000325,Jennifer,Jackson,US,female,1977,,1,Acting,1.11,0,2004
2047,4000326,William,Lopez,US,male,1976,,1,Acting,9.41,0,2001
2048,4000327,Seo-jun,Choi,KR,male,1988,,1,Acting,6.77,0,2010
2049,4000328,Nora,Alves,CN,female,1965,,1,Acting,5.82,0,1998
2050,4000329,Robert,Martinez,US,male,1969,,1,Acting,5.84,0,1997
2051,4000330,Sandra,Martin,US,female,1958,,1,Acting,3.28,0,1975
2052,4000331,Ashley,Moore,US,female,1973,,1,Acting,1.48,0,1998
2053,4000332,Morgan,Souza,BE,male,1974,,1,Acting,3.55,0,2000
2054,4000333,Freddie,Williams,GB,male,1968,,1,Acting,1.8,0,1992
2055,4000334,Aria,Oliveira,AR,female,2004,,1,Acting,7.99,0,2022
2056,4000335,Christopher,Miller,US,male,1988,,1,Acting,2.91,0,2008
2057,4000336,Barbara,Martinez,US,female,1977,,1,Acting,1.58,0,2001
2058,4000337,Adam,Martin,US,male,1969,,1,Acting,2.49,0,1989
2059,4000338,Rebecca,Johnson,US,female,1989,,1,Acting,4.81,0,2010
2060,4000339,Oliver,Johnson,GB,male,1985,,1,Acting,2.0,0,2014
2061,4000340,Francisco,Rodríguez,ES,male,1981,,1,Acting,1.58,0,2000
2062,4000341,Melissa,Martinez,US,female,1968,,1,Acting,4.13,0,2004
2063,4000342,Ginevra,Conti,IT,female,1994,,1,Acting,4.14,0,2016
2064,4000343,Ashley,Williams,US,female,1993,,1,Acting,2.1,0,2012
2065,4000344,Sandra,Taylor,US,female,1987,,1,Acting,2.17,0,2005
2066,4000345,Yuki,Matsumoto,JP,male,1987,,1,Acting,4.09,0,2015
2067,4000346,Barbara,Lopez,US,female,1971,,1,Acting,0.9,0,2001
2068,4000347,Sarah,Thomas,US,female,1944,,1,Acting,0.94,0,1977
2069,4000348,Penelope,Alves,RU,female,1964,,1,Acting,1.74,0,1992
2070,4000349,Jessica,Garcia,US,female,1984,,1,Acting,2.74,0,2008
2071,4000350,Layla,Ferreira,AR,female,1967,,1,Acting,4.39,0,2001
2072,4000351,Saki,Kobayashi,JP,female,1999,,1,Acting,12.53,0,2021
2073,4000352,Patricia,Johnson,US,female,1979,,1,Acting,7.18,0,1999
2074,4000353,Luna,Carvalho,RU,female,1923,,0,Acting,2.88,0,1941
2075,4000354,Penelope,Oliveira,BE,female,1937,,0,Acting,3.26,0,1960
2076,4000355,Giulia,Colombo,IT,female,1984,,1,Acting,1.35,0,2008
2077,4000356,Stephanie,Lee,US,female,1950,,0,Acting,3.27,0,1971
2078,4000357,Melissa,Lopez,US,female,1991,,1,Acting,2.56,0,2013
2079,4000358,Elena,García,ES,female,1934,,0,Acting,4.44,0,1962
2080,4000359,Barbara,Lee,US,female,2000,,1,Acting,1.58,0,2017
2081,4000360,Lily,Oliveira,SE,female,1973,,1,Acting,5.3,1,1989
2082,4000361,Rebecca,Hernandez,US,female,1992,,1,Acting,13.19,0,2008
2083,4000362,Freya,Roberts,GB,female,1959,,1,Acting,3.01,0,1990
2084,4000363,Brian,Martin,US,male,1964,,1,Acting,4.77,0,1990
2085,4000364,Rebecca,Martin,US,female,1955,,1,Acting,6.18,0,1980
2086,4000365,Barbara,Davis,US,female,1935,,0,Acting,2.31,0,1961
2087,4000366,Barbara,Anderson,US,female,2000,,1,Acting,4.06,0,2016
2088,4000367,Evie,Robinson,GB,female,1988,,1,Acting,3.36,0,2010
2089,4000368,Parker,Silva,IN,male,1979,,1,Acting,3.63,0,2007
2090,4000369,Lisa,Garcia,US,female,1987,,1,Acting,1.66,0,2008
2091,4000370,Nora,Oliveira,IN,female,1998,,1,Acting,3.39,0,2014
2092,4000371,Jessica,Davis,US,female,1970,,1,Acting,5.2,0,1994
2093,4000372,Daniel,Martinez,US,male,1995,,1,Acting,12.26,0,2017
2094,4000373,Mia,Davies,GB,female,1985,,1,Acting,7.87,0,2004
2095,4000374,Linda,Martin,US,female,1994,,1,Acting,23.05,1,2016
2096,4000375,Chloe,Pereira,AR,female,1965,,1,Acting,1.66,0,1994
2097,4000376,Joshua,Thomas,US,male,1995,,1,Acting,7.28,0,2017
2098,4000377,Richard,Jackson,US,male,1971,,1,Acting,3.92,0,1998
2099,4000378,Barbara,Brown,US,female,1986,,1,Acting,23.83,0,2009
2100,4000379,Riley,Santos,DE,male,1994,,1,Acting,1.6,0,2018
2101,4000380,Thomas,Johnson,US,male,1951,,1,Acting,1.56,0,1975
2102,4000381,Antonio,Moreno,ES,male,1993,,1,Acting,1.94,0,2021
2103,4000382,Emily,Taylor,US,female,1995,,1,Acting,0.5,0,2014
2104,4000383,Nancy,Johnson,US,female,1987,,1,Acting,2.07,0,2016
2105,4000384,Aaron,Johnson,US,male,1992,,1,Acting,1.68,0,2017
2106,4000385,Susan,Johnson,US,female,2000,,1,Acting,3.8,0,2023
2107,4000386,Min-ji,Jung,KR,female,1992,,1,Acting,4.52,0,2015
2108,4000387,Patricia,Jiménez,ES,female,1954,,0,Acting,17.97,0,1975
2109,4000388,Mia,Carvalho,DE,female,1974,,1,Acting,7.81,0,2003
2110,4000389,Hyun-soo,Park,KR,male,1982,,1,Acting,1.98,0,2014
2111,4000390,James,Hernandez,US,male,1990,,1,Acting,1.48,0,2019
2112,4000391,Morgan,Alves,BE,male,1989,,1,Acting,5.17,0,2021
2113,4000392,Nora,Oliveira,RU,female,1955,,1,Acting,1.01,0,1971
2114,4000393,Yoo-jin,Kim,KR,female,1957,,1,Acting,17.26,0,1983
2115,4000394,Chloe,Ferreira,AR,female,1979,,1,Acting,9.6,0,2009
2116,4000395,Christopher,Lopez,US,male,1987,,1,Acting,2.18,0,2010
2117,4000396,Eric,Martinez,US,male,1971,,1,Acting,0.71,0,1988
2118,4000397,So-yeon,Jung,KR,female,1974,,1,Acting,11.23,0,1993
2119,4000398,David,Taylor,US,male,1972,,1,Acting,2.99,0,1989
2120,4000399,Sandra,Jackson,US,female,1991,,1,Acting,10.12,0,2023
2121,4000400,Arthur,Brown,GB,male,2003,,1,Acting,0.79,0,2019
2122,4000401,Alejandro,Fernández,ES,male,1989,,1,Acting,1.94,0,2005
2123,4000402,Adam,Brown,US,male,1951,,1,Acting,3.34,0,1968
2124,4000403,Kenji,Yamamoto,JP,male,1987,,1,Acting,3.46,0,2022
2125,4000404,Riley,Alves,BE,male,1982,,1,Acting,2.21,0,2008
2126,4000405,Sofia,Lima,BR,female,1954,,1,Acting,5.82,0,1976
2127,4000406,Luna,Santos,DE,female,1970,,1,Acting,1.27,0,1990
2128,4000407,Adam,Williams,US,male,1946,,0,Acting,2.92,0,1965
2129,4000408,Robert,Taylor,US,male,1942,,1,Acting,3.7,0,1966
2130,4000409,Ella,White,GB,female,1977,,1,Acting,5.28,0,1996
2131,4000410,Jennifer,Jackson,US,female,1952,,0,Acting,6.3,0,1975
2132,4000411,Na-eun,Park,KR,female,1989,,1,Acting,1.21,0,2013
2133,4000412,Marco,Bianchi,IT,male,1984,,1,Acting,0.83,0,2008
2134,4000413,Melissa,Wilson,US,female,1990,,1,Acting,10.48,0,2013
2135,4000414,Chloe,Pereira,AR,female,1970,,1,Acting,4.48,0,1991
2136,4000415,Arthur,Johnson,GB,male,1966,,1,Acting,1.69,0,1990
2137,4000416,Riley,Costa,AR,male,1948,,0,Acting,13.41,0,1970
2138,4000417,Thomas,Johnson,US,male,1977,,1,Acting,3.68,1,1993
2139,4000418,Alex,Pereira,AT,male,1987,,1,Acting,9.6,0,2004
2140,4000419,Logan,Oliveira,BE,male,1977,,1,Acting,3.53,0,2005
2141,4000420,Daniel,Jones,US,male,2001,,1,Acting,21.21,0,2021
2142,4000421,Sophia,Taylor,GB,female,1934,,0,Acting,16.12,0,1969
2143,4000422,Melissa,Taylor,US,female,1938,,0,Acting,2.65,0,1965
2144,4000423,Sandra,Anderson,US,female,1946,,0,Acting,7.96,0,1976
2145,4000424,Thomas,Martinez,US,male,1986,,1,Acting,5.93,0,2017
2146,4000425,Patricia,Jackson,US,female,1977,,1,Acting,11.38,0,1996
2147,4000426,Matteo,Esposito,IT,male,1959,,1,Acting,1.39,0,1985
2148,4000427,Betty,Williams,US,female,1982,,1,Acting,6.16,0,2003
2149,4000428,Christopher,Wilson,US,male,1998,,1,Acting,8.61,0,2019
2150,4000429,Ryota,Suzuki,JP,male,1964,,1,Acting,0.68,0,1989
2151,4000430,Blake,Silva,RU,male,1994,,1,Acting,1.14,0,2020
2152,4000431,Mary,Miller,US,female,1993,,1,Acting,0.53,1,2020
2153,4000432,Sarah,Lee,US,female,1992,,1,Acting,2.61,0,2016
2154,4000433,Parker,Oliveira,BR,male,1990,,1,Acting,6.33,0,2016
2155,4000434,Melissa,Lopez,US,female,1976,,1,Acting,12.83,0,1995
2156,4000435,Ashley,Brown,US,female,1997,,1,Acting,3.55,0,2017
2157,4000436,Aria,Oliveira,AR,female,1972,,1,Acting,14.38,0,1990
2158,4000437,Morgan,Santos,NO,male,1965,,1,Acting,0.96,0,1989
2159,4000438,Luna,Pereira,MX,female,1948,,0,Acting,0.72,0,1983
2160,4000439,Melissa,Hernandez,US,female,1966,,1,Acting,3.16,0,1987
2161,4000440,Layla,Pereira,MX,female,1988,,1,Acting,4.69,0,2015
2162,4000441,David,Jackson,US,male,1990,,1,Acting,3.22,0,2008
2163,4000442,Brandon,Johnson,US,male,2000,,1,Acting,0.52,0,2016
2164,4000443,James,Anderson,US,male,1939,1998.0,0,Acting,3.06,0,1973
2165,4000444,Akira,Kato,JP,male,1977,,1,Acting,1.03,0,2000
2166,4000445,Layla,Santos,NO,female,1926,,1,Acting,6.07,0,1948
2167,4000446,Nora,Ferreira,DE,female,1932,,0,Acting,4.62,0,1956
2168,4000447,Michael,Moore,US,male,1947,,1,Acting,1.42,0,1973
2169,4000448,Karen,Wilson,US,female,1953,,1,Acting,2.09,0,1976
2170,4000449,Daniel,Williams,US,male,1992,,1,Acting,1.28,1,2010
2171,4000450,Jacob,Evans,GB,male,1975,,1,Acting,3.14,0,1997
2172,4000451,Antonio,Hernández,ES,male,1964,,1,Acting,7.84,0,1987
2173,4000452,Poppy,Robinson,GB,female,2000,,1,Acting,1.37,0,2020
2174,4000453,Richard,Martin,US,male,1982,,1,Acting,5.23,0,2000
2175,4000454,Christopher,Jackson,US,male,1974,,1,Acting,2.06,0,2000
2176,4000455,Andrew,Smith,US,male,1997,,1,Acting,1.63,0,2021
2177,4000456,Jennifer,Martinez,US,female,1958,,1,Acting,3.02,0,1983
2178,4000457,Melissa,Hernandez,US,female,1961,,1,Acting,1.31,0,1992
2179,4000458,Brandon,Lopez,US,male,1944,,1,Acting,2.02,0,1966
2180,4000459,Chloe,Santos,TW,female,1983,,1,Acting,1.13,0,2007
2181,4000460,Aria,Oliveira,NL,female,1985,,1,Acting,19.46,0,2006
2182,4000461,Susan,Martin,US,female,1991,,1,Acting,3.43,0,2011
2183,4000462,Yoo-jin,Lee,KR,female,1948,,0,Acting,1.77,0,1972
2184,4000463,Quinn,Oliveira,TW,male,1965,2019.0,0,Acting,4.03,0,1991
2185,4000464,Ella,Walker,GB,female,1966,,1,Acting,3.0,0,1982
2186,4000465,William,Anderson,US,male,1975,,1,Acting,2.72,0,1998
2187,4000466,Linda,Smith,US,female,1960,,1,Acting,5.77,0,1978
2188,4000467,Penelope,Santos,MX,female,1968,,1,Acting,6.57,0,1996
2189,4000468,Aaron,Davis,US,male,1981,,1,Acting,2.06,0,2002
2190,4000469,Susan,Jones,US,female,1956,,1,Acting,1.98,0,1984
2191,4000470,William,Anderson,US,male,1978,,1,Acting,2.59,0,1994
2192,4000471,Jennifer,Lopez,US,female,1964,,1,Acting,0.5,0,1983
2193,4000472,Haruka,Yoshida,JP,female,1952,,1,Acting,0.85,0,1981
2194,4000473,Lisa,Lee,US,female,1977,,1,Acting,11.36,0,1995
2195,4000474,Lisa,Anderson,US,female,1996,,1,Acting,14.59,0,2019
2196,4000475,Daniel,Hernandez,US,male,1972,,1,Acting,2.65,0,2003
2197,4000476,Chloe,Pereira,AT,female,1993,,1,Acting,5.58,0,2022
2198,4000477,Emily,Martin,US,female,1988,,1,Acting,4.39,0,2015
2199,4000478,Karen,Wilson,US,female,1976,,1,Acting,53.04,0,1999
2200,4000479,Oscar,Thomas,GB,male,1961,2022.0,0,Acting,9.09,0,1988
2201,4000480,Freya,Brown,GB,female,1974,,1,Acting,2.96,0,1994
2202,4000481,Ryota,Matsumoto,JP,male,1990,,1,Acting,1.4,0,2016
2203,4000482,Barbara,Martinez,US,female,1960,,1,Acting,0.78,0,1982
2204,4000483,Jennifer,Thomas,US,female,2001,,1,Acting,3.99,0,2023
2205,4000484,Melissa,Moore,US,female,2002,,1,Acting,1.68,0,2021
2206,4000485,Joshua,Jackson,US,male,1974,,1,Acting,0.92,0,2001
2207,4000486,Thomas,Lopez,US,male,1964,2024.0,0,Acting,1.86,0,1989
2208,4000487,Chloe,Souza,BE,female,1943,,0,Acting,1.25,0,1971
2209,4000488,Alfie,Davies,GB,male,1982,,1,Acting,15.16,0,1999
2210,4000489,Joshua,Smith,US,male,1974,,1,Acting,7.34,0,2004
2211,4000490,Ava,Jones,GB,female,1951,,1,Acting,3.3,0,1972
2212,4000491,Parker,Lima,IN,male,1971,,1,Acting,12.58,0,1991
2213,4000492,Layla,Oliveira,PT,female,1929,,1,Acting,3.56,1,1960
2214,4000493,Emma,Pereira,AR,female,1999,,1,Acting,1.53,0,2018
2215,4000494,Aaron,Garcia,US,male,1978,,1,Acting,13.08,0,1996
2216,4000495,Sarah,Wilson,US,female,1976,,1,Acting,5.39,0,2002
2217,4000496,Dorothy,Smith,US,female,1991,,1,Acting,1.31,0,2013
2218,4000497,Lily,Souza,RU,female,1976,,1,Acting,2.8,0,1993
2219,4000498,Cameron,Costa,AR,male,1985,,1,Acting,1.51,0,2008
2220,4000499,Nicolas,Richard,FR,male,1951,,0,Acting,0.96,0,1981
2221,4000500,Chiara,Colombo,IT,female,1982,,1,Acting,7.64,0,2009
2222,4000501,Yuki,Yamamoto,JP,male,1992,,1,Acting,18.51,0,2017
2223,4000502,Lily,Alves,AR,female,1948,,1,Acting,0.94,0,1972
2224,4000503,Morgan,Oliveira,MX,male,1993,,1,Acting,5.51,0,2018
2225,4000504,Sandra,Lee,US,female,1950,,1,Acting,1.85,0,1976
2226,4000505,Woo-jin,Park,KR,male,1977,,1,Acting,2.14,0,2002
2227,4000506,Nicolas,Michel,FR,male,1977,,1,Acting,1.95,0,2000
2228,4000507,Mary,Taylor,US,female,1948,,0,Acting,1.53,0,1976
2229,4000508,Penelope,Lima,NO,female,1975,,1,Acting,3.47,0,1997
2230,4000509,Mia,Costa,AR,female,1978,,1,Acting,1.57,0,2003
2231,4000510,Marie,Robert,FR,female,1966,,1,Acting,4.24,0,1984
2232,4000511,Eric,Martin,US,male,1992,,1,Acting,3.17,0,2017
2233,4000512,Christophe,Bernard,FR,male,1972,,1,Acting,2.68,0,1988
2234,4000513,Melissa,Johnson,US,female,1990,,1,Acting,1.47,0,2017
2235,4000514,Quinn,Costa,TW,male,1994,,1,Acting,1.98,0,2013
2236,4000515,Sofia,Ricci,IT,female,1956,,1,Acting,6.55,0,1981
2237,4000516,Thomas,Miller,US,male,1987,,1,Acting,5.21,0,2019
2238,4000517,Stephanie,Anderson,US,female,1966,,1,Acting,1.38,0,1982
2239,4000518,Richard,Johnson,US,male,1987,,1,Acting,3.63,1,2008
2240,4000519,Stephanie,Jackson,US,female,1953,,1,Acting,6.53,0,1984
2241,4000520,Harry,Walker,GB,male,1981,,1,Acting,0.74,0,2010
2242,4000521,Barbara,Jones,US,female,1962,,1,Acting,5.41,0,1985
2243,4000522,Emily,Jones,US,female,1975,,1,Acting,1.83,0,2004
2244,4000523,Martina,Ricci,IT,female,1947,,0,Acting,5.55,0,1971
2245,4000524,Ashley,Taylor,US,female,1970,,1,Acting,1.67,0,1990
2246,4000525,Eric,Lopez,US,male,1997,,1,Acting,0.65,0,2023
2247,4000526,Camille,Petit,FR,female,1999,,1,Acting,0.77,0,2017
2248,4000527,Chloe,Ferreira,BE,female,1977,,1,Acting,3.47,0,1999
2249,4000528,Logan,Lima,MX,male,1981,,1,Acting,4.19,0,2010
2250,4000529,Takeshi,Yamada,JP,male,1996,,1,Acting,1.47,0,2017
2251,4000530,Michael,Garcia,US,male,1969,,1,Acting,5.9,0,1990
2252,4000531,Hana,Sasaki,JP,female,1994,,1,Acting,0.74,0,2019
2253,4000532,Christopher,Williams,US,male,1985,,1,Acting,3.13,0,2014
2254,4000533,Drew,Pereira,MX,male,1938,,0,Acting,1.12,0,1964
2255,4000534,Jennifer,Brown,US,female,1929,2016.0,0,Acting,1.85,0,1947
2256,4000535,Brandon,Thomas,US,male,1922,,0,Acting,3.46,0,1945
2257,4000536,Julie,Durand,FR,female,1956,,1,Acting,1.53,0,1976
2258,4000537,George,Davies,GB,male,1969,,1,Acting,2.35,0,1994
2259,4000538,Sung-min,Park,KR,male,1979,,1,Acting,8.21,0,2002
2260,4000539,Brandon,Martin,US,male,1917,,0,Acting,1.98,0,1942
2261,4000540,Brian,Lee,US,male,1985,,1,Acting,7.04,0,2013
2262,4000541,Michael,Jones,US,male,1998,,1,Acting,1.2,0,2019
2263,4000542,Betty,Anderson,US,female,1976,,1,Acting,5.35,0,1992
2264,4000543,Christopher,Williams,US,male,1964,,1,Acting,12.15,0,1989
2265,4000544,Riko,Sasaki,JP,female,1938,,0,Acting,0.5,0,1954
2266,4000545,Eric,Robert,FR,male,1985,,1,Acting,1.62,0,2003
2267,4000546,Miku,Suzuki,JP,female,1963,2013.0,0,Acting,5.58,0,1989
2268,4000547,Ava,Davies,GB,female,1960,,1,Acting,2.77,0,1979
2269,4000548,Tyler,Williams,US,male,1931,1994.0,0,Acting,4.64,0,1951
2270,4000549,Antonio,Díaz,ES,male,1965,,1,Acting,1.93,0,1994
2271,4000550,Laura,Hernández,ES,female,1976,,1,Acting,3.59,0,1998
2272,4000551,Andrea,Russo,IT,male,1979,,1,Acting,2.89,0,1998
2273,4000552,David,Jackson,US,male,1982,,1,Acting,9.5,0,1999
2274,4000553,Cameron,Souza,CN,male,1987,,1,Acting,4.17,0,2013
2275,4000554,Thomas,Williams,US,male,1984,,1,Acting,4.5,0,2016
2276,4000555,Haruka,Yoshida,JP,female,1938,,0,Acting,2.29,0,1962
2277,4000556,Morgan,Lima,AR,male,2002,,1,Acting,2.14,0,2022
2278,4000557,Drew,Pereira,BE,male,1994,,1,Acting,2.25,0,2014
2279,4000558,James,Hernandez,US,male,1985,,1,Acting,4.74,0,2014
2280,4000559,Satoshi,Sasaki,JP,male,1995,,1,Acting,2.27,0,2020
2281,4000560,Layla,Carvalho,RU,female,1975,,1,Acting,4.31,0,1997
2282,4000561,Joshua,Garcia,US,male,1953,,0,Acting,21.5,0,1981
2283,4000562,Akira,Sasaki,JP,male,1981,,1,Acting,7.27,0,2000
2284,4000563,Do-yun,Kim,KR,male,1985,,1,Acting,2.48,0,2006
2285,4000564,Morgan,Santos,IN,male,1982,,1,Acting,9.79,0,2006
2286,4000565,Andrew,Davis,US,male,1970,,1,Acting,2.3,0,1995
2287,4000566,Emma,Alves,AR,female,1971,,1,Acting,0.53,0,1998
2288,4000567,Kenji,Watanabe,JP,male,1984,,1,Acting,1.34,0,2010
2289,4000568,Emma,Lima,AR,female,1991,,1,Acting,0.62,0,2019
2290,4000569,Emma,Carvalho,AT,female,1983,,1,Acting,2.42,0,2005
2291,4000570,Daniel,Martin,US,male,1994,,1,Acting,3.38,0,2019
2292,4000571,Eric,Lopez,US,male,1973,,1,Acting,15.01,0,2007
2293,4000572,Aaron,Davis,US,male,1962,2020.0,0,Acting,4.46,0,1986
2294,4000573,Mary,Hernandez,US,female,1923,,0,Acting,2.73,0,1946
2295,4000574,Riley,Carvalho,NL,male,1994,,1,Acting,7.0,0,2023
2296,4000575,Sofia,Pereira,RU,female,1993,,1,Acting,0.5,0,2011
2297,4000576,Thomas,Moore,US,male,1966,,1,Acting,4.1,2,1995
2298,4000577,Emma,Alves,RU,female,1948,,1,Acting,6.64,0,1972
2299,4000578,Brian,Jones,US,male,1959,,1,Acting,0.88,0,1984
2300,4000579,Mei,Matsumoto,JP,female,1997,,1,Acting,9.29,0,2015
2301,4000580,Luna,Silva,MX,female,1957,,1,Acting,4.5,0,1973
2302,4000581,David,Brown,US,male,1966,,1,Acting,2.28,0,1987
2303,4000582,Sandra,Brown,US,female,1975,,1,Acting,5.87,0,2003
2304,4000583,Nancy,Thomas,US,female,1960,,1,Acting,25.63,0,1981
2305,4000584,Stephanie,Johnson,US,female,1953,,0,Acting,3.91,0,1985
2306,4000585,Charlotte,Thomas,GB,female,1948,,0,Acting,4.15,0,1964
2307,4000586,Kevin,Thomas,US,male,1984,,1,Acting,2.2,0,2008
2308,4000587,Michael,Thomas,US,male,1954,,1,Acting,1.55,0,1972
2309,4000588,David,Miller,US,male,1990,,1,Acting,7.01,0,2015
2310,4000589,Adam,Martin,US,male,1960,2012.0,0,Acting,1.54,0,1981
2311,4000590,Thomas,Johnson,GB,male,1968,,1,Acting,3.54,0,1992
2312,4000591,Andrew,Brown,US,male,1941,2018.0,0,Acting,2.16,0,1967
2313,4000592,Layla,Santos,RU,female,1969,,1,Acting,5.11,0,1996
2314,4000593,Hyun-soo,Choi,KR,male,1993,,1,Acting,4.48,0,2019
2315,4000594,Ji-won,Park,KR,female,1950,,0,Acting,8.45,0,1969
2316,4000595,Sandra,Jackson,US,female,1972,,1,Acting,2.1,0,2001
2317,4000596,Miku,Tanaka,JP,female,1973,,1,Acting,2.6,0,1998
2318,4000597,Aaron,Smith,US,male,2001,,1,Acting,1.38,0,2022
2319,4000598,Léa,Lefebvre,FR,female,1987,,1,Acting,2.23,0,2009
2320,4000599,Laura,González,ES,female,1959,,1,Acting,4.66,0,1985
2321,4000600,Philippe,Martin,FR,male,1989,,1,Acting,6.56,0,2017
2322,4000601,Rebecca,Davis,US,female,1995,,1,Acting,1.45,0,2020
2323,4000602,Thomas,Rodriguez,US,male,1977,,1,Acting,7.26,0,2000
2324,4000603,Adam,Wilson,US,male,1976,,1,Acting,11.25,0,1992
2325,4000604,Thomas,Martin,US,male,1967,,1,Acting,4.82,1,1995
2326,4000605,Joshua,Martin,US,male,1986,,1,Acting,17.98,0,2009
2327,4000606,Blake,Carvalho,AR,male,1973,,1,Acting,1.65,0,1997
2328,4000607,Jordan,Santos,TW,male,1959,2024.0,0,Acting,1.08,0,1983
