CustomerKey,IsChurned,IsActive,Gender,Age,AgeGroup,Birth,MonthsAsCustomer,TenureYears,LifetimeValue,AvgSessionMinutes,ChurnRiskScore,PaymentReliability,CustomerSegment,CityName,StateName,CountryName,ISOCode,Continent,Latitude,Longitude,Timezone,PreferredLanguage,LanguageISO,PreferredGenre,PreferredGenreGroup,DeviceType,RegistrationSource,NumPaymentMethods,ActivePaymentMethods,PrimaryCardNetwork,HasCreditCard,HasDebitCard,CreateDate
1603,0,1,male,34,Millennial,1992-04-07,1,0.1,94.81,47.1,0.467,0.81,Bronze,Springfield,Massachusetts,United States,US,North America,38.3979,-99.1003,America/New_York,French,fr,Politics,Arts & Culture,desktop,web,1,1,PayPal,0,0,2026-05-30
1604,0,1,female,36,Gen_X,1989-07-12,115,9.6,1408.99,175.7,0.163,0.966,Gold,Georgetown,New Jersey,United States,US,North America,39.912,-97.939,America/New_York,Portuguese,pt,Animation,Family & Fantasy,mobile,web,2,2,Visa,1,0,2016-10-31
1605,0,1,male,42,Gen_X,1984-02-01,193,16.1,2315.8,72.4,0.176,0.92,Gold,Salem,Washington,United States,US,North America,39.912,-95.2678,America/New_York,English,en,Superhero,Action & Spectacle,desktop,web,1,1,Debit Card,0,1,2010-04-08
1606,0,1,female,42,Gen_X,1983-10-11,130,10.8,1976.45,45.7,0.206,0.985,Silver,Franklin,Arizona,United States,US,North America,39.9567,-97.4415,America/New_York,French,fr,Sci-Fi & Fantasy,Action & Spectacle,mobile,web,2,2,Visa,1,0,2015-07-24
1607,0,1,male,26,Millennial,1999-08-03,73,6.1,781.89,28.2,0.319,0.91,Silver,Toledo,Ohio,United States,US,North America,40.2632,-97.8289,America/New_York,English,en,Documentary,Arts & Culture,mobile,mobile_app,2,2,Mastercard,1,0,2020-04-17
1608,0,1,male,39,Gen_X,1987-03-09,184,15.3,1574.18,103.2,0.129,0.91,Gold,Clinton,Washington,United States,US,North America,39.2478,-97.7428,America/New_York,English,en,Animation,Family & Fantasy,tablet,web,1,1,PayPal,0,0,2011-01-08
1609,0,1,female,53,Boomer,1973-06-07,10,0.8,114.77,64.5,0.372,0.816,Bronze,Georgetown,Arizona,United States,US,North America,38.8817,-98.5395,America/New_York,English,en,Short Film,Arts & Culture,mobile,smart_tv,1,1,Visa,1,0,2025-07-02
1610,0,1,male,36,Gen_X,1990-01-13,163,13.6,3150.8,40.7,0.241,0.793,Silver,Columbus,Georgia,United States,US,North America,39.1117,-98.2845,America/New_York,English,en,Sports,Action & Spectacle,desktop,partner,3,3,Mastercard,1,0,2012-10-02
1611,0,1,female,45,Gen_X,1980-11-25,160,13.3,1778.87,63.5,0.241,0.771,Silver,Salem,New Jersey,United States,US,North America,41.3517,-99.8438,America/New_York,English,en,Action,Action & Spectacle,smart_tv,smart_tv,1,1,Visa,1,0,2013-01-28
1612,0,1,female,34,Millennial,1991-08-29,1,0.1,105.51,76.4,0.336,0.998,Silver,Georgetown,Wisconsin,United States,US,North America,40.049,-99.6402,America/New_York,English,en,Short Film,Arts & Culture,smart_tv,mobile_app,1,1,Visa,1,0,2026-05-30
1613,0,1,female,32,Millennial,1993-12-26,84,7.0,803.58,57.9,0.283,0.735,Bronze,Clinton,Colorado,United States,US,North America,39.1225,-97.4788,America/New_York,Portuguese,pt,Documentary,Arts & Culture,mobile,smart_tv,2,2,Mastercard,1,0,2019-05-20
1614,0,1,female,37,Gen_X,1988-10-29,120,10.0,2011.0,33.4,0.288,0.945,Silver,Clinton,North Carolina,United States,US,North America,39.5514,-99.2122,America/New_York,English,en,Romance,Light & Feel-Good,desktop,mobile_app,1,1,JCB,1,0,2016-05-25
1615,0,1,male,35,Millennial,1990-10-16,146,12.2,1848.89,47.6,0.216,0.964,Silver,Clinton,New Jersey,United States,US,North America,38.9278,-97.8063,America/New_York,Spanish,es,Biographical,Arts & Culture,desktop,mobile_app,2,2,PayPal,0,0,2014-03-21
1616,0,1,male,50,Gen_X,1976-03-13,65,5.4,931.42,168.6,0.346,0.763,Silver,Springfield,Tennessee,United States,US,North America,38.9157,-98.1768,America/New_York,English,en,Crime,Narrative,tablet,mobile_app,2,2,Visa,1,0,2020-12-24
1617,0,1,female,30,Millennial,1996-05-31,136,11.3,1701.64,103.3,0.27,0.859,Silver,Springfield,Colorado,United States,US,North America,39.5365,-98.8713,America/New_York,English,en,Action & Adventure,Action & Spectacle,smart_tv,mobile_app,1,1,Visa,1,0,2015-01-06
1618,0,1,female,42,Gen_X,1984-02-07,180,15.0,3148.3,107.4,0.095,0.979,Gold,Sacramento,California,United States,US,North America,38.4935,-118.9108,America/New_York,French,fr,Sci-Fi & Fantasy,Action & Spectacle,smart_tv,smart_tv,1,1,Mastercard,1,0,2011-05-18
1619,0,1,male,18,Gen_Z,2007-10-12,1,0.1,92.3,26.6,0.383,0.927,Bronze,Springfield,Minnesota,United States,US,North America,37.8799,-98.2008,America/New_York,Portuguese,pt,Science Fiction,Action & Spectacle,desktop,mobile_app,1,1,Visa,1,0,2026-04-18
1620,0,1,male,18,Gen_Z,2008-03-29,1,0.1,115.65,138.8,0.285,0.928,Silver,Madison,Virginia,United States,US,North America,38.9706,-97.6681,America/New_York,English,en,Biographical,Arts & Culture,desktop,web,1,1,Debit Card,0,1,2026-05-01
1621,0,1,male,18,Gen_Z,2008-03-18,1,0.1,136.83,65.0,0.406,0.752,Bronze,Springfield,Michigan,United States,US,North America,38.866,-98.4418,America/New_York,English,en,Fantasy,Family & Fantasy,mobile,partner,2,2,Visa,1,0,2026-04-02
1622,0,1,female,37,Gen_X,1989-03-08,169,14.1,1906.55,37.1,0.209,0.982,Silver,Clinton,Minnesota,United States,US,North America,39.904,-97.6574,America/New_York,Portuguese,pt,LGBTQ+,Narrative,smart_tv,mobile_app,1,1,Visa,1,0,2012-04-16
1623,0,1,female,37,Gen_X,1989-01-26,183,15.2,1613.44,43.7,0.216,0.913,Silver,Salem,South Carolina,United States,US,North America,38.5398,-98.6176,America/New_York,English,en,Cult Classic,Arts & Culture,tablet,mobile_app,1,1,Mastercard,1,0,2011-02-26
1624,0,1,other,28,Millennial,1997-07-20,101,8.4,1254.6,42.8,0.335,0.739,Bronze,Springfield,Wisconsin,United States,US,North America,39.12,-98.8727,America/New_York,Portuguese,pt,History,Arts & Culture,desktop,web,2,2,Visa,1,0,2017-12-27
1625,0,1,male,26,Millennial,1999-09-11,97,8.1,878.67,46.7,0.232,0.915,Silver,Salem,Arizona,United States,US,North America,40.9124,-98.026,America/New_York,English,en,LGBTQ+,Narrative,mobile,partner,2,2,JCB,1,1,2018-04-16
1626,0,1,male,29,Millennial,1996-09-16,118,9.8,1147.7,161.4,0.234,0.802,Silver,Springfield,New Jersey,United States,US,North America,38.4913,-97.6157,America/New_York,English,en,Disaster,Action & Spectacle,mobile,smart_tv,2,2,Mastercard,1,0,2016-07-24
1627,0,1,female,24,Gen_Z,2001-06-12,23,1.9,335.53,73.4,0.348,0.971,Silver,Salem,Virginia,United States,US,North America,41.1977,-97.524,America/New_York,English,en,Adventure,Action & Spectacle,smart_tv,partner,1,1,PayPal,0,0,2024-06-26
1628,1,0,male,25,Gen_Z,2000-06-26,49,4.1,963.62,52.5,0.83,0.867,Bronze,Georgetown,Alabama,United States,US,North America,38.2845,-98.7374,America/New_York,Spanish,es,Politics,Arts & Culture,mobile,mobile_app,1,1,PayPal,0,0,2022-04-23
1629,0,1,male,26,Millennial,2000-04-24,81,6.8,802.46,180.0,0.269,0.739,Silver,Clinton,Massachusetts,United States,US,North America,40.5135,-98.9161,America/New_York,English,en,Foreign Language,Arts & Culture,smart_tv,mobile_app,1,1,Mastercard,1,0,2019-08-16
1630,0,1,female,25,Gen_Z,2000-07-31,48,4.0,734.71,24.9,0.391,0.763,Bronze,Rochester,New York,United States,US,North America,42.5208,-74.3284,America/New_York,English,en,Science Fiction,Action & Spectacle,mobile,mobile_app,1,1,American Express,1,0,2022-05-08
1631,0,1,male,35,Millennial,1990-09-16,147,12.2,1378.47,43.1,0.222,0.939,Silver,Salem,Wisconsin,United States,US,North America,38.7585,-98.3976,America/New_York,English,en,LGBTQ+,Narrative,smart_tv,web,1,1,Debit Card,0,1,2014-02-12
1632,0,1,male,49,Gen_X,1977-02-16,177,14.8,2134.91,22.1,0.194,0.873,Silver,Madison,New Jersey,United States,US,North America,36.907,-99.1695,America/New_York,English,en,Drama,Narrative,mobile,web,1,1,Visa,1,0,2011-08-06
1633,1,0,female,18,Gen_Z,2008-01-16,4,0.3,140.83,41.4,0.766,0.797,Bronze,Franklin,New Jersey,United States,US,North America,39.2979,-99.3482,America/New_York,English,en,Sci-Fi & Fantasy,Action & Spectacle,smart_tv,mobile_app,2,2,PayPal,1,0,2026-01-16
1634,0,1,male,24,Gen_Z,2001-12-23,66,5.5,1109.88,142.5,0.347,0.701,Silver,Madison,Indiana,United States,US,North America,40.8059,-99.4941,America/New_York,Spanish,es,Sci-Fi & Fantasy,Action & Spectacle,mobile,mobile_app,1,1,Visa,1,0,2020-11-13
1635,1,0,male,31,Millennial,1994-08-20,160,13.3,1485.4,129.8,0.946,0.959,Bronze,Madison,Missouri,United States,US,North America,39.148,-98.2454,America/New_York,English,en,Crime,Narrative,mobile,web,1,1,Mastercard,1,0,2013-01-27
1636,0,1,male,59,Boomer,1967-06-06,102,8.5,1391.7,105.3,0.216,0.904,Silver,Los Angeles,California,United States,US,North America,37.9313,-120.5666,America/New_York,Portuguese,pt,Crime,Narrative,smart_tv,web,1,1,Discover,1,0,2017-11-09
1637,0,1,female,29,Millennial,1996-09-30,123,10.2,1813.37,125.0,0.209,0.788,Silver,Salem,Michigan,United States,US,North America,40.4305,-98.3418,America/New_York,English,en,Disaster,Action & Spectacle,desktop,web,1,1,Visa,1,0,2016-02-09
1638,0,1,female,18,Gen_Z,2008-03-29,1,0.1,111.14,101.9,0.317,0.867,Bronze,Franklin,Indiana,United States,US,North America,38.7148,-97.9803,America/New_York,English,en,Psychological,Horror & Suspense,mobile,mobile_app,1,1,Visa,1,0,2026-05-30
1639,0,1,female,38,Gen_X,1987-10-05,189,15.8,1770.55,54.3,0.195,0.82,Silver,Clinton,South Carolina,United States,US,North America,39.6592,-98.8302,America/New_York,English,en,Stand-Up Comedy,Light & Feel-Good,mobile,web,2,1,Visa,1,0,2010-08-14
1640,1,0,female,28,Millennial,1998-02-12,109,9.1,1468.37,55.4,0.878,0.732,Bronze,Hialeah,Florida,United States,US,North America,28.0502,-82.0686,America/New_York,English,en,Cult Classic,Arts & Culture,tablet,mobile_app,1,1,Visa,1,0,2017-04-28
1641,1,0,male,32,Millennial,1993-10-05,143,11.9,1469.97,45.9,0.908,0.955,Bronze,Madison,South Carolina,United States,US,North America,39.5908,-97.8203,America/New_York,Portuguese,pt,Documentary,Arts & Culture,smart_tv,web,2,2,Mastercard,1,0,2014-06-20
1642,0,1,male,37,Gen_X,1989-05-19,58,4.8,810.9,64.2,0.33,0.759,Bronze,Georgetown,Alabama,United States,US,North America,40.7688,-99.3403,America/New_York,Portuguese,pt,War,Action & Spectacle,mobile,mobile_app,1,1,Visa,1,0,2021-07-10
1643,0,1,male,41,Gen_X,1985-02-03,184,15.3,2842.82,84.6,0.222,0.763,Silver,Cincinnati,Ohio,United States,US,North America,41.2064,-99.9117,America/New_York,English,en,Kids,Family & Fantasy,smart_tv,mobile_app,1,1,Visa,1,0,2011-01-29
1644,0,1,other,55,Boomer,1971-05-23,174,14.5,3406.31,138.2,0.115,0.998,Gold,Fresno,California,United States,US,North America,36.6569,-118.9472,America/New_York,English,en,Superhero,Action & Spectacle,smart_tv,mobile_app,2,2,Visa,1,0,2011-11-20
1645,0,1,male,38,Gen_X,1987-07-05,170,14.2,3254.7,75.6,0.158,0.724,Silver,Fort Worth,Texas,United States,US,North America,32.1934,-100.4,America/New_York,English,en,Thriller,Horror & Suspense,mobile,web,2,1,JCB,1,0,2012-03-31
1646,0,1,female,26,Millennial,1999-11-14,68,5.7,712.39,58.1,0.339,0.838,Silver,Sacramento,California,United States,US,North America,36.6118,-119.8123,America/New_York,English,en,Short Film,Arts & Culture,smart_tv,web,2,2,Visa,1,0,2020-09-08
1647,0,1,male,31,Millennial,1994-08-17,121,10.1,2234.94,38.7,0.259,0.881,Silver,Madison,New Jersey,United States,US,North America,39.0285,-97.6703,America/New_York,Portuguese,pt,Documentary,Arts & Culture,mobile,web,1,1,Mastercard,1,0,2016-04-18
1648,0,1,male,27,Millennial,1998-09-28,110,9.2,1133.21,104.9,0.273,0.713,Silver,Yonkers,New York,United States,US,North America,42.4513,-75.5024,America/New_York,English,en,Superhero,Action & Spectacle,mobile,smart_tv,1,1,Visa,1,0,2017-03-25
1649,0,1,male,42,Gen_X,1984-03-10,98,8.2,1916.06,40.1,0.243,0.959,Silver,Naperville,Illinois,United States,US,North America,41.0692,-88.7403,America/New_York,English,en,Sports,Action & Spectacle,smart_tv,web,1,1,Visa,1,0,2018-03-15
1650,0,1,male,58,Boomer,1967-12-12,160,13.3,1594.5,86.5,0.207,0.843,Silver,Clinton,Missouri,United States,US,North America,40.1503,-97.8463,America/New_York,English,en,Foreign Language,Arts & Culture,smart_tv,mobile_app,1,1,Mastercard,1,0,2013-01-18
1651,0,1,female,36,Gen_X,1989-06-09,4,0.3,93.84,50.8,0.364,0.977,Bronze,Clinton,Washington,United States,US,North America,38.8368,-98.7981,America/New_York,English,en,LGBTQ+,Narrative,mobile,web,2,2,PayPal,1,0,2026-01-01
1652,0,1,female,50,Gen_X,1976-02-22,69,5.8,672.78,77.6,0.297,0.84,Silver,Georgetown,Maryland,United States,US,North America,40.0978,-97.8617,America/New_York,French,fr,Psychological,Horror & Suspense,smart_tv,mobile_app,2,2,Mastercard,1,0,2020-08-04
1653,0,1,female,27,Millennial,1999-05-16,101,8.4,1522.39,54.9,0.315,0.798,Silver,Madison,Colorado,United States,US,North America,39.4833,-98.2561,America/New_York,English,en,LGBTQ+,Narrative,smart_tv,web,2,2,Visa,1,0,2017-12-09
1654,0,1,male,44,Gen_X,1982-04-11,145,12.1,1687.56,98.7,0.172,0.996,Gold,Augusta,Georgia,United States,US,North America,40.5221,-98.8233,America/New_York,Portuguese,pt,LGBTQ+,Narrative,smart_tv,web,1,1,Visa,1,0,2014-04-02
1655,0,1,female,45,Gen_X,1980-11-14,157,13.1,2195.12,55.5,0.21,0.844,Silver,Clinton,Arizona,United States,US,North America,39.9377,-98.5118,America/New_York,English,en,Superhero,Action & Spectacle,smart_tv,mobile_app,1,1,Mastercard,1,0,2013-04-27
1656,0,1,female,44,Gen_X,1982-03-24,148,12.3,1660.14,45.6,0.233,0.919,Silver,Columbus,Georgia,United States,US,North America,39.3259,-97.471,America/New_York,English,en,War,Action & Spectacle,smart_tv,smart_tv,2,2,PayPal,1,0,2014-01-05
1657,0,1,male,30,Millennial,1996-01-23,123,10.2,1470.72,99.6,0.281,0.717,Silver,Salem,North Carolina,United States,US,North America,40.1603,-97.6992,America/New_York,English,en,Kids,Family & Fantasy,mobile,smart_tv,2,1,American Express,1,0,2016-02-26
1658,0,1,female,22,Gen_Z,2003-09-16,1,0.1,104.01,75.9,0.312,0.921,Bronze,St. Petersburg,Florida,United States,US,North America,29.0388,-81.7435,America/New_York,Portuguese,pt,Crime,Narrative,mobile,web,1,1,Visa,1,0,2026-05-02
1659,0,1,female,44,Gen_X,1981-07-20,186,15.5,3089.7,83.9,0.259,0.743,Silver,Chicago,Illinois,United States,US,North America,40.8951,-89.2343,America/New_York,English,en,Fantasy,Family & Fantasy,desktop,mobile_app,1,0,Debit Card,0,1,2010-11-11
1660,0,1,male,43,Gen_X,1983-05-31,89,7.4,1357.79,69.2,0.271,0.872,Silver,Georgetown,Alabama,United States,US,North America,39.7593,-98.4541,America/New_York,English,en,Crime,Narrative,smart_tv,web,1,1,American Express,1,0,2018-12-04
1661,0,1,female,23,Gen_Z,2003-03-17,56,4.7,691.34,131.6,0.292,0.908,Silver,Franklin,South Carolina,United States,US,North America,39.5776,-97.8739,America/New_York,English,en,Comedy,Light & Feel-Good,smart_tv,smart_tv,1,1,Visa,1,0,2021-09-22
1662,0,1,female,28,Millennial,1997-08-08,51,4.2,960.26,96.8,0.328,0.775,Bronze,Clinton,Tennessee,United States,US,North America,38.8454,-96.6761,America/New_York,French,fr,Biographical,Arts & Culture,smart_tv,web,1,1,PayPal,0,0,2022-02-11
1663,0,1,male,22,Gen_Z,2004-03-10,22,1.8,192.47,55.0,0.312,0.98,Silver,Franklin,Alabama,United States,US,North America,38.6952,-99.3214,America/New_York,English,en,Science Fiction,Action & Spectacle,mobile,web,1,1,JCB,1,0,2024-07-18
1664,1,0,female,43,Gen_X,1983-04-12,126,10.5,1650.25,103.3,0.753,0.975,Bronze,Athens,Georgia,United States,US,North America,40.4265,-97.7167,America/New_York,Spanish,es,Indie,Narrative,smart_tv,web,1,1,Visa,1,0,2015-11-20
1665,0,1,male,36,Gen_X,1989-06-11,176,14.7,3123.24,155.2,0.133,0.85,Gold,Georgetown,North Carolina,United States,US,North America,39.9993,-97.8473,America/New_York,English,en,Disaster,Action & Spectacle,tablet,mobile_app,2,2,Visa,1,0,2011-09-01
1666,0,1,female,26,Millennial,1999-11-27,16,1.3,198.72,30.0,0.442,0.79,Bronze,Clinton,Colorado,United States,US,North America,39.4902,-99.0678,America/New_York,English,en,Romance,Light & Feel-Good,smart_tv,mobile_app,1,1,Mastercard,1,0,2025-01-08
1667,0,1,male,40,Gen_X,1986-06-08,185,15.4,3575.29,65.0,0.181,0.944,Gold,Springfield,Tennessee,United States,US,North America,39.5606,-98.8917,America/New_York,English,en,Short Film,Arts & Culture,mobile,mobile_app,1,1,Debit Card,0,1,2010-12-16
1668,0,1,female,61,Boomer,1964-06-23,131,10.9,1580.61,70.1,0.251,0.919,Silver,Salem,New Jersey,United States,US,North America,40.2801,-98.4676,America/New_York,French,fr,Disaster,Action & Spectacle,smart_tv,smart_tv,1,1,Visa,1,0,2015-06-06
1669,0,1,male,37,Gen_X,1988-06-23,112,9.3,1413.03,73.8,0.252,0.927,Silver,Clinton,South Carolina,United States,US,North America,38.8396,-98.6071,America/New_York,English,en,Disaster,Action & Spectacle,smart_tv,partner,1,1,Visa,1,0,2017-01-20
1670,1,0,male,19,Gen_Z,2006-11-21,12,1.0,135.95,136.6,0.938,0.783,Bronze,Austin,Texas,United States,US,North America,32.2989,-100.3528,America/New_York,English,en,Action & Adventure,Action & Spectacle,smart_tv,mobile_app,3,3,Debit Card,1,1,2025-05-21
1671,1,0,female,27,Millennial,1999-04-11,5,0.4,72.33,64.0,0.833,0.962,Bronze,Orlando,Florida,United States,US,North America,27.3366,-81.5654,America/New_York,Spanish,es,Animation,Family & Fantasy,smart_tv,web,1,0,Visa,1,0,2025-12-25
1672,0,1,male,40,Gen_X,1985-09-26,188,15.7,2885.79,68.4,0.22,0.896,Silver,Springfield,Arizona,United States,US,North America,39.696,-98.7556,America/New_York,Portuguese,pt,Kids,Family & Fantasy,desktop,web,1,1,Mastercard,1,0,2010-09-10
1673,0,1,female,48,Gen_X,1977-12-25,193,16.1,1815.06,108.0,0.196,0.733,Silver,Salem,Tennessee,United States,US,North America,39.1232,-98.1644,America/New_York,Portuguese,pt,Romance,Light & Feel-Good,desktop,mobile_app,1,1,PayPal,0,0,2010-04-29
1674,0,1,male,42,Gen_X,1984-03-16,23,1.9,342.9,23.5,0.336,0.857,Bronze,Madison,Missouri,United States,US,North America,38.3415,-99.476,America/New_York,English,en,History,Arts & Culture,mobile,web,1,1,Visa,1,0,2024-06-30
1675,0,1,female,18,Gen_Z,2008-04-18,1,0.1,121.93,33.9,0.394,0.822,Bronze,Fresno,California,United States,US,North America,36.2035,-119.5887,America/New_York,English,en,Psychological,Horror & Suspense,mobile,mobile_app,2,2,Visa,1,0,2026-05-07
1676,0,1,female,19,Gen_Z,2006-10-02,18,1.5,289.79,62.4,0.273,0.888,Bronze,Springfield,Missouri,United States,US,North America,39.7487,-97.1697,America/New_York,English,en,Mystery,Horror & Suspense,smart_tv,mobile_app,1,1,Mastercard,1,0,2024-11-12
1677,1,0,female,32,Millennial,1994-03-17,23,1.9,236.78,108.4,0.847,0.844,Bronze,Orlando,Florida,United States,US,North America,28.6805,-81.8883,America/New_York,English,en,Indie,Narrative,smart_tv,mobile_app,1,1,Mastercard,1,0,2024-06-13
1678,0,1,female,18,Gen_Z,2008-03-21,1,0.1,113.3,59.1,0.373,0.763,Bronze,Franklin,South Carolina,United States,US,North America,39.4848,-99.152,America/New_York,English,en,Adventure,Action & Spectacle,mobile,web,3,3,Visa,1,0,2026-04-14
1679,0,1,female,61,Boomer,1965-01-25,192,16.0,3584.55,68.5,0.181,0.833,Silver,Madison,Tennessee,United States,US,North America,39.4852,-98.5809,America/New_York,English,en,Short Film,Arts & Culture,mobile,mobile_app,1,1,American Express,1,0,2010-05-26
1680,0,1,female,40,Gen_X,1986-05-20,39,3.2,731.43,51.5,0.339,0.823,Bronze,Akron,Ohio,United States,US,North America,39.7582,-99.0118,America/New_York,English,en,Crime,Narrative,mobile,web,1,1,Mastercard,1,0,2023-02-11
1681,0,1,male,31,Millennial,1994-09-24,116,9.7,2144.44,52.2,0.323,0.812,Silver,Franklin,Arizona,United States,US,North America,39.9155,-97.1238,America/New_York,English,en,War,Action & Spectacle,desktop,smart_tv,2,2,Mastercard,1,0,2016-09-17
1682,0,1,male,18,Gen_Z,2008-01-12,3,0.2,152.51,116.8,0.269,0.939,Silver,Franklin,Alabama,United States,US,North America,39.413,-98.0286,America/New_York,French,fr,Comedy,Light & Feel-Good,tablet,web,2,1,Visa,1,1,2026-02-09
1683,0,1,female,29,Millennial,1997-04-19,41,3.4,363.76,56.4,0.378,0.705,Bronze,Georgetown,Massachusetts,United States,US,North America,40.0521,-98.671,America/New_York,English,en,Documentary,Arts & Culture,mobile,partner,1,1,Debit Card,0,1,2022-12-29
1684,0,1,male,37,Gen_X,1988-08-23,175,14.6,1524.59,40.5,0.246,0.938,Silver,Clinton,Missouri,United States,US,North America,39.6793,-98.3399,America/New_York,English,en,Comedy,Light & Feel-Good,smart_tv,mobile_app,1,0,Visa,1,0,2011-10-25
1685,0,1,female,43,Gen_X,1983-02-12,195,16.2,2002.17,118.2,0.158,0.844,Gold,Clinton,Maryland,United States,US,North America,39.5781,-98.9684,America/New_York,English,en,Cult Classic,Arts & Culture,smart_tv,web,2,2,Mastercard,1,0,2010-02-27
1686,0,1,male,24,Gen_Z,2002-06-01,43,3.6,511.77,52.7,0.319,0.999,Silver,Clinton,Alabama,United States,US,North America,39.5196,-97.9516,America/New_York,English,en,Fantasy,Family & Fantasy,mobile,smart_tv,1,1,Visa,1,0,2022-10-02
1687,0,1,male,18,Gen_Z,2007-10-28,6,0.5,95.41,91.9,0.377,0.889,Bronze,San Antonio,Texas,United States,US,North America,33.1295,-99.1344,America/New_York,English,en,Politics,Arts & Culture,mobile,web,1,1,American Express,1,0,2025-11-04
