ContentKey,TalentKey,AllocationFactor,CastOrder
1727,6878,0.0933,5
1727,6794,0.0849,6
1727,4995,0.0434,7
1728,5371,0.3591,1
1728,4050,0.2124,2
1728,4333,0.2035,3
1728,6175,0.1808,4
1728,7068,0.0443,5
1729,10782,0.3398,1
1729,6871,0.3161,2
1729,6983,0.2368,3
1729,4207,0.1073,4
1730,4864,0.4617,1
1730,4813,0.2768,2
1730,6330,0.1738,3
1730,5981,0.0876,4
1731,6794,0.5001,1
1731,3330,0.1657,2
1731,5904,0.1263,3
1731,3859,0.0753,4
1731,10998,0.0628,5
1731,9599,0.0606,6
1731,2098,0.0093,7
1732,9397,0.5321,1
1732,5487,0.3355,2
1732,7973,0.1324,3
1733,14958,0.4977,1
1733,13134,0.3885,2
1733,2942,0.0562,3
1733,5748,0.0451,4
1733,9835,0.0125,5
1734,3727,0.2639,1
1734,4921,0.2381,2
1734,8204,0.235,3
1734,4326,0.1834,4
1734,2757,0.0797,5
1735,8677,0.2922,1
1735,15225,0.2786,2
1735,12274,0.2661,3
1735,8577,0.1631,4
1736,7296,0.4356,1
1736,5212,0.2609,2
1736,11619,0.166,3
1736,14099,0.1374,4
1737,10835,0.4207,1
1737,15530,0.3059,2
1737,13772,0.1661,3
1737,15428,0.065,4
1737,10447,0.0423,5
1738,15484,0.3998,1
1738,13128,0.3613,2
1738,8619,0.1215,3
1738,9219,0.0959,4
1738,12139,0.0216,5
1739,8570,0.6302,1
1739,4811,0.1325,2
1739,5494,0.1131,3
1739,10276,0.0593,4
1739,9993,0.0328,5
1739,2176,0.0169,6
1739,7360,0.0152,7
1740,16973,0.7179,1
1740,9472,0.1185,2
1740,3474,0.0922,3
1740,2045,0.0711,4
1740,8626,0.0004,5
1741,4131,0.684,1
1741,1880,0.316,2
1742,3705,0.5525,1
1742,3904,0.4265,2
1742,6739,0.021,3
1743,17038,0.4938,1
1743,12771,0.2792,2
1743,2995,0.0913,3
1743,7249,0.0842,4
1743,5405,0.037,5
1743,11505,0.0144,6
1744,2645,0.5986,1
1744,8266,0.187,2
1744,7662,0.123,3
1744,5776,0.0572,4
1744,10314,0.0319,5
1744,4691,0.0023,6
1745,15695,1.0,1
1746,16398,0.8192,1
1746,5250,0.1808,2
1747,5287,0.4259,1
1747,8349,0.2923,2
1747,6828,0.2817,3
1748,5973,0.4916,1
1748,15499,0.4039,2
1748,7369,0.1045,3
1749,15663,0.4914,1
1749,12901,0.3991,2
1749,11226,0.0937,3
1749,13115,0.0158,4
1750,10692,0.3563,1
1750,3728,0.2608,2
1750,11038,0.1946,3
1750,3930,0.1714,4
1750,10520,0.0099,5
1750,3548,0.0071,6
1751,11382,0.5713,1
1751,7734,0.1794,2
1751,7355,0.113,3
1751,2927,0.094,4
1751,6024,0.0272,5
1751,8572,0.0151,6
1752,17279,0.5047,1
1752,14562,0.3036,2
1752,4372,0.1917,3
1753,2289,0.3928,1
1753,16812,0.2498,2
1753,8262,0.1778,3
1753,9798,0.1761,4
1753,13939,0.0034,5
1754,8758,0.6491,1
1754,8012,0.2252,2
1754,6957,0.1007,3
1754,4352,0.0249,4
1755,10591,0.35,1
1755,2411,0.1865,2
1755,2397,0.1823,3
1755,2985,0.164,4
1755,3097,0.0616,5
1755,5685,0.0302,6
1755,7323,0.0254,7
1756,1744,0.2984,1
1756,4956,0.2444,2
1756,4236,0.2315,3
1756,14309,0.1158,4
1756,6200,0.0908,5
1756,16327,0.0191,6
1757,9793,0.7194,1
1757,10201,0.1477,2
1757,2788,0.109,3
1757,2345,0.0239,4
1758,6994,0.8116,1
1758,5188,0.1884,2
1759,7675,0.3353,1
1759,11686,0.2315,2
1759,3435,0.212,3
1759,11604,0.1357,4
1759,13835,0.0618,5
1759,2881,0.0236,6
1760,14713,0.6556,1
1760,16895,0.339,2
1760,4866,0.0054,3
1761,15584,0.5072,1
1761,16054,0.3337,2
1761,9410,0.1322,3
1761,3149,0.0268,4
1762,3875,0.2989,1
1762,9035,0.2973,2
1762,7199,0.2059,3
1762,7005,0.0557,4
1762,11072,0.0487,5
1762,2977,0.0484,6
1762,3363,0.0453,7
1763,10725,0.3927,1
1763,10309,0.2734,2
1763,6138,0.1489,3
1763,3738,0.1095,4
1763,5035,0.0755,5
1764,8146,0.5162,1
1764,2728,0.3341,2
1764,5774,0.1497,3
1765,6048,0.8522,1
1765,11422,0.1208,2
1765,11915,0.0271,3
1766,6320,0.3288,1
1766,7824,0.2059,2
1766,5777,0.1748,3
1766,4217,0.1567,4
1766,9827,0.1323,5
1766,9070,0.0016,6
1767,6509,0.5949,1
1767,3520,0.2314,2
1767,7546,0.1198,3
1767,4023,0.0539,4
1768,7851,0.3117,1
1768,17472,0.1898,2
1768,14440,0.1539,3
1768,8743,0.1493,4
1768,7862,0.1467,5
1768,12378,0.0485,6
1769,13689,0.3275,1
1769,10038,0.3014,2
1769,4193,0.1705,3
1769,9634,0.0897,4
1769,7773,0.0768,5
1769,5075,0.034,6
1770,4874,0.4444,1
1770,4686,0.3338,2
1770,3644,0.2219,3
1771,11121,0.8222,1
1771,4692,0.1777,2
1771,10973,0.0001,3
1772,3178,0.4813,1
1772,1959,0.3858,2
1772,6823,0.0524,3
1772,2572,0.0406,4
1772,3506,0.0399,5
1773,10058,0.509,1
1773,8494,0.2954,2
1773,16658,0.0793,3
1773,8913,0.0617,4
1773,8780,0.0319,5
1773,13660,0.0121,6
1773,8912,0.0106,7
1774,3352,0.491,1
1774,9843,0.4789,2
1774,8687,0.0302,3
1775,7102,0.2501,1
1775,13920,0.219,2
1775,3876,0.1782,3
1775,6914,0.1408,4
1775,7575,0.1322,5
1775,17478,0.0581,6
1775,3017,0.0216,7
1776,5291,0.2732,1
1776,5146,0.2586,2
1776,6939,0.246,3
1776,7315,0.1119,4
1776,2868,0.0919,5
1776,17454,0.0156,6
1776,6775,0.0028,7
1777,1816,0.3667,1
1777,5853,0.2732,2
1777,13338,0.2088,3
1777,4174,0.0574,4
1777,7032,0.0533,5
1777,9035,0.0405,6
1778,10814,0.8417,1
1778,12905,0.1583,2
1779,10626,0.8228,1
1779,2238,0.1689,2
1779,4360,0.0058,3
1779,15185,0.0025,4
1780,10727,0.5512,1
1780,7095,0.3149,2
1780,7233,0.1338,3
1781,16293,0.4117,1
1781,11036,0.3232,2
1781,15820,0.2325,3
1781,2481,0.0326,4
1782,2613,0.8274,1
1782,4608,0.1705,2
1782,2232,0.0021,3
1783,6676,0.3304,1
1783,9767,0.2616,2
1783,6132,0.1051,3
1783,16805,0.1009,4
1783,3271,0.0863,5
1783,14191,0.0673,6
1783,9753,0.0484,7
1784,3406,0.5256,1
1784,6523,0.3539,2
1784,6465,0.0901,3
1784,11002,0.0303,4
1785,2453,0.6437,1
1785,13859,0.2425,2
1785,17483,0.1139,3
1786,11328,0.709,1
1786,2816,0.205,2
1786,15976,0.086,3
1787,16655,0.4168,1
1787,5239,0.2014,2
1787,3837,0.1803,3
1787,5343,0.0855,4
1787,6277,0.0719,5
1787,9470,0.044,6
1788,14157,0.3427,1
1788,9680,0.3393,2
1788,6438,0.2436,3
1788,15567,0.0745,4
1789,7209,0.4196,1
1789,7906,0.3142,2
1789,10357,0.125,3
1789,9840,0.1122,4
1789,9305,0.0291,5
1790,6436,0.6975,1
1790,5953,0.2245,2
1790,4620,0.078,3
1791,3872,0.629,1
1791,11621,0.3188,2
1791,6559,0.0523,3
1792,4063,0.6985,1
1792,5566,0.1648,2
1792,11296,0.136,3
1792,5418,0.0008,4
1793,10906,0.5387,1
1793,9158,0.258,2
1793,1985,0.1232,3
1793,4635,0.061,4
1793,2182,0.0183,5
1793,7252,0.0008,6
1794,2307,0.4524,1
1794,10511,0.2333,2
1794,8063,0.173,3
1794,6787,0.1413,4
1795,3976,0.5249,1
1795,9152,0.4751,2
1796,5150,0.4601,1
1796,8391,0.2589,2
1796,5484,0.2114,3
1796,2429,0.0696,4
1797,6510,1.0,1
1798,6894,0.4715,1
1798,13416,0.2293,2
1798,15995,0.156,3
1798,9367,0.1431,4
1799,7448,0.549,1
1799,5444,0.3582,2
1799,1751,0.0605,3
1799,7713,0.0323,4
1800,3261,0.3382,1
1800,6892,0.2866,2
1800,2414,0.2818,3
1800,9689,0.0766,4
1800,7320,0.0136,5
1800,4925,0.0032,6
1801,3614,0.6374,1
1801,5376,0.3497,2
1801,10068,0.013,3
1802,4154,0.2992,1
1802,4153,0.2543,2
1802,8764,0.1611,3
1802,5921,0.1376,4
1802,3947,0.1138,5
1802,9427,0.034,6
1803,10560,0.2722,1
1803,4725,0.2594,2
1803,5607,0.218,3
1803,2580,0.1709,4
1803,7334,0.0794,5
1804,2994,0.4316,1
1804,9259,0.2746,2
1804,8039,0.1216,3
1804,12481,0.1012,4
1804,11161,0.0711,5
1805,2972,0.5507,1
1805,14471,0.2188,2
1805,12661,0.1493,3
1805,10601,0.0813,4
1806,13956,0.3775,1
1806,2536,0.2769,2
1806,17426,0.1502,3
1806,1833,0.141,4
1806,14087,0.0369,5
1806,7773,0.017,6
1806,16214,0.0006,7
1807,7161,0.2852,1
1807,4233,0.2799,2
1807,8650,0.2353,3
1807,9811,0.0792,4
1807,10004,0.0755,5
1807,7548,0.0448,6
1808,2646,0.6209,1
1808,3130,0.2209,2
1808,2231,0.0988,3
1808,4370,0.0504,4
1808,10125,0.009,5
1809,11505,0.4832,1
1809,7017,0.4008,2
1809,12195,0.0614,3
1809,15085,0.0546,4
1810,6819,0.4391,1
1810,7792,0.2187,2
1810,8639,0.1978,3
1810,8214,0.0979,4
1810,7469,0.0465,5
1811,8626,0.3815,1
1811,7739,0.3568,2
1811,12792,0.185,3
1811,15601,0.0767,4
1812,7025,0.2859,1
1812,10301,0.2615,2
1812,9031,0.2316,3
1812,9327,0.1564,4
1812,6448,0.0329,5
1812,3854,0.0317,6
1813,4807,0.5876,1
1813,2007,0.3653,2
1813,11172,0.0471,3
1814,8264,0.4052,1
1814,10886,0.3914,2
1814,10017,0.0952,3
1814,9402,0.0649,4
1814,5955,0.0239,5
1814,7975,0.0192,6
1815,10323,0.3536,1
1815,9987,0.249,2
1815,9117,0.1728,3
1815,5421,0.1534,4
1815,6342,0.0712,5
1816,9104,0.5222,1
1816,8289,0.4778,2
1817,16476,0.4249,1
1817,2481,0.2,2
1817,6255,0.1558,3
1817,17388,0.1112,4
1817,15807,0.0601,5
1817,6364,0.0473,6
1817,8265,0.0007,7
1818,10087,0.4184,1
1818,10305,0.387,2
1818,7527,0.1177,3
1818,5126,0.0599,4
1818,4029,0.0169,5
1819,2342,1.0,1
1820,6717,0.5071,1
1820,10087,0.1985,2
1820,5888,0.1852,3
1820,1760,0.1091,4
1821,5959,1.0,1
1822,14643,0.4874,1
1822,2982,0.1837,2
1822,8615,0.1626,3
1822,4603,0.1297,4
1822,6329,0.0366,5
1823,6553,0.3256,1
1823,4883,0.2436,2
1823,3103,0.2395,3
1823,4428,0.122,4
1823,2995,0.0693,5
1824,2231,0.5252,1
1824,14805,0.1895,2
1824,7596,0.11,3
1824,13671,0.0711,4
1824,4145,0.053,5
1824,2356,0.0511,6
1825,10752,0.5992,1
1825,3687,0.3041,2
1825,7561,0.0686,3
1825,2615,0.0201,4
1825,3094,0.0077,5
1825,10330,0.0004,6
1826,7355,0.2881,1
1826,2735,0.2722,2
1826,4014,0.233,3
1826,2852,0.0858,4
1826,2312,0.0489,5
1826,4766,0.0447,6
1826,16160,0.0273,7
1827,14928,0.5807,1
1827,1873,0.1484,2
1827,1730,0.1403,3
1827,17141,0.0593,4
1827,5045,0.0477,5
1827,4888,0.0236,6
1828,3884,0.5768,1
1828,3075,0.3401,2
1828,8329,0.0599,3
1828,15390,0.0232,4
1829,6526,0.447,1
1829,2539,0.3413,2
1829,3100,0.1269,3
1829,15967,0.0555,4
1829,7196,0.0293,5
1829,17540,0.0001,6
1830,5763,0.2754,1
1830,3086,0.2475,2
1830,5894,0.2037,3
1830,12245,0.1678,4
1830,12574,0.054,5
1830,9904,0.0351,6
1830,17610,0.0165,7
1831,10248,0.6636,1
1831,10514,0.2096,2
1831,9536,0.1268,3
1832,14593,0.5339,1
1832,10554,0.4229,2
1832,6864,0.0268,3
1832,4546,0.0164,4
1833,1992,0.2868,1
1833,8780,0.2491,2
1833,11413,0.2378,3
1833,10569,0.1132,4
1833,3215,0.0567,5
1833,11539,0.0393,6
1833,13069,0.0171,7
1834,10741,0.583,1
1834,3825,0.1873,2
1834,8897,0.0694,3
1834,7982,0.0623,4
1834,7774,0.0504,5
1834,7413,0.032,6
1834,4339,0.0156,7
1835,8160,0.6832,1
1835,3051,0.2428,2
1835,8829,0.0741,3
1836,9282,0.4278,1
1836,5356,0.3042,2
1836,7536,0.268,3
1837,8558,0.4237,1
1837,3126,0.1847,2
1837,8301,0.1351,3
1837,2078,0.1145,4
1837,1655,0.0633,5
1837,8044,0.0563,6
1837,5694,0.0223,7
1838,10768,0.5205,1
1838,8440,0.2126,2
1838,8414,0.1993,3
1838,8256,0.0448,4
1838,3738,0.0229,5
1839,6308,0.4534,1
1839,5867,0.2885,2
1839,6512,0.127,3
1839,8177,0.0765,4
1839,5782,0.046,5
1839,4373,0.0087,6
1840,9469,0.6146,1
1840,8058,0.2288,2
1840,3341,0.1565,3
1841,10305,0.5064,1
1841,6348,0.2723,2
1841,6079,0.1021,3
1841,4687,0.0758,4
1841,10725,0.037,5
1841,3646,0.0064,6
1842,10966,0.9073,1
1842,10496,0.0861,2
1842,4747,0.0066,3
1843,3925,0.3973,1
1843,14593,0.3562,2
1843,7495,0.1635,3
1843,9178,0.0571,4
1843,1911,0.0258,5
1844,10632,0.3057,1
1844,9165,0.2771,2
1844,2342,0.1483,3
1844,6989,0.1352,4
1844,7956,0.1337,5
1845,6517,0.3085,1
1845,11895,0.2635,2
1845,5567,0.2589,3
1845,16602,0.088,4
1845,7656,0.0661,5
1845,14177,0.015,6
1846,3462,0.494,1
1846,7308,0.2478,2
1846,5613,0.1309,3
1846,8192,0.0904,4
1846,9374,0.0199,5
1846,8390,0.0106,6
1846,4715,0.0064,7
1847,9042,0.8822,1
1847,4158,0.1178,2
1848,9165,0.3799,1
1848,9641,0.3254,2
1848,5464,0.1742,3
1848,5839,0.0855,4
1848,5734,0.0349,5
1849,8487,0.5651,1
1849,8749,0.14,2
1849,5031,0.1316,3
1849,2303,0.0952,4
1849,7666,0.0667,5
1849,8538,0.0014,6
1850,1798,0.3223,1
1850,8978,0.2846,2
1850,2153,0.1948,3
1850,3703,0.1316,4
1850,6388,0.0666,5
1851,3658,0.5732,1
1851,3844,0.1406,2
1851,7731,0.1122,3
1851,10537,0.1032,4
1851,4625,0.0709,5
1852,4228,0.2999,1
1852,1905,0.2511,2
1852,2867,0.2029,3
1852,11686,0.1697,4
1852,2925,0.0333,5
1852,4527,0.0318,6
1852,4063,0.0112,7
1853,17135,0.4115,1
1853,2049,0.3149,2
1853,17400,0.2447,3
1853,13201,0.0289,4
1854,3130,0.3106,1
1854,5212,0.2149,2
1854,15983,0.1731,3
1854,1828,0.1393,4
1854,12536,0.1304,5
1854,11317,0.0317,6
1855,17554,0.7939,1
1855,4711,0.1256,2
1855,6157,0.0574,3
1855,7758,0.0151,4
1855,14324,0.008,5
1856,4149,0.8473,1
1856,9686,0.0983,2
1856,2613,0.0544,3
1857,4746,0.4077,1
1857,2286,0.2885,2
1857,1802,0.2138,3
1857,6528,0.09,4
1858,1640,0.5379,1
1858,9202,0.1916,2
1858,4140,0.1452,3
1858,5546,0.0663,4
1858,4279,0.0465,5
1858,5868,0.0103,6
1858,3785,0.0023,7
1859,6886,0.3407,1
1859,2769,0.239,2
1859,12613,0.1872,3
1859,8499,0.1078,4
1859,8317,0.0642,5
1859,9554,0.0611,6
1860,10627,0.6281,1
1860,15871,0.198,2
1860,6268,0.0854,3
1860,14594,0.0636,4
1860,3921,0.0133,5
1860,15104,0.0074,6
1860,11936,0.0042,7
1861,6447,0.3968,1
1861,9522,0.2386,2
1861,7906,0.1403,3
1861,2299,0.1357,4
1861,3420,0.0825,5
1861,10192,0.006,6
1862,17277,0.4607,1
1862,13940,0.2072,2
1862,16860,0.2065,3
1862,8325,0.0759,4
1862,3938,0.0497,5
1863,6867,0.3413,1
1863,6904,0.1737,2
1863,9444,0.1648,3
1863,8566,0.1438,4
1863,4057,0.1241,5
1863,11044,0.0523,6
1864,7080,0.6495,1
1864,7435,0.1804,2
1864,1809,0.1408,3
1864,5048,0.0293,4
1865,10816,1.0,1
1866,7668,0.8932,1
1866,5755,0.077,2
1866,8524,0.0298,3
1867,8797,0.5409,1
1867,5197,0.2781,2
1867,3462,0.1155,3
1867,10703,0.0655,4
1868,7954,0.3625,1
1868,7487,0.2957,2
1868,9304,0.2,3
1868,6187,0.0828,4
1868,11186,0.048,5
1868,9975,0.0062,6
1868,10692,0.0049,7
1869,2134,0.5978,1
1869,11035,0.3413,2
1869,11021,0.0609,3
1870,9753,0.5493,1
1870,5473,0.4423,2
1870,3097,0.0084,3
1871,13270,0.4725,1
1871,5772,0.2792,2
1871,9114,0.1348,3
1871,5084,0.0747,4
1871,4409,0.0221,5
1871,10459,0.0124,6
1871,7697,0.0042,7
1872,3103,0.8796,1
1872,16327,0.1172,2
1872,3865,0.0032,3
1873,10057,0.7167,1
1873,3938,0.1668,2
1873,9112,0.1165,3
1874,16165,0.4,1
1874,9465,0.1785,2
1874,4535,0.146,3
1874,14433,0.1416,4
1874,12600,0.1339,5
1875,9380,0.8815,1
1875,7993,0.1159,2
1875,5598,0.0026,3
1876,6996,0.8411,1
1876,9012,0.0787,2
1876,11549,0.0783,3
1876,6388,0.0019,4
1877,4117,0.294,1
1877,8102,0.218,2
1877,10466,0.1486,3
1877,8525,0.1474,4
1877,10570,0.1358,5
1877,7482,0.0463,6
1877,7576,0.01,7
1878,9517,1.0,1
1879,2071,0.7251,1
1879,12733,0.1058,2
1879,7474,0.0932,3
1879,17239,0.0759,4
1880,2141,0.2695,1
1880,3057,0.2157,2
1880,4686,0.2006,3
1880,5149,0.152,4
1880,9440,0.1199,5
1880,3064,0.0358,6
1880,1764,0.0064,7
1881,4411,0.7467,1
1881,1969,0.1869,2
1881,5248,0.0403,3
1881,8445,0.026,4
1882,7452,0.6488,1
1882,12084,0.3512,2
1883,11321,0.5995,1
1883,6437,0.3723,2
1883,6754,0.0282,3
1884,7175,0.5157,1
1884,2499,0.2386,2
1884,4514,0.2202,3
1884,2098,0.0254,4
1885,1818,1.0,1
1886,10472,0.6336,1
1886,11060,0.1573,2
1886,14950,0.1074,3
1886,14347,0.0564,4
1886,13701,0.0391,5
1886,10473,0.0061,6
1887,16648,0.6012,1
1887,11702,0.3426,2
1887,12094,0.0562,3
1888,3271,0.3558,1
1888,2104,0.2401,2
1888,4549,0.2397,3
1888,3791,0.0827,4
1888,4860,0.0812,5
1888,2179,0.0006,6
1889,10209,0.3595,1
1889,9715,0.2785,2
1889,3635,0.1815,3
1889,6436,0.1075,4
1889,9357,0.0383,5
1889,11054,0.0347,6
1890,2990,0.7492,1
1890,6552,0.2281,2
1890,3163,0.0227,3
1891,5068,0.3428,1
1891,3539,0.296,2
1891,11180,0.2688,3
1891,11200,0.0882,4
1891,10523,0.0041,5
1892,6264,0.464,1
1892,10338,0.4606,2
1892,10794,0.0754,3
1893,2864,0.6151,1
1893,8136,0.2508,2
1893,5837,0.0709,3
1893,5695,0.0631,4
1893,14313,0.0001,5
1894,9779,0.4332,1
1894,2522,0.2586,2
1894,5522,0.2052,3
1894,6189,0.0791,4
1894,2398,0.023,5
1894,7523,0.0009,6
1895,2501,0.5733,1
1895,12639,0.2344,2
1895,14063,0.1923,3
1896,9474,0.3899,1
1896,2544,0.2963,2
1896,2362,0.1898,3
1896,7741,0.1176,4
1896,8908,0.0063,5
1897,10590,0.6906,1
1897,9779,0.2051,2
1897,5810,0.1043,3
1898,12883,0.438,1
1898,2450,0.3894,2
1898,4926,0.0873,3
1898,16525,0.0853,4
1899,10486,0.6244,1
1899,3498,0.1598,2
1899,4373,0.1015,3
1899,8746,0.0881,4
1899,11367,0.0263,5
1900,4443,0.5321,1
1900,11318,0.2711,2
1900,8540,0.1968,3
1901,2262,0.5984,1
1901,11276,0.2773,2
1901,1767,0.0852,3
1901,1859,0.0391,4
1902,1759,0.4505,1
1902,7447,0.2158,2
1902,2034,0.1486,3
1902,8025,0.1033,4
1902,10984,0.0818,5
1903,16643,0.4374,1
1903,2788,0.263,2
1903,2109,0.2309,3
1903,4026,0.0687,4
1904,8251,0.3164,1
1904,13338,0.2758,2
1904,17363,0.1721,3
1904,9317,0.1472,4
1904,6516,0.0614,5
1904,5585,0.0271,6
1905,7663,0.391,1
1905,9093,0.3715,2
1905,10442,0.2056,3
1905,8592,0.026,4
1905,8646,0.0059,5
1906,6581,0.8132,1
1906,10003,0.1695,2
1906,4006,0.0173,3
1907,3139,0.6065,1
1907,3632,0.2052,2
1907,10157,0.1883,3
1908,15075,0.3468,1
1908,3743,0.3134,2
1908,8482,0.2501,3
1908,2451,0.0896,4
1909,9745,0.3894,1
1909,13352,0.366,2
1909,10639,0.1047,3
1909,7862,0.081,4
1909,2480,0.0572,5
1909,7504,0.0017,6
1910,10349,0.4385,1
1910,6287,0.2558,2
1910,4181,0.2067,3
1910,2905,0.099,4
1911,15834,0.475,1
1911,13987,0.2318,2
1911,4136,0.2296,3
1911,12340,0.0636,4
1912,4708,1.0,1
1913,10752,0.4349,1
1913,8408,0.1498,2
1913,6766,0.1258,3
1913,9656,0.109,4
1913,5869,0.0948,5
1913,7269,0.0772,6
1913,8774,0.0085,7
1914,8839,0.7875,1
1914,4069,0.2055,2
1914,5868,0.007,3
1915,3763,0.3065,1
1915,10916,0.291,2
1915,7799,0.1693,3
1915,3914,0.1096,4
1915,4404,0.0905,5
1915,7519,0.027,6
1915,1767,0.0061,7
1916,17042,0.3856,1
1916,4576,0.1897,2
1916,9940,0.1303,3
1916,14140,0.1248,4
1916,1680,0.0891,5
1916,14484,0.0704,6
1916,2480,0.0102,7
1917,8888,0.5522,1
1917,11190,0.2235,2
1917,1827,0.137,3
1917,10528,0.0873,4
1918,4651,0.4439,1
1918,9391,0.2961,2
1918,8315,0.1132,3
1918,1799,0.0896,4
1918,4735,0.0404,5
1918,8704,0.0096,6
1918,10810,0.0071,7
1919,10486,0.4143,1
1919,10358,0.3372,2
1919,8032,0.2452,3
1919,11203,0.0033,4
1920,9435,0.5755,1
1920,2164,0.2608,2
1920,9340,0.1446,3
1920,3897,0.0191,4
1921,9826,0.3112,1
1921,15807,0.253,2
1921,16636,0.2321,3
1921,6665,0.0977,4
1921,16087,0.0622,5
1921,10295,0.0386,6
1921,16006,0.0052,7
1922,7945,0.4508,1
1922,10909,0.3811,2
1922,2662,0.1187,3
1922,9065,0.0494,4
1923,5088,0.3764,1
1923,7605,0.3611,2
1923,6962,0.2625,3
1924,9109,0.5959,1
1924,6586,0.1173,2
1924,4841,0.104,3
1924,9295,0.1027,4
1924,9892,0.0801,5
1925,5197,0.2962,1
1925,11884,0.277,2
1925,5866,0.2049,3
1925,4651,0.1813,4
1925,5246,0.0406,5
1926,6945,0.3413,1
1926,2261,0.2037,2
1926,8507,0.1999,3
1926,9393,0.1508,4
1926,2204,0.0837,5
1926,1979,0.0205,6
1927,8780,0.4252,1
1927,10542,0.4006,2
1927,9468,0.1742,3
1928,4355,0.3759,1
1928,2746,0.3163,2
1928,10756,0.2062,3
1928,7679,0.0406,4
1928,3903,0.0366,5
1928,8259,0.0244,6
1929,4283,0.472,1
1929,6644,0.3202,2
1929,3040,0.1288,3
1929,3911,0.0595,4
1929,2059,0.0194,5
1930,4637,0.4835,1
1930,5187,0.2053,2
1930,5313,0.1275,3
1930,4652,0.0733,4
1930,7358,0.0593,5
1930,3164,0.0288,6
1930,4169,0.0222,7
1931,10727,0.5986,1
1931,6484,0.3002,2
1931,3812,0.0879,3
1931,3386,0.0132,4
1932,11755,0.7637,1
1932,7247,0.1405,2
1932,7262,0.0513,3
1932,7423,0.0445,4
1933,2554,0.5903,1
1933,4784,0.3428,2
1933,8914,0.052,3
1933,3096,0.0149,4
1934,12533,0.661,1
1934,13965,0.1999,2
1934,9272,0.1177,3
1934,15211,0.0215,4
1935,10717,0.6508,1
1935,11190,0.2256,2
1935,13414,0.098,3
1935,14150,0.0256,4
1936,8357,0.7418,1
1936,7589,0.1661,2
1936,8048,0.0373,3
1936,6554,0.0346,4
1936,8079,0.0201,5
1937,12637,1.0,1
1938,8919,0.4658,1
1938,9091,0.336,2
1938,2920,0.1061,3
1938,5563,0.092,4
1939,7123,0.3742,1
1939,5507,0.3159,2
1939,4557,0.2462,3
1939,9132,0.045,4
1939,3271,0.0151,5
1939,8283,0.0036,6
1940,8701,1.0,1
1941,15746,0.5207,1
1941,15056,0.2936,2
1941,11296,0.1515,3
1941,14157,0.0174,4
1941,11829,0.0168,5
1942,7257,0.4179,1
1942,4449,0.3215,2
1942,5831,0.2241,3
1942,16402,0.0364,4
1943,7949,1.0,1
1944,6814,0.6944,1
1944,6784,0.1644,2
1944,12401,0.1104,3
1944,16241,0.0308,4
1945,7121,0.7067,1
1945,7636,0.2438,2
1945,16602,0.0495,3
1946,7026,0.2699,1
1946,8984,0.1559,2
1946,10879,0.1508,3
1946,6353,0.1505,4
1946,3531,0.1098,5
1946,5020,0.0836,6
1946,4903,0.0795,7
1947,16416,0.5465,1
1947,15173,0.3374,2
1947,8100,0.116,3
1948,8358,0.2795,1
1948,6657,0.2455,2
1948,4224,0.195,3
1948,4688,0.1252,4
1948,9378,0.1119,5
1948,9134,0.0428,6
1949,6516,0.4271,1
1949,15714,0.2699,2
1949,17524,0.189,3
1949,9166,0.0601,4
1949,3394,0.0442,5
1949,8353,0.0097,6
1950,15564,0.4614,1
1950,15980,0.2939,2
1950,15628,0.156,3
1950,16145,0.0529,4
1950,5649,0.0355,5
1950,2621,0.0001,6
1950,14942,0.0,7
1951,5901,0.7165,1
1951,8084,0.1295,2
1951,9369,0.0671,3
1951,4549,0.037,4
1951,9633,0.029,5
1951,10127,0.0209,6
1952,15273,1.0,1
1953,17069,0.7528,1
1953,16827,0.1841,2
1953,11230,0.0631,3
1954,3223,0.6979,1
1954,7663,0.1199,2
1954,6380,0.1138,3
1954,4555,0.037,4
1954,10693,0.0241,5
1954,2326,0.0074,6
1955,9985,0.4234,1
1955,16110,0.3943,2
1955,4739,0.1137,3
1955,6242,0.0509,4
1955,15695,0.0177,5
1956,6537,0.55,1
1956,7124,0.2859,2
1956,2603,0.1628,3
1956,7715,0.0013,4
1957,12133,0.4735,1
1957,7661,0.2766,2
1957,2719,0.1283,3
1957,17536,0.118,4
1957,14264,0.0036,5
1958,5728,0.7772,1
1958,6786,0.098,2
1958,8123,0.069,3
1958,8572,0.0484,4
1958,5995,0.0075,5
1959,8487,0.281,1
1959,15360,0.2723,2
1959,2344,0.233,3
1959,11576,0.1989,4
1959,16973,0.0148,5
1960,3846,0.5331,1
1960,9123,0.228,2
1960,5745,0.2234,3
1960,9120,0.0155,4
1961,8687,0.458,1
1961,7229,0.2351,2
1961,10782,0.1936,3
1961,9849,0.1133,4
1962,10375,0.455,1
1962,11190,0.2598,2
1962,12175,0.1343,3
1962,9968,0.0879,4
1962,3916,0.0629,5
1963,1651,0.3221,1
1963,2461,0.3099,2
1963,3468,0.231,3
1963,10348,0.0853,4
1963,6485,0.0517,5
1964,5276,0.7902,1
1964,1736,0.1996,2
1964,2052,0.0102,3
1965,6558,0.8678,1
1965,12488,0.1162,2
1965,14958,0.016,3
1966,9261,0.523,1
1966,9314,0.4242,2
1966,6671,0.0528,3
1967,10880,0.563,1
1967,10990,0.3248,2
1967,6464,0.1122,3
1968,1904,0.4455,1
1968,7953,0.2947,2
1968,8302,0.2097,3
