CustomerKey,AgeGroup,MonthsAsCustomer,ChurnRiskScore,LifetimeValue,AvgSessionMinutes,PaymentReliability,CustomerSegment
1967,adult,195,0.17,3440.18,99.5,0.85,Silver
1968,adult,188,0.189,3669.74,56.0,0.951,Gold
1969,middle_aged,189,0.242,3699.23,28.6,0.725,Silver
1970,young_adult,2,0.359,147.68,94.7,0.983,Silver
1971,middle_aged,43,0.302,556.06,92.8,0.867,Silver
1972,adult,1,0.417,75.46,54.0,0.739,Bronze
1973,adult,192,0.257,1892.28,78.0,0.75,Silver
1974,adult,75,0.267,806.26,89.0,0.978,Silver
1975,adult,146,0.261,1718.66,29.5,0.735,Silver
1976,middle_aged,133,0.279,2297.22,56.9,0.732,Silver
1977,adult,132,0.252,2325.18,115.6,0.953,Gold
1978,young_adult,27,0.309,490.27,94.8,0.942,Silver
1979,young_adult,43,0.342,526.55,80.7,0.827,Bronze
1980,middle_aged,148,0.189,2035.36,87.8,0.908,Silver
1981,adult,176,0.791,2727.38,54.7,0.777,Bronze
1982,adult,131,0.247,2260.09,26.3,0.757,Silver
1983,adult,180,0.175,2121.38,60.8,0.957,Gold
1984,adult,138,0.222,2414.54,51.4,0.74,Silver
1985,adult,11,0.722,143.98,47.0,0.916,Bronze
1986,adult,92,0.849,948.53,57.8,0.811,Bronze
1987,young_adult,55,0.386,561.08,66.1,0.744,Bronze
1988,adult,102,0.205,1849.61,49.7,0.951,Silver
1989,adult,132,0.236,2483.79,83.8,0.972,Silver
1990,adult,1,0.353,133.21,53.7,0.988,Bronze
1991,middle_aged,188,0.127,2849.05,99.8,0.976,Gold
1992,young_adult,3,0.316,119.71,60.6,0.978,Silver
1993,adult,146,0.233,1750.97,69.0,0.907,Silver
1994,adult,98,0.301,1808.41,40.8,0.982,Silver
1995,adult,100,0.313,1319.66,67.3,0.749,Silver
1996,adult,54,0.362,1045.32,50.6,0.785,Bronze
1997,young_adult,20,0.287,283.62,70.0,0.927,Silver
1998,young_adult,64,0.865,931.42,52.1,0.84,Bronze
1999,adult,184,0.265,3599.98,27.6,0.756,Silver
2000,adult,68,0.267,1336.44,119.0,0.862,Silver
2001,middle_aged,119,0.273,2163.78,43.6,0.722,Bronze
2002,adult,60,0.334,961.84,127.1,0.729,Bronze
2003,adult,25,0.39,323.96,29.4,0.705,Bronze
2004,adult,133,0.287,1236.23,106.1,0.761,Silver
2005,young_adult,20,0.354,303.54,55.4,0.783,Bronze
2006,adult,123,0.265,1365.58,120.3,0.89,Silver
2007,adult,73,0.325,1059.97,60.7,0.92,Silver
2008,young_adult,7,0.368,97.19,38.3,0.85,Bronze
2009,adult,101,0.297,1044.55,75.6,0.764,Silver
2010,young_adult,24,0.379,290.17,85.3,0.735,Bronze
2011,adult,119,0.201,1361.61,63.5,0.958,Silver
2012,adult,135,0.301,2641.56,59.4,0.835,Silver
2013,adult,188,0.167,3454.55,58.4,0.978,Gold
2014,adult,45,0.303,692.33,113.1,0.937,Silver
2015,adult,131,0.227,1717.44,81.6,0.97,Silver
2016,young_adult,1,0.43,169.85,145.4,0.779,Bronze
2017,adult,156,0.156,2102.8,83.5,0.958,Gold
2018,young_adult,52,0.865,453.35,61.8,0.927,Bronze
2019,adult,90,0.298,1723.12,68.5,0.874,Silver
2020,adult,186,0.273,2003.1,29.3,0.872,Silver
2021,young_adult,33,0.378,442.8,76.0,0.82,Bronze
2022,middle_aged,181,0.2,2073.11,110.8,0.727,Silver
2023,adult,116,0.312,2035.35,33.6,0.754,Bronze
2024,adult,56,0.335,524.3,147.8,0.71,Silver
2025,adult,116,0.26,1652.19,49.4,0.992,Silver
2026,adult,1,0.458,163.53,39.3,0.729,Bronze
2027,adult,111,0.253,1057.83,34.8,0.871,Silver
2028,adult,163,0.171,1725.74,48.1,0.816,Silver
2029,senior,137,0.198,1254.52,114.1,0.902,Silver
2030,adult,1,0.814,135.36,130.5,0.953,Bronze
2031,adult,48,0.385,749.45,62.3,0.792,Bronze
2032,adult,30,0.261,445.38,87.1,0.822,Bronze
2033,adult,195,0.28,2435.13,72.8,0.76,Silver
2034,adult,75,0.298,873.66,47.1,0.957,Silver
2035,young_adult,18,0.328,225.58,35.8,0.93,Bronze
2036,young_adult,1,0.372,98.16,102.4,0.875,Bronze
2037,adult,104,0.296,927.15,84.1,0.796,Silver
2038,adult,44,0.914,717.69,113.9,0.917,Bronze
2039,adult,68,0.339,1011.2,47.2,0.805,Bronze
2040,young_adult,50,0.321,656.68,66.0,0.812,Bronze
2041,adult,127,0.728,2264.58,70.0,0.976,Bronze
2042,adult,1,0.425,151.51,28.4,0.766,Bronze
2043,adult,80,0.301,1261.11,46.2,0.86,Silver
2044,adult,175,0.175,3300.37,32.3,0.937,Silver
2045,young_adult,29,0.388,444.81,43.7,0.733,Bronze
2046,adult,33,0.296,463.78,59.2,0.831,Bronze
2047,adult,1,0.344,134.21,38.2,0.843,Bronze
2048,middle_aged,125,0.297,2301.93,17.1,0.796,Silver
2049,middle_aged,191,0.134,2026.39,116.5,0.892,Gold
2050,adult,110,0.28,1740.18,82.6,0.844,Silver
2051,adult,186,0.099,2800.2,180.0,0.959,Gold
2052,adult,149,0.19,2824.46,48.8,0.99,Silver
2053,adult,54,0.825,957.44,71.4,0.713,Bronze
2054,adult,88,0.306,1292.3,67.1,0.761,Bronze
2055,adult,69,0.367,755.57,45.3,0.805,Bronze
2056,adult,113,0.261,1758.83,47.0,0.854,Silver
2057,adult,89,0.355,1260.52,62.1,0.725,Bronze
2058,adult,1,0.343,169.66,93.7,0.97,Silver
2059,adult,68,0.282,1135.76,135.1,0.702,Bronze
2060,adult,121,0.308,1209.85,46.2,0.711,Bronze
2061,adult,172,0.169,2252.31,73.1,0.955,Gold
2062,adult,101,0.313,1067.57,71.0,0.718,Bronze
2063,adult,157,0.245,1374.21,34.9,0.798,Silver
2064,young_adult,4,0.456,140.0,54.4,0.737,Bronze
2065,adult,180,0.152,2272.96,76.3,0.975,Gold
2066,middle_aged,50,0.277,613.26,90.2,0.891,Silver
2067,adult,186,0.873,3403.32,118.3,0.98,Bronze
2068,adult,170,0.249,2738.0,39.0,0.935,Silver
2069,young_adult,12,0.304,187.64,88.9,0.956,Silver
2070,young_adult,1,0.364,83.5,70.4,0.876,Bronze
2071,young_adult,35,0.282,431.31,94.7,0.771,Bronze
2072,adult,125,0.279,2300.11,67.1,0.763,Silver
2073,adult,118,0.239,2044.69,107.1,0.79,Silver
2074,adult,1,0.4,122.52,133.8,0.738,Bronze
2075,adult,188,0.947,3134.52,103.7,0.848,Bronze
2076,young_adult,53,0.265,716.47,38.2,0.968,Silver
2077,adult,66,0.356,1245.34,68.2,0.766,Bronze
2078,adult,154,0.184,3054.73,32.4,0.973,Silver
2079,adult,82,0.311,1165.14,31.8,0.783,Bronze
2080,adult,1,0.397,166.42,67.3,0.807,Bronze
2081,young_adult,6,0.368,162.94,50.5,0.938,Bronze
2082,young_adult,20,0.395,354.81,40.4,0.79,Bronze
2083,adult,163,0.865,2661.08,111.4,0.973,Bronze
2084,young_adult,19,0.377,366.48,97.7,0.714,Bronze
2085,adult,153,0.24,2191.13,77.4,0.855,Silver
2086,young_adult,1,0.765,154.48,62.2,0.732,Bronze
2087,adult,149,0.27,1270.68,52.5,0.755,Silver
2088,adult,154,0.165,1810.77,50.5,0.858,Silver
2089,middle_aged,193,0.136,3425.83,60.9,0.964,Gold
2090,adult,177,0.155,2483.04,78.8,0.83,Silver
2091,adult,157,0.222,1635.03,48.3,0.905,Silver
2092,adult,180,0.215,3237.31,67.9,0.842,Silver
2093,adult,90,0.264,1396.21,64.2,0.815,Silver
2094,young_adult,30,0.333,351.31,96.9,0.759,Bronze
2095,adult,139,0.281,1805.67,66.5,0.877,Silver
2096,adult,179,0.195,2890.38,60.7,0.744,Silver
2097,adult,170,0.247,1851.23,82.4,0.768,Silver
2098,adult,150,0.319,2798.61,45.0,0.79,Silver
2099,adult,133,0.176,1628.43,47.4,0.974,Silver
2100,adult,1,0.356,144.07,71.4,0.72,Bronze
2101,adult,90,0.204,936.41,80.1,0.975,Silver
2102,middle_aged,178,0.898,1692.69,38.1,0.788,Bronze
2103,adult,165,0.857,2487.2,43.4,0.872,Bronze
2104,adult,174,0.208,1578.37,61.2,0.864,Silver
2105,adult,157,0.318,2876.77,85.4,0.761,Silver
2106,young_adult,58,0.928,1147.8,102.6,0.712,Bronze
2107,adult,68,0.938,937.04,101.0,0.78,Bronze
2108,adult,125,0.243,2073.48,14.0,0.842,Silver
2109,adult,169,0.244,3122.19,56.6,0.794,Silver
2110,adult,150,0.951,1539.17,91.8,0.879,Bronze
2111,adult,169,0.257,3058.1,80.0,0.772,Silver
2112,adult,123,0.295,2256.16,30.0,0.805,Silver
2113,adult,107,0.315,1310.47,64.3,0.775,Silver
2114,young_adult,60,0.722,726.72,42.1,0.836,Bronze
2115,adult,103,0.321,1423.17,39.8,0.701,Bronze
2116,adult,172,0.182,1818.49,114.1,0.761,Silver
2117,adult,85,0.33,1440.06,82.1,0.859,Silver
2118,adult,70,0.728,1020.05,73.9,0.732,Bronze
2119,young_adult,25,0.393,222.42,84.4,0.743,Bronze
2120,adult,186,0.177,2878.93,89.4,0.73,Silver
2121,adult,98,0.277,1248.08,42.6,0.913,Silver
2122,young_adult,38,0.347,520.02,87.6,0.779,Bronze
2123,adult,110,0.947,1825.26,99.4,0.755,Bronze
2124,adult,115,0.283,1480.95,64.5,0.862,Silver
2125,adult,174,0.207,1957.2,52.4,0.932,Silver
2126,young_adult,1,0.383,90.74,38.5,0.931,Bronze
2127,adult,107,0.241,1798.76,88.7,0.945,Silver
2128,adult,153,0.252,1338.25,91.2,0.811,Silver
2129,adult,48,0.831,765.71,64.6,0.861,Bronze
2130,adult,156,0.82,2459.05,81.8,0.98,Bronze
2131,adult,142,0.261,1919.0,86.4,0.936,Silver
2132,adult,56,0.337,602.42,83.2,0.715,Bronze
2133,adult,187,0.218,2186.33,40.3,0.715,Silver
2134,adult,87,0.279,1339.7,96.0,0.932,Silver
2135,middle_aged,33,0.377,505.48,75.0,0.734,Bronze
2136,young_adult,72,0.26,1083.08,42.0,0.919,Silver
2137,young_adult,2,0.37,117.9,110.0,0.732,Bronze
2138,adult,70,0.247,989.5,52.4,0.919,Silver
2139,young_adult,22,0.318,355.67,116.3,0.979,Silver
2140,adult,97,0.287,1022.44,110.3,0.926,Silver
2141,adult,67,0.346,1193.49,36.7,0.745,Bronze
2142,adult,95,0.302,890.86,77.8,0.764,Silver
2143,adult,169,0.247,2364.41,47.4,0.917,Silver
2144,adult,56,0.291,1091.73,29.1,0.933,Silver
2145,adult,78,0.345,869.99,30.4,0.737,Bronze
2146,adult,1,0.41,96.13,37.4,0.702,Bronze
2147,adult,186,0.208,2613.1,64.2,0.848,Silver
2148,adult,129,0.233,1842.56,46.3,0.805,Silver
2149,adult,195,0.208,3301.42,113.9,0.855,Gold
2150,young_adult,1,0.419,128.61,101.2,0.759,Bronze
2151,adult,1,0.921,98.86,60.5,0.872,Bronze
2152,adult,135,0.24,2068.14,106.8,0.934,Silver
2153,adult,102,0.304,1507.1,65.4,0.721,Bronze
2154,young_adult,1,0.34,96.24,110.6,0.888,Bronze
2155,adult,1,0.401,90.69,42.1,0.711,Bronze
2156,adult,80,0.292,1515.9,62.9,0.982,Silver
2157,adult,62,0.324,1023.08,32.4,0.887,Bronze
2158,adult,108,0.315,2052.03,37.3,0.815,Silver
2159,adult,93,0.961,1636.91,75.1,0.715,Bronze
2160,adult,196,0.202,3091.45,86.1,0.722,Silver
2161,young_adult,72,0.274,646.45,143.6,0.815,Silver
2162,middle_aged,191,0.223,2484.67,104.4,0.759,Silver
2163,adult,10,0.405,98.41,35.5,0.796,Bronze
2164,middle_aged,104,0.224,1247.61,90.6,0.921,Silver
2165,adult,152,0.241,2172.6,71.5,0.882,Silver
2166,adult,165,0.76,2184.63,76.5,0.956,Bronze
2167,adult,90,0.902,1434.23,174.8,0.971,Bronze
2168,young_adult,60,0.364,611.34,50.8,0.907,Silver
2169,middle_aged,7,0.9,165.76,47.2,0.825,Bronze
2170,adult,102,0.327,939.3,30.0,0.73,Bronze
2171,young_adult,1,0.331,167.35,95.3,0.98,Silver
2172,adult,160,0.177,3198.29,56.3,0.889,Silver
2173,adult,185,0.137,3303.31,85.1,0.94,Gold
2174,adult,112,0.223,1501.47,71.8,0.973,Silver
2175,adult,86,0.256,1515.76,69.7,0.801,Silver
2176,young_adult,3,0.359,145.99,84.8,0.944,Silver
2177,adult,171,0.197,1580.79,39.8,0.787,Silver
2178,adult,52,0.301,868.56,67.0,0.926,Silver
2179,young_adult,44,0.345,833.36,35.5,0.873,Bronze
2180,adult,71,0.27,1353.55,97.6,0.995,Silver
2181,adult,157,0.239,1462.29,40.6,0.874,Silver
2182,young_adult,28,0.334,256.36,84.8,0.84,Bronze
2183,adult,123,0.304,2140.78,70.1,0.865,Silver
2184,adult,109,0.242,1446.21,80.7,0.911,Silver
2185,adult,94,0.314,1598.78,35.2,0.866,Silver
2186,adult,142,0.301,1263.45,51.1,0.757,Silver
2187,middle_aged,159,0.094,1398.88,122.0,0.975,Gold
2188,adult,184,0.068,2273.23,107.2,0.983,Gold
2189,adult,51,0.371,928.08,85.4,0.911,Silver
2190,adult,188,0.214,2713.49,44.1,0.734,Silver
2191,adult,70,0.263,1198.05,53.9,0.905,Silver
2192,adult,113,0.227,2118.55,72.2,0.957,Silver
2193,adult,77,0.308,867.67,65.3,0.749,Bronze
2194,middle_aged,116,0.254,1665.58,102.6,0.86,Silver
2195,middle_aged,72,0.786,674.76,78.5,0.746,Bronze
2196,adult,151,0.196,2659.75,109.2,0.834,Silver
2197,young_adult,1,0.801,90.6,60.9,0.706,Bronze
2198,adult,162,0.939,1415.77,105.7,0.713,Bronze
2199,middle_aged,37,0.344,443.62,54.3,0.837,Bronze
2200,adult,143,0.211,1978.96,50.8,0.999,Silver
2201,middle_aged,157,0.18,2970.69,53.4,0.915,Silver
2202,young_adult,68,0.348,1195.65,50.4,0.723,Bronze
2203,adult,55,0.405,641.38,24.7,0.767,Bronze
2204,adult,196,0.13,2169.42,89.4,0.948,Gold
2205,adult,58,0.81,1023.5,66.5,0.888,Bronze
2206,adult,192,0.194,1941.58,131.7,0.817,Gold
2207,middle_aged,92,0.315,1779.86,93.5,0.775,Silver
2208,young_adult,10,0.446,125.84,68.4,0.722,Bronze
2209,adult,184,0.181,2128.93,71.4,0.902,Gold
2210,adult,98,0.3,1439.38,73.6,0.962,Silver
2211,adult,45,0.722,733.95,154.3,0.934,Bronze
2212,middle_aged,185,0.142,2353.42,150.5,0.906,Gold
2213,young_adult,49,0.35,652.29,49.7,0.725,Bronze
2214,adult,71,0.332,987.27,67.2,0.865,Silver
2215,young_adult,24,0.338,395.25,132.1,0.933,Silver
2216,adult,175,0.241,3483.65,40.8,0.859,Silver
2217,adult,160,0.975,1778.75,85.5,0.939,Bronze
2218,young_adult,41,0.378,359.03,50.7,0.785,Bronze
2219,adult,80,0.813,923.14,38.3,0.725,Bronze
2220,adult,182,0.198,1592.15,93.9,0.842,Silver
2221,adult,89,0.311,1751.86,54.2,0.789,Bronze
2222,adult,90,0.316,1615.38,83.2,0.737,Bronze
2223,adult,123,0.258,1614.14,90.2,0.774,Silver
2224,adult,71,0.31,949.56,89.1,0.894,Silver
2225,adult,62,0.319,829.61,63.8,0.795,Bronze
2226,middle_aged,139,0.265,2035.0,51.0,0.911,Silver
2227,young_adult,2,0.355,133.33,121.6,0.916,Silver
2228,adult,129,0.239,1920.08,165.5,0.758,Silver
2229,adult,137,0.802,2434.14,147.8,0.708,Bronze
2230,adult,89,0.216,1690.0,83.5,0.947,Silver
2231,adult,180,0.247,2077.6,25.9,0.87,Silver
2232,adult,110,0.251,2103.77,51.1,0.962,Silver
2233,middle_aged,118,0.288,1312.22,53.1,0.839,Silver
2234,adult,142,0.726,2589.24,161.3,0.707,Bronze
2235,adult,106,0.308,2109.81,37.0,0.872,Silver
2236,adult,133,0.283,1338.63,42.1,0.819,Silver
2237,young_adult,43,0.358,549.32,102.4,0.765,Bronze
2238,adult,114,0.219,2198.5,121.4,0.984,Gold
2239,adult,1,0.476,143.21,42.9,0.871,Bronze
2240,young_adult,12,0.41,202.07,57.9,0.752,Bronze
2241,adult,95,0.364,965.98,30.5,0.74,Bronze
2242,young_adult,46,0.905,822.51,62.4,0.823,Bronze
2243,young_adult,8,0.368,121.58,88.3,0.813,Bronze
2244,adult,104,0.245,1661.22,99.8,0.843,Silver
2245,adult,1,0.42,92.41,96.5,0.782,Bronze
2246,adult,145,0.878,2838.95,52.9,0.832,Bronze
2247,adult,1,0.384,146.21,77.8,0.847,Bronze
2248,young_adult,72,0.268,1379.1,61.6,0.991,Silver
2249,young_adult,3,0.419,127.75,31.0,0.701,Bronze
2250,adult,81,0.288,1107.02,107.1,0.77,Silver
2251,adult,121,0.213,2272.12,123.5,0.802,Silver
2252,adult,104,0.309,1610.56,77.4,0.706,Bronze
2253,young_adult,55,0.289,644.14,122.5,0.926,Silver
2254,adult,148,0.229,2637.8,41.3,0.944,Silver
2255,young_adult,31,0.396,323.16,45.6,0.709,Bronze
2256,young_adult,1,0.407,149.99,55.9,0.751,Bronze
2257,adult,74,0.346,1293.95,85.1,0.855,Silver
2258,middle_aged,60,0.338,1081.9,90.6,0.789,Bronze
2259,adult,118,0.331,2239.6,97.5,0.731,Silver
2260,adult,124,0.218,2036.19,116.9,0.905,Silver
2261,adult,161,0.202,1899.02,56.5,0.872,Silver
2262,young_adult,2,0.358,137.94,59.8,0.904,Bronze
2263,middle_aged,150,0.195,2571.23,138.6,0.723,Silver
2264,adult,141,0.871,1581.42,129.6,0.834,Bronze
2265,young_adult,23,0.352,309.54,37.3,0.953,Bronze
2266,young_adult,53,0.845,628.92,48.3,0.832,Bronze
2267,adult,7,0.33,160.5,97.0,0.97,Silver
2268,adult,186,0.194,2360.04,115.4,0.735,Silver
2269,young_adult,57,0.326,1049.88,60.1,0.898,Silver
2270,adult,183,0.271,2776.81,40.6,0.706,Silver
2271,adult,177,0.2,1922.88,58.1,0.909,Silver
2272,adult,128,0.963,1726.38,50.1,0.855,Bronze
2273,adult,154,0.233,1353.09,48.3,0.828,Silver
2274,adult,194,0.154,1826.02,65.9,0.92,Gold
2275,young_adult,72,0.955,1295.87,64.6,0.918,Bronze
2276,adult,153,0.222,2600.86,50.7,0.95,Silver
2277,adult,72,0.949,1030.89,113.0,0.751,Bronze
2278,adult,111,0.189,1163.09,71.1,0.906,Silver
2279,adult,147,0.249,2028.86,73.5,0.707,Silver
2280,adult,171,0.298,2988.48,26.1,0.778,Silver
2281,adult,123,0.191,1597.99,75.9,0.909,Silver
2282,adult,128,0.284,1735.93,51.6,0.793,Silver
2283,adult,183,0.184,3602.47,115.5,0.776,Silver
2284,middle_aged,187,0.155,3582.1,50.6,0.964,Gold
2285,adult,118,0.254,2354.66,93.2,0.85,Silver
2286,young_adult,77,0.293,1021.23,61.9,0.908,Silver
2287,middle_aged,94,0.296,1209.68,48.6,0.71,Bronze
2288,adult,175,0.269,1599.41,72.8,0.777,Silver
2289,adult,170,0.198,2438.75,77.4,0.94,Gold
2290,young_adult,1,0.4,107.0,42.9,0.909,Bronze
2291,middle_aged,1,0.351,103.27,40.9,0.857,Bronze
2292,adult,133,0.823,1664.44,46.5,0.772,Bronze
2293,adult,8,0.347,145.03,54.1,0.913,Bronze
2294,young_adult,2,0.749,129.25,77.2,0.884,Bronze
2295,young_adult,21,0.367,273.49,65.1,0.878,Bronze
2296,adult,136,0.248,2292.85,114.7,0.844,Silver
2297,adult,35,0.319,698.72,132.2,0.904,Silver
2298,adult,192,0.23,1906.23,43.5,0.975,Gold
2299,adult,41,0.308,733.01,60.0,0.948,Silver
2300,adult,116,0.232,1788.57,46.0,0.938,Silver
2301,adult,88,0.307,1713.86,41.5,0.862,Silver
2302,middle_aged,173,0.25,1751.3,28.2,0.748,Silver
2303,middle_aged,184,0.139,3556.55,70.5,0.96,Gold
2304,adult,72,0.329,1264.24,92.0,0.791,Silver
2305,adult,78,0.271,1505.02,157.5,0.907,Silver
2306,adult,123,0.248,1664.44,98.2,0.819,Silver
2307,adult,134,0.28,1739.43,42.0,0.754,Silver
2308,adult,103,0.261,2014.66,49.1,0.95,Silver
2309,adult,102,0.314,1869.54,30.4,0.842,Silver
2310,adult,141,0.19,2114.6,81.7,0.965,Silver
2311,middle_aged,179,0.783,2235.05,35.3,0.996,Bronze
2312,adult,137,0.217,2225.35,108.6,0.826,Silver
2313,adult,135,0.822,1537.84,121.1,0.783,Bronze
2314,middle_aged,169,0.904,3342.26,52.8,0.907,Bronze
2315,young_adult,1,0.383,155.06,18.6,0.853,Bronze
2316,young_adult,1,0.444,145.62,55.4,0.757,Bronze
2317,adult,6,0.434,165.83,77.6,0.827,Bronze
2318,adult,135,0.28,1865.56,52.9,0.793,Silver
2319,young_adult,1,0.371,149.37,144.8,0.806,Bronze
2320,adult,143,0.277,1981.08,48.5,0.8,Silver
2321,adult,114,0.258,1853.43,60.5,0.819,Silver
2322,young_adult,1,0.361,147.43,111.6,0.892,Silver
2323,middle_aged,164,0.233,1657.42,54.1,0.777,Silver
2324,young_adult,21,0.352,267.44,29.8,0.876,Bronze
2325,adult,162,0.178,1948.73,56.3,0.981,Gold
2326,young_adult,3,0.364,73.83,58.5,0.743,Bronze
2327,adult,148,0.257,2477.14,78.2,0.71,Silver
2328,middle_aged,161,0.185,2604.59,126.9,0.903,Gold
2329,middle_aged,118,0.215,1624.38,138.6,0.85,Silver
2330,adult,48,0.374,578.35,75.4,0.813,Bronze
2331,adult,151,0.181,2574.42,92.7,0.964,Gold
2332,adult,151,0.202,1943.93,53.9,0.755,Silver
2333,adult,130,0.271,2518.49,60.2,0.774,Silver
2334,middle_aged,167,0.255,1789.08,48.8,0.84,Silver
2335,adult,1,0.306,101.41,122.2,0.981,Silver
2336,adult,113,0.259,1920.6,57.3,0.816,Silver
2337,adult,4,0.355,74.11,81.4,0.776,Bronze
2338,young_adult,58,0.313,1026.6,42.0,0.797,Bronze
2339,adult,126,0.249,1643.42,130.7,0.708,Silver
2340,young_adult,57,0.378,1120.16,60.3,0.774,Bronze
2341,middle_aged,184,0.19,2340.71,56.4,0.85,Silver
2342,adult,98,0.2,1551.08,63.6,0.948,Silver
2343,middle_aged,194,0.229,1921.61,61.4,0.755,Silver
2344,young_adult,78,0.197,750.62,104.8,0.985,Silver
2345,middle_aged,1,0.393,134.7,30.6,0.897,Bronze
2346,young_adult,6,0.405,169.14,101.5,0.772,Bronze
2347,young_adult,1,0.355,83.52,115.0,0.831,Bronze
2348,adult,89,0.939,1683.91,89.5,0.99,Bronze
2349,adult,128,0.265,2032.31,44.5,0.914,Silver
2350,young_adult,69,0.305,727.7,18.0,0.913,Silver
2351,young_adult,25,0.366,224.84,32.0,0.897,Bronze
2352,young_adult,6,0.375,88.62,50.8,0.924,Bronze
2353,adult,88,0.927,1682.08,48.8,0.83,Bronze
2354,middle_aged,192,0.215,2198.55,45.2,0.819,Silver
2355,adult,70,0.244,1353.97,84.5,0.942,Silver
2356,adult,41,0.291,377.1,57.6,0.934,Silver
2357,young_adult,58,0.283,819.42,93.9,0.824,Silver
2358,adult,77,0.236,1536.63,103.3,0.918,Silver
2359,adult,71,0.217,672.26,125.3,0.969,Silver
2360,adult,1,0.439,139.66,60.8,0.735,Bronze
2361,middle_aged,58,0.859,1059.84,58.8,0.969,Bronze
2362,young_adult,3,0.352,153.57,147.7,0.891,Silver
2363,young_adult,1,0.355,115.25,101.3,0.944,Silver
2364,middle_aged,195,0.8,3012.34,76.2,0.921,Bronze
2365,young_adult,21,0.417,360.36,49.2,0.73,Bronze
2366,adult,113,0.259,1400.16,100.0,0.875,Silver
2367,middle_aged,134,0.341,2525.12,39.2,0.723,Silver
2368,adult,137,0.255,1526.87,31.6,0.805,Silver
2369,young_adult,38,0.888,600.98,92.3,0.975,Bronze
2370,adult,102,0.264,1593.56,36.9,0.987,Silver
2371,young_adult,17,0.341,303.95,58.6,0.709,Bronze
2372,adult,111,0.248,1808.11,84.8,0.78,Silver
2373,middle_aged,142,0.214,2109.82,52.2,0.866,Silver
2374,adult,193,0.22,1647.1,69.0,0.794,Silver
2375,adult,139,0.744,2584.23,47.1,0.779,Bronze
2376,adult,175,0.223,2607.67,31.5,0.961,Silver
2377,adult,147,0.222,2784.07,94.4,0.735,Silver
2378,adult,145,0.204,1674.35,87.5,0.967,Gold
2379,adult,118,0.231,1410.45,107.4,0.888,Silver
2380,adult,196,0.177,2057.38,44.9,0.893,Silver
2381,middle_aged,134,0.269,2143.45,127.3,0.797,Silver
2382,young_adult,9,0.788,160.29,44.9,0.839,Bronze
2383,adult,117,0.302,1451.44,47.4,0.77,Silver
2384,middle_aged,92,0.297,1209.96,49.6,0.742,Bronze
2385,middle_aged,176,0.156,2782.64,67.4,0.996,Gold
2386,adult,190,0.056,2984.24,180.0,0.959,Gold
2387,adult,132,0.234,1707.58,35.7,0.889,Silver
2388,adult,131,0.909,1116.85,50.5,0.749,Bronze
2389,middle_aged,54,0.32,717.1,21.8,0.886,Bronze
2390,adult,171,0.167,2834.01,141.8,0.779,Silver
2391,young_adult,18,0.295,246.7,111.3,0.926,Silver
2392,adult,137,0.276,1186.31,109.4,0.777,Silver
2393,adult,149,0.275,2473.88,78.5,0.751,Silver
2394,middle_aged,182,0.147,3124.12,170.5,0.764,Gold
2395,adult,125,0.328,2242.39,80.4,0.841,Silver
2396,adult,61,0.326,930.02,72.8,0.712,Bronze
2397,adult,126,0.217,1107.83,161.9,0.83,Silver
2398,young_adult,36,0.41,453.89,41.0,0.826,Bronze
2399,adult,165,0.763,1648.28,52.8,0.85,Bronze
2400,middle_aged,182,0.24,1674.43,83.6,0.875,Silver
2401,adult,195,0.181,2712.89,59.8,0.892,Silver
2402,adult,76,0.353,1397.39,42.0,0.846,Silver
2403,young_adult,26,0.268,465.51,138.8,0.799,Silver
2404,young_adult,1,0.353,155.54,52.8,0.932,Bronze
2405,adult,164,0.216,3048.72,69.0,0.828,Silver
2406,adult,84,0.259,974.05,82.0,0.855,Silver
2407,young_adult,23,0.348,319.76,31.2,0.922,Bronze
2408,adult,163,0.311,1918.46,48.5,0.748,Silver
2409,adult,43,0.788,487.18,72.2,0.819,Bronze
2410,adult,1,0.379,106.4,83.9,0.815,Bronze
2411,young_adult,10,0.466,94.78,29.7,0.72,Bronze
2412,young_adult,46,0.372,670.92,56.7,0.784,Bronze
2413,young_adult,60,0.332,835.15,69.2,0.726,Bronze
2414,adult,137,0.255,2303.91,74.8,0.917,Silver
2415,adult,68,0.299,836.7,70.5,0.805,Bronze
2416,adult,127,0.22,1237.06,95.8,0.917,Silver
2417,adult,138,0.236,1477.93,47.4,0.925,Silver
2418,middle_aged,191,0.244,1686.08,76.9,0.924,Gold
2419,adult,45,0.385,899.52,48.5,0.796,Bronze
2420,adult,194,0.184,3288.25,46.2,0.995,Gold
2421,young_adult,3,0.425,127.65,72.5,0.716,Bronze
2422,middle_aged,1,0.371,132.86,64.2,0.808,Bronze
2423,adult,92,0.316,1408.06,37.7,0.968,Silver
2424,adult,35,0.304,324.56,51.1,0.887,Bronze
2425,adult,84,0.356,1510.63,77.2,0.743,Bronze
2426,adult,141,0.273,1999.05,51.8,0.799,Silver
2427,middle_aged,91,0.36,819.01,33.6,0.835,Silver
2428,adult,117,0.256,1071.59,86.4,0.909,Silver
2429,young_adult,1,0.376,138.03,125.2,0.827,Bronze
2430,adult,114,0.804,1427.92,63.4,0.966,Bronze
2431,young_adult,63,0.292,899.29,52.8,0.906,Silver
2432,adult,91,0.206,1498.27,62.7,0.84,Silver
2433,middle_aged,163,0.262,1834.47,61.0,0.713,Silver
