ContentKey,FilmID,Title,Revenue,Budget,ROI,ProfitMargin,RevenuePerMinute,Rating,RatingCategory,VoteCount,Popularity,Runtime,ContentType,AgeRating,IsAdult,BudgetCategory,Language,LanguageISO,IsInCollection,CollectionName,ReleaseYear,ReleaseQuarter,StreamingYear,StreamingMonth,StreamingQuarter,DaysSinceStreaming,CategoryCount,PrimaryCategory,AllCategories,PrimaryGenreGroup,AllGenreGroups,CastSize,AvgCastPopularity,TotalCastAwards,TopActorName,TopActorNationality,TopActorGender,TopActorPopularity,AllActors,OriginCountry,ContentSource,Tagline
1571,372754,Dou kyu sei – Classmates,1397526,500000,1.7951,0.6422,22910.26,8.3,Great,317,4.1093,61,Movie,NR,0,Micro,Japanese,ja,0,,2016,1.0,2026,2,1,114,1,Romance,Romance,Light & Feel-Good,Light & Feel-Good,7,3.2,2,Kenji Yamada,JP,male,8.47,Kenji Yamada | Dorothy Lopez | Naoki Matsumoto | Sandra Jones | Takeshi Inoue,JP,Licensed,
1572,378064,A Silent Voice: The Movie,30819442,10000000,2.0819,0.6755,238910.4,8.4,Great,1389,12.1305,129,Movie,PG-13,0,Low,Japanese,ja,0,,2016,1.0,2025,1,1,490,1,Animation,Animation,Family & Fantasy,Family & Fantasy,4,2.3,1,Arthur Robinson,GB,male,3.14,Arthur Robinson | Stephanie Moore | Alex Lima | Nora Pereira,JP,Co-production,
1573,447362,Life in a Year,0,7000000,-1.0,,0.0,8.236,Great,684,3.0487,107,Movie,R,0,Low,English,en,0,,2020,1.0,2025,11,4,198,1,Drama,Drama,Narrative,Narrative,6,5.46,0,Eric Lopez,US,male,19.66,Eric Lopez | Mary Miller | Betty Hernandez | Tyler Jones | Eric Martin,US,Original,
1574,490132,Green Book,321752656,23000000,12.9892,0.9285,2475020.43,8.222,Great,1766,10.7507,130,Movie,PG-13,0,Mid,English,en,0,,2018,1.0,2023,10,4,951,1,Drama,Drama,Narrative,Narrative,3,6.58,0,Nancy Taylor,US,female,5.18,Nancy Taylor | Sung-min Cho | Lily Souza,US,Licensed,
1575,496243,Parasite,257591776,11400000,21.5958,0.9557,1936780.27,8.493,Great,7439,26.9069,133,Movie,R,0,Low,Korean,ko,0,,2019,1.0,2024,5,2,732,1,Comedy,Comedy,Light & Feel-Good,Light & Feel-Good,7,6.88,1,James Lee,US,male,8.21,James Lee | David Pérez | Jordan Carvalho | Barbara Lee | Michael Anderson,KR,Licensed,
1576,504253,I Want to Eat Your Pancreas,33748006,2500000,12.4992,0.9259,312481.54,8.2,Great,117,4.0078,108,Movie,NR,0,Micro,Japanese,ja,0,,2018,1.0,2024,11,4,560,1,Animation,Animation,Family & Fantasy,Family & Fantasy,3,10.75,0,Daniel Moore,US,male,10.98,Daniel Moore | Lisa Anderson | Nora Pereira,JP,Licensed,
1577,508965,Klaus,103060805,40000000,1.5765,0.6119,1062482.53,8.222,Great,223,5.4769,97,Movie,PG,0,Mid,Spanish,es,0,,2019,1.0,2026,4,2,30,2,Animation,Animation | Kids,Family & Fantasy,Family & Fantasy,4,2.62,0,Quinn Oliveira,MX,male,2.53,Quinn Oliveira | Antonio Hernández | Emma Souza | Blake Silva,ES,Co-production,
1578,533514,Violet Evergarden: The Movie,20339624,3000000,5.7799,0.8525,145283.03,8.3,Great,369,6.4601,140,Movie,PG,0,Micro,Japanese,ja,1,Violet Evergarden Collection,2020,1.0,2024,8,3,652,2,Animation,Animation | Kids,Family & Fantasy,Family & Fantasy,6,5.04,2,Ella Williams,GB,female,5.62,Ella Williams | William Williams | Kenta Yoshida | Riko Yamamoto | Taro Yamamoto,JP,Licensed,
1579,569094,Spider-Man: Across the Spider-Verse,690897910,150000000,3.606,0.7829,4934985.07,8.3,Great,522,20.0632,140,Movie,PG,0,High,English,en,1,Spider-Man: Spider-Verse Collection,2023,1.0,2024,5,2,756,2,Animation,Animation | Kids,Family & Fantasy,Family & Fantasy,4,8.12,0,Sarah Lee,US,female,1.49,Sarah Lee | Tyler Wilson | Aaron Williams | Kevin Moore,US,Licensed,
1580,572154,Rascal Does Not Dream of a Dreaming Girl,0,1500000,-1.0,,0.0,8.259,Great,591,6.223,90,Movie,NR,0,Micro,Japanese,ja,1,Rascal Does Not Dream Collection,2019,1.0,2026,1,1,139,1,Animation,Animation,Family & Fantasy,Family & Fantasy,5,2.06,1,Michael Johnson,US,male,1.5,Michael Johnson | Shin Ito | Jennifer Brown | Yuki Kobayashi | Lisa Garcia,JP,Licensed,
1581,620249,The Legend of Hei,48045728,10000000,3.8046,0.7919,471036.55,8.301,Great,253,5.8646,102,Movie,PG,0,Low,Mandarin,zh,0,,2019,1.0,2020,11,4,2015,2,Animation,Animation | Kids,Family & Fantasy,Family & Fantasy,6,2.69,1,Morgan Silva,CN,male,1.23,Morgan Silva | Cameron Alves | Brian Rodriguez | Blake Alves | Melissa Brown,CN,Licensed,
1582,630566,Clouds,0,4000000,-1.0,,0.0,8.239,Great,1682,5.4091,121,Movie,PG-13,0,Micro,English,en,0,,2020,1.0,2026,2,1,107,1,Music,Music,Arts & Culture,Arts & Culture,6,4.03,1,Sandra Brown,US,female,2.03,Sandra Brown | Brian Williams | Tyler Thomas | Emily Lopez | Stephanie Hernandez,US,Licensed,
1583,632632,Given,930363,400000,1.3259,0.5701,15506.05,8.3,Great,167,3.4824,60,Movie,NR,0,Micro,Japanese,ja,0,,2020,1.0,2021,3,1,1887,1,Animation,Animation,Family & Fantasy,Family & Fantasy,3,1.0,2,Lily Silva,IN,female,1.07,Lily Silva | Yui Yamaguchi | Daniel Williams,JP,Licensed,
1584,637920,Miracle in Cell No. 7,28000000,4000000,6.0,0.8571,212121.21,8.3,Great,460,6.6232,132,Movie,NR,0,Micro,Korean,ko,0,,2019,1.0,2022,3,1,1531,1,Drama,Drama,Narrative,Narrative,5,7.67,1,Aaron Thomas,US,male,3.72,Aaron Thomas | Riley Carvalho | Susan Lopez | Ella Williams | Sofia Pereira,KR,Original,
1585,644479,Dedicated to my ex,1315376,800000,0.6442,0.3918,13993.36,8.3,Great,299,1.7356,94,Movie,NR,0,Micro,Korean,ko,0,,2019,1.0,2023,1,1,1240,1,Drama,Drama,Narrative,Narrative,6,8.58,0,Stephanie Moore,US,female,1.4,Stephanie Moore | Adam Martinez | Ji-yeon Kim | Amanda Martin | Betty Thomas,KR,Licensed,
1586,652837,"Josee, the Tiger and the Fish",0,2000000,-1.0,,0.0,8.3,Great,224,6.6629,98,Movie,PG,0,Micro,Japanese,ja,0,,2020,1.0,2024,10,4,591,2,Animation,Animation | Kids,Family & Fantasy,Family & Fantasy,5,1.87,0,Betty Taylor,US,female,3.07,Betty Taylor | David Davis | Karen Taylor | Naoki Yoshida | Martina Rossi,JP,Licensed,
1587,654299,Out of the Clear Blue Sky,0,500000,-1.0,,0.0,8.25,Great,117,4.7108,112,Movie,NR,0,Micro,Spanish,es,0,,2019,1.0,2026,3,1,71,1,Comedy,Comedy,Light & Feel-Good,Light & Feel-Good,7,5.43,3,Kazuki Tanaka,JP,male,1.35,Kazuki Tanaka | Chloe Costa | Emma Costa | Haruka Yamamoto | Emma Alves,ES,Co-production,
1588,667257,Impossible Things,0,300000,-1.0,,0.0,8.415,Great,244,2.3467,88,Movie,NR,0,Micro,Spanish,es,0,,2021,1.0,2021,11,4,1660,2,Family,Family | Kids,Family & Fantasy,Family & Fantasy,7,2.28,1,Barbara Davis,US,female,1.03,Barbara Davis | Rebecca Anderson | Sarah Jackson | Jennifer Smith | Kazuki Tanaka,ES,Licensed,
1589,696374,Gabriel's Inferno,0,2000000,-1.0,,0.0,8.393,Great,327,2.9594,122,Movie,NR,0,Micro,English,en,1,Gabriel's Inferno Collection,2020,1.0,2025,8,3,302,1,Romance,Romance,Light & Feel-Good,Light & Feel-Good,6,3.58,1,Penelope Lima,RU,female,0.5,Penelope Lima | Mary Hernandez | Mia Carvalho | Daniel Brown | Daniel Moore,US,Licensed,
1590,724089,Gabriel's Inferno: Part II,0,2000000,-1.0,,0.0,8.367,Great,1150,6.8352,106,Movie,NR,0,Micro,English,en,1,Gabriel's Inferno Collection,2020,1.0,2025,7,3,313,1,Romance,Romance,Light & Feel-Good,Light & Feel-Good,4,4.82,0,Thomas Moore,US,male,0.68,Thomas Moore | Aaron Williams | Eric Lee | Mary Martinez,US,Licensed,
1591,761053,Gabriel's Inferno: Part III,0,2000000,-1.0,,0.0,8.362,Great,459,3.3626,102,Movie,NR,0,Micro,English,en,1,Gabriel's Inferno Collection,2020,1.0,2022,1,1,1592,1,Romance,Romance,Light & Feel-Good,Light & Feel-Good,4,7.61,0,David Davis,US,male,3.26,David Davis | Luna Costa | Christophe Durand | Richard Jackson,US,Licensed,
1592,770156,Lucy Shimmers and the Prince of Peace,0,1000000,-1.0,,0.0,8.369,Great,533,4.6703,87,Movie,PG,0,Micro,English,en,0,,2020,1.0,2023,5,2,1104,1,Drama,Drama,Narrative,Narrative,3,2.57,0,Stephanie Smith,US,female,3.73,Stephanie Smith | Lisa Garcia | Camille Garcia,US,Licensed,
1593,820067,The Quintessential Quintuplets Movie,17288993,3000000,4.763,0.8265,127124.95,8.3,Great,206,3.9578,136,Movie,NR,0,Micro,Japanese,ja,1,Quintessential Quintuplets Collection,2022,1.0,2026,1,1,128,1,Animation,Animation,Family & Fantasy,Family & Fantasy,7,5.23,2,Christopher Thomas,US,male,2.46,Christopher Thomas | Christophe Durand | Ginevra Bruno | Min-jun Park | Haruka Ito,JP,Original,
1594,1058694,Radical,21761164,2500000,7.7045,0.8851,174089.31,8.3,Great,319,2.9512,125,Movie,PG-13,0,Micro,Spanish,es,0,,2023,1.0,2025,2,1,465,1,Drama,Drama,Narrative,Narrative,4,5.77,1,Alejandro Díaz,ES,male,17.59,Alejandro Díaz | Blake Souza | Daniel Williams | William Wilson,MX,Licensed,
1595,1139087,Once Upon a Studio,0,5000000,-1.0,,0.0,8.3,Great,469,4.1298,9,Short Film,G,0,Micro,English,en,0,,2023,1.0,2026,5,2,3,2,Animation,Animation | Kids,Family & Fantasy,Family & Fantasy,3,4.53,0,John Anderson,US,male,8.53,John Anderson | Aaron Brown | Samuel Jones,US,Licensed,
1596,1181678,¿Quieres ser mi hijo?,0,200000,-1.0,,0.0,8.536,Masterpiece,437,8.5985,100,Movie,NR,0,Micro,Spanish,es,0,,2023,1.0,2026,1,1,127,1,Comedy,Comedy,Light & Feel-Good,Light & Feel-Good,5,6.41,2,François Martin,FR,male,1.54,François Martin | Sung-min Kang | William Lee | Samuel Jones | David Rodríguez,ES,Licensed,
1597,1184918,The Wild Robot,331982078,78000000,3.2562,0.765,3254726.25,8.3,Great,7983,19.9351,102,Movie,PG,0,High,English,en,0,,2024,1.0,2024,4,2,770,2,Animation,Animation | Kids,Family & Fantasy,Family & Fantasy,4,6.38,1,James Anderson,US,male,5.29,James Anderson | Patricia Hernandez | Emily Taylor | Brandon Hernandez,US,Co-production,
1598,1186532,The Forge,40392664,6000000,5.7321,0.8515,328395.64,8.2,Great,506,3.8536,123,Movie,PG,0,Low,English,en,0,,2024,1.0,2025,11,4,185,1,Drama,Drama,Narrative,Narrative,3,4.95,0,John Miller,US,male,3.93,John Miller | Jennifer Davis | Daniel Garcia,US,Licensed,
1599,1218925,Chainsaw Man - The Movie: Reze Arc,174502910,15000000,10.6335,0.914,1762655.66,8.326,Great,1431,34.6867,99,Movie,R,0,Low,Japanese,ja,1,Chainsaw Man Collection,2025,1.0,2025,8,3,287,1,Animation,Animation,Family & Fantasy,Family & Fantasy,4,4.72,0,Satoshi Yamamoto,JP,male,15.01,Satoshi Yamamoto | Haruka Sato | Richard Taylor | Melissa Wilson,JP,Co-production,
1600,1356039,Counterattack,0,5000000,-1.0,,0.0,8.258,Great,1989,11.773,85,Movie,NR,0,Micro,Mandarin,zh,0,,2025,1.0,2025,9,3,244,1,Action,Action,Action & Spectacle,Action & Spectacle,6,2.29,1,Dorothy Wilson,US,female,4.03,Dorothy Wilson | Blake Silva | Richard Jackson | Stephanie Lopez | Noah Evans,CN,Original,
1601,2000000,The Twisted Promise,58051196,26336346,1.2042,0.5463,450009.27,6.995,Good,17163,41.8081,129,Movie,PG-13,0,Mid,Italian,it,0,,2025,1.0,2025,10,4,224,2,Adventure,Adventure | Action & Adventure,Action & Spectacle,Action & Spectacle,4,4.82,0,Sara Russo,IT,female,1.0,Sara Russo | Sara Colombo | Stefano Romano | Stefano Mancini,IT,Licensed,"In space, no one can hear you scream."
1602,2000001,The Frozen Dawn,16847194,9782024,0.7223,0.4194,133707.89,6.212,Average,10346,74.7443,126,Movie,PG,0,Low,Portuguese,pt,0,,2024,1.0,2025,1,1,495,2,Comedy,Comedy | LGBTQ+,Light & Feel-Good,Light & Feel-Good | Narrative,7,5.03,0,Susan Brown,US,female,4.85,Susan Brown | Mary Brown | Nancy Brown | Adam Taylor | Emily Lee,PT,Original,Be afraid. Be very afraid.
1603,2000002,Infinite Fire,43768788,24568681,0.7815,0.4387,364739.9,5.471,Average,323,2.4441,120,Movie,R,0,Mid,English,en,0,,2018,1.0,2026,5,2,11,2,Horror,Horror | Psychological,Horror & Suspense,Horror & Suspense,7,5.4,0,Samuel Davis,US,male,0.5,Samuel Davis | Joshua Johnson | Patricia Thomas | Betty Anderson | Jennifer Davis,CA,Original,Love. Betrayal. Redemption.
1604,2000003,The Broken Mark,11594343,4565701,1.5394,0.6062,114795.48,7.388,Good,1035,6.1799,101,Movie,R,0,Micro,English,en,0,,1958,,2025,8,3,278,1,Science Fiction,Science Fiction,Action & Spectacle,Action & Spectacle,3,17.76,0,Richard Jones,US,male,2.49,Richard Jones | Edward Norton | Samuel Jones,US,Licensed,
1605,2000004,The Dawn,6270949,10105769,-0.3795,-0.6115,57008.63,5.005,Average,1935,15.7962,110,Movie,PG-13,0,Low,English,en,1,James Bond Collection,2016,1.0,2024,7,3,696,1,Drama,Drama,Narrative,Narrative,5,9.71,0,Susan Thomas,US,female,27.5,Susan Thomas | David Miller | Eric Lopez | Kevin Hernandez | Stephanie Moore,GB,Licensed,
1606,2000005,Dark War Unleashed,22530053,11724910,0.9216,0.4796,208611.6,7.769,Great,2380,13.1581,108,Movie,R,0,Low,English,en,0,,1997,,2025,9,3,253,1,Drama,Drama,Narrative,Narrative,6,6.79,0,Rebecca Davis,US,female,1.45,Rebecca Davis | Daniel Miller | Patricia Smith | Ashley Hernandez | Melissa Brown,US,Licensed,"In space, no one can hear you scream."
1607,2000006,The Rising Dawn,62879660,33519429,0.8759,0.4669,452371.65,7.118,Good,3578,26.3292,139,Movie,R,0,Mid,Mandarin,zh,0,,2022,1.0,2023,12,4,883,2,Drama,Drama | Biographical,Narrative,Narrative | Arts & Culture,5,7.31,0,Mia Santos,CN,female,3.61,Mia Santos | Parker Ferreira | Alex Silva | Aria Pereira | Layla Alves,TW,Licensed,
1608,2000007,Frozen Flame Unbound,10482144,4875133,1.1501,0.5349,78813.11,6.779,Good,568,15.8675,133,Movie,PG,0,Micro,English,en,1,Indiana Jones Collection,2021,1.0,2026,5,2,26,2,Adventure,Adventure | War,Action & Spectacle,Action & Spectacle,3,3.47,0,James Johnson,US,male,3.0,James Johnson | Jessica Lee | Ashley Martin,US,Licensed,Fear can hold you prisoner. Hope can set you free.
1609,2000008,The Edge,6216261,3799307,0.6362,0.3888,74894.71,7.055,Good,115,0.7402,83,Movie,G,0,Micro,English,en,0,,2014,1.0,2026,2,1,99,2,Science Fiction,Science Fiction | Superhero,Action & Spectacle,Action & Spectacle,7,2.19,0,Dorothy Brown,US,female,1.64,Dorothy Brown | Amanda Williams | Amanda Rodriguez | Betty Wilson | Betty Thomas,US,Co-production,Love. Betrayal. Redemption.
1610,2000009,Infinite Road Ends,6810108,4069439,0.6735,0.4024,51591.73,8.372,Great,2064,14.7734,132,Movie,R,0,Micro,French,fr,0,,1998,,2024,5,2,740,1,Romance,Romance,Light & Feel-Good,Light & Feel-Good,6,4.46,3,Andrea Bianchi,IT,male,8.24,Andrea Bianchi | Cameron Lima | Layla Oliveira | Alfie Robinson | Parker Oliveira,FR,Licensed,A story that will never be forgotten.
1611,2000010,Wild Legacy,3873589,4069520,-0.0481,-0.0506,25652.91,4.07,Poor,854,16.1139,151,Movie,G,0,Micro,English,en,1,James Bond Collection,1994,,2025,4,2,421,2,Drama,Drama | Kids,Narrative,Narrative | Family & Fantasy,5,2.7,1,Michael Smith,US,male,2.04,Michael Smith | Charlotte Taylor | Daniel Anderson | Patricia Miller | Andrew Lopez,GB,Licensed,Be afraid. Be very afraid.
1612,2000011,The Mind,80569700,54034820,0.4911,0.3293,947878.82,8.494,Great,515,7.3789,85,Movie,PG-13,0,Mid,English,en,1,James Bond Collection,2024,1.0,2024,6,2,700,1,Indie,Indie,Narrative,Narrative,3,1.98,0,Andrew Rodriguez,US,male,1.37,Andrew Rodriguez | Mia Lima | Christopher Martinez,US,Licensed,Some stories last forever.
1613,2000012,The Blood,9628938,4825679,0.9954,0.4988,131903.26,7.601,Great,60427,293.8984,73,Movie,R,0,Micro,Japanese,ja,0,,2022,1.0,2025,7,3,321,1,Animation,Animation,Family & Fantasy,Family & Fantasy,7,8.25,1,Luna Costa,AT,female,23.42,Luna Costa | Pedro Moreno | Ai Ito | Takeshi Kato | Penelope Lima,JP,Original,Love. Betrayal. Redemption.
1614,2000013,Electric Empire Begins,24100983,6550233,2.6794,0.7282,243444.27,8.746,Masterpiece,505,11.8323,99,Movie,PG-13,0,Low,English,en,0,,2023,1.0,2025,4,2,415,2,Drama,Drama | LGBTQ+,Narrative,Narrative,3,4.9,0,Brian Moore,US,male,1.65,Brian Moore | Christopher Anderson | Susan Johnson,US,Licensed,Some stories last forever.
1615,2000014,Kingdom Redeemed,21257693,35857215,-0.4072,-0.6868,146604.78,4.784,Poor,629,6.2961,145,Movie,PG-13,0,Mid,Spanish,es,0,,2023,1.0,2025,1,1,510,1,Drama,Drama,Narrative,Narrative,4,7.26,0,Nora Silva,MX,female,9.27,Nora Silva | Maria Romero | Aria Costa | Lily Pereira,ES,Licensed,Fear can hold you prisoner. Hope can set you free.
1616,2000015,Blood Strikes,24655831,13536789,0.8214,0.451,214398.53,7.592,Great,849,8.9918,115,Movie,R,0,Low,English,en,0,,1984,,2024,9,3,625,1,Drama,Drama,Narrative,Narrative,3,1.66,0,Michael Williams,US,male,1.2,Michael Williams | Brian Moore | Jessica Thomas,US,Licensed,A story that will never be forgotten.
1617,2000016,Electric War Unleashed,48068835,25778300,0.8647,0.4637,333811.35,5.015,Average,5641,298.733,144,Movie,PG-13,0,Mid,English,en,1,Bourne Collection,2015,1.0,2019,12,4,2371,2,Action,Action | Thriller,Action & Spectacle,Action & Spectacle | Horror & Suspense,6,3.26,0,Susan Anderson,US,female,0.56,Susan Anderson | Adam Lee | Lisa Jones | Emily Brown | Robert Hernandez,US,Licensed,Love. Betrayal. Redemption.
1618,2000017,The Road,10000,5000,1.0,0.5,714.29,6.749,Good,2852,45.9469,14,Short Film,PG-13,0,Micro,English,en,0,,2011,1.0,2024,1,1,871,1,Animation,Animation,Family & Fantasy,Family & Fantasy,3,5.78,0,Amanda Brown,US,female,1.13,Amanda Brown | Brian Lopez | Brandon Anderson,AU,Licensed,Love. Betrayal. Redemption.
1619,2000018,Fallen Drift Forever,67645,193108,-0.6497,-1.8547,598.63,6.869,Good,6142,41.2352,113,Documentary,R,0,Micro,Japanese,ja,0,,1982,,2023,8,3,1013,1,History,History,Arts & Culture,Arts & Culture,2,11.47,0,Kaito Ishikawa,JP,male,9.0,Kaito Ishikawa | Satoshi Yamada,JP,Original,
1620,2000019,Savage Dream,4880598,3068289,0.5907,0.3713,81343.3,5.035,Average,1018,4.4647,60,Movie,R,0,Micro,German,de,0,,2001,,2023,8,3,1025,2,Action,Action | Superhero,Action & Spectacle,Action & Spectacle,6,3.84,0,Alex Ferreira,AT,male,1.84,Alex Ferreira | Morgan Costa | Chloe Ferreira | Cameron Souza | Penelope Costa,DE,Licensed,
1621,2000020,The Savage Sky,19420813,10335261,0.8791,0.4678,206604.39,8.067,Great,1952,12.5724,94,Movie,G,0,Low,English,en,0,,1996,,2020,5,2,2195,2,Sci-Fi & Fantasy,Sci-Fi & Fantasy | Science Fiction,Action & Spectacle,Action & Spectacle,7,2.2,2,Xavier Bernard,FR,male,1.79,Xavier Bernard | Sandra Miller | Michael Garcia | Karen Moore | Susan Smith,US,Licensed,Some stories last forever.
1622,2000021,Lost War Reloaded,36901654,17837725,1.0687,0.5166,365362.91,8.795,Masterpiece,1292,60.2101,101,Movie,NC-17,1,Low,German,de,0,,2016,1.0,2023,8,3,1018,2,Drama,Drama | History,Narrative,Narrative | Arts & Culture,7,8.17,3,Lucie Dubois,FR,female,7.43,Lucie Dubois | Morgan Costa | Dorothy Taylor | Jordan Carvalho | Marie Bernard,DE,Co-production,A story that will never be forgotten.
1623,2000022,The Burning Edge,22210802,8426550,1.6358,0.6206,296144.03,7.249,Good,2787,31.2656,75,Movie,R,0,Low,English,en,0,,2006,,2025,3,1,425,2,Action,Action | Action & Adventure,Action & Spectacle,Action & Spectacle,5,6.28,1,Jennifer Davis,US,female,5.03,Jennifer Davis | Tyler Moore | John Brown | Brandon Martin | Stephanie Martin,GB,Licensed,Be afraid. Be very afraid.
1624,2000023,The Legacy,2501209,3090670,-0.1907,-0.2357,28422.83,6.129,Average,5983,40.6793,88,Movie,R,0,Micro,English,en,0,,2011,1.0,2026,3,1,77,1,Adventure,Adventure,Action & Spectacle,Action & Spectacle,5,4.21,2,Sandra Garcia,US,female,9.13,Sandra Garcia | Robert Hernandez | Andrew Martin | Jessica Martinez | James Lee,US,Co-production,The world will never be the same.
1625,2000024,Iron Chain Rises,7101339,5147195,0.3797,0.2752,63976.03,5.892,Average,651,6.0101,111,Movie,R,0,Low,Spanish,es,0,,2020,1.0,2023,1,1,1223,1,Comedy,Comedy,Light & Feel-Good,Light & Feel-Good,3,3.05,0,Paula Fernández,ES,female,0.61,Paula Fernández | Logan Santos | Paula Díaz,ES,Original,Fear can hold you prisoner. Hope can set you free.
1626,2000025,The Glowing Ridge,43692942,21848615,0.9998,0.5,496510.7,5.975,Average,181,0.5737,88,Movie,R,0,Mid,English,en,0,,2017,1.0,2025,2,1,461,1,Fantasy,Fantasy,Family & Fantasy,Family & Fantasy,6,4.31,0,David Thomas,US,male,3.87,David Thomas | Susan Rodriguez | Barbara Thomas | Kevin Thomas | Barbara Brown,US,Original,Justice has a new face.
1627,2000026,The Electric Echo,1110064,2869039,-0.6131,-1.5846,21765.96,5.507,Average,8145,26.5497,51,Series,PG-13,0,Micro,English,en,0,,2007,,2025,9,3,245,1,Drama,Drama,Narrative,Narrative,3,3.17,0,Brandon Jackson,US,male,0.91,Brandon Jackson | David Taylor | Andrew Anderson,US,Licensed,Some stories last forever.
1628,2000027,The Fading Ridge,89647503,67065526,0.3367,0.2519,933828.16,7.049,Good,2673,13.5242,96,Movie,G,0,High,English,en,0,,2025,1.0,2026,5,2,0,2,Drama,Drama | Thriller,Narrative,Narrative | Horror & Suspense,4,1.67,0,Tyler Garcia,US,male,4.34,Tyler Garcia | Michael Williams | Richard Lopez | William Smith,US,Licensed,
1629,2000028,Echo Reforged,141656574,76577928,0.8498,0.4594,1004656.55,7.651,Great,15001,307.8996,141,Movie,R,0,High,German,de,0,,2001,,2026,4,2,33,2,Science Fiction,Science Fiction | Superhero,Action & Spectacle,Action & Spectacle,4,8.88,2,Chloe Oliveira,CN,female,3.22,Chloe Oliveira | Oscar Williams | Layla Carvalho | Daniel Wilson,DE,Licensed,Based on the incredible true story.
1630,2000029,The Kingdom,7797858,3082107,1.53,0.6047,76449.59,7.672,Great,232,1.3781,102,Movie,PG-13,0,Micro,English,en,0,,1958,,2025,7,3,318,1,Drama,Drama,Narrative,Narrative,7,12.42,0,Aaron Williams,US,male,1.36,Aaron Williams | Mary Martinez | Jennifer Johnson | Lily Thomas | Christopher Williams,US,Original,The adventure begins.
1631,2000030,The Silent Code,4812755,7205496,-0.3321,-0.4972,67785.28,5.589,Average,1806,15.2654,71,Movie,R,0,Low,Korean,ko,0,,2020,1.0,2024,2,1,842,2,Action,Action | Science Fiction,Action & Spectacle,Action & Spectacle,7,2.95,0,Woo-jin Kim,KR,male,0.93,Woo-jin Kim | Min-ji Lim | Do-yun Jang | Seo-jun Cho | Ji-won Cho,KR,Original,Every legend has a beginning.
1632,2000031,Eternal Drift,1362707,2789131,-0.5114,-1.0468,41294.15,7.39,Good,17591,111.6075,33,Series,PG,0,Micro,English,en,0,,2022,1.0,2022,5,2,1467,1,Drama,Drama,Narrative,Narrative,3,2.7,0,Ashley Thomas,US,female,1.31,Ashley Thomas | Jennifer Miller | Mary Rodriguez,US,Licensed,Every legend has a beginning.
1633,2000032,Burning Dream Revenge,18070130,22478261,-0.1961,-0.2439,134851.72,5.937,Average,247,0.9327,134,Movie,R,0,Mid,French,fr,0,,2004,,2025,5,2,391,2,Drama,Drama | Romance,Narrative,Narrative | Light & Feel-Good,6,6.32,0,Chloé Garcia,FR,female,0.68,Chloé Garcia | Nicolas Michel | Eric Bernard | Nicolas Garcia | Quinn Lima,FR,Licensed,Every legend has a beginning.
