AddressKey,AddressID,Street,PostalCode,Latitude,Longitude,Timezone,CityKey
2384,384,9728 Elm Pl,76809,39.472,-96.9334,America/New_York,46
2385,385,9223 Pine Ct,12180,38.9984,-96.9,America/New_York,102
2386,386,1796 Washington Rd,92478,40.0662,-98.8,America/New_York,13
2387,387,7776 Pine Dr,16731,37.2842,-118.6399,America/New_York,87
2388,388,2794 Hill Way,29369,39.9974,-99.6062,America/New_York,3
2389,389,518 Park Ave,35006,38.9183,-98.548,America/New_York,71
2390,390,5140 Washington Blvd,64127,36.7188,-118.9214,America/New_York,49
2391,391,6724 Hill Ct,18163,39.6422,-99.4183,America/New_York,98
2392,392,8499 Cedar Pl,52604,39.8042,-97.8615,America/New_York,98
2393,393,8610 Washington Ln,32699,39.9478,-97.4854,America/New_York,90
2394,394,5609 Hill Ln,98587,40.1671,-97.9827,America/New_York,23
2395,395,4332 Park Ct,35200,39.4439,-99.6788,America/New_York,121
2396,396,9144 Pine Dr,49008,39.8437,-98.1838,America/New_York,50
2397,397,3397 Lake Ln,72888,39.7173,-99.3714,America/New_York,95
2398,398,4481 Pine Ave,85166,38.6352,-97.5075,America/New_York,113
2399,399,6221 Washington Ln,29198,39.4684,-97.8048,America/New_York,75
2400,400,4713 Oak Ln,67983,39.5227,-98.3262,America/New_York,89
2401,401,7850 Cedar Dr,80592,40.2506,-98.7628,America/New_York,33
2402,402,4451 Maple Ave,90698,39.5769,-98.7198,America/New_York,107
2403,403,3921 Cedar St,97796,39.1524,-98.5973,America/New_York,19
2404,404,3815 Main Ave,64172,39.6777,-98.733,America/New_York,26
2405,405,7740 Oak Blvd,10679,40.5046,-99.0657,America/New_York,82
2406,406,6667 River Ct,72580,39.3505,-98.7018,America/New_York,30
2407,407,4707 Elm Rd,94659,40.6576,-98.1928,America/New_York,103
2408,408,9407 Cedar Pl,14888,32.7941,-101.0902,America/New_York,55
2409,409,2881 Main Way,74930,39.7136,-97.6383,America/New_York,133
2410,410,4743 Main St,49110,39.5658,-97.4976,America/New_York,76
2411,411,1759 Elm Rd,69552,39.0862,-97.2225,America/New_York,57
2412,412,8591 Lake Blvd,76088,41.3391,-98.6403,America/New_York,117
2413,413,3160 Oak Ln,31298,39.1436,-97.1873,America/New_York,134
2414,414,4216 Maple St,54185,40.7637,-98.7683,America/New_York,9
2415,415,3165 Maple Way,66059,39.1639,-98.5754,America/New_York,135
2416,416,1422 Washington Ave,34219,38.4244,-99.0849,America/New_York,69
2417,417,5302 Cedar St,44181,39.5462,-89.6003,America/New_York,41
2418,418,7320 Pine Ln,49576,39.4723,-98.1626,America/New_York,73
2419,419,9387 Main Rd,95679,40.7404,-99.1487,America/New_York,123
2420,420,3872 Main Ave,71000,40.2875,-98.5212,America/New_York,92
2421,421,6643 River Pl,50760,39.4604,-97.8101,America/New_York,63
2422,422,4834 Elm Dr,38721,38.6018,-98.0441,America/New_York,136
2423,423,2510 Lake Ln,64505,40.4827,-88.5921,America/New_York,41
2424,424,7715 Hill Dr,42435,39.7313,-96.3858,America/New_York,137
2425,425,1342 Hill Ct,79228,38.9898,-98.7748,America/New_York,75
2426,426,1280 Park Ave,18094,39.0015,-98.7944,America/New_York,51
2427,427,3313 Park Pl,29641,38.9901,-97.3988,America/New_York,28
2428,428,8526 Lake Ave,99167,40.6364,-98.8066,America/New_York,31
2429,429,9555 Lake Ave,76895,38.8341,-97.9729,America/New_York,53
2430,430,7430 Maple Pl,64450,39.0582,-97.8437,America/New_York,77
2431,431,946 Hill Ct,98181,39.6623,-99.5626,America/New_York,23
2432,432,357 Washington Rd,10395,40.738,-96.9133,America/New_York,95
2433,433,9476 Oak St,65534,39.0098,-98.6602,America/New_York,14
2434,434,1045 Hill St,19046,39.7287,-98.0824,America/New_York,92
2435,435,4704 Washington Blvd,27750,40.0268,-96.7418,America/New_York,86
2436,436,6888 Elm Way,68790,39.3584,-98.9886,America/New_York,15
2437,437,1315 River Pl,27431,38.3965,-98.9347,America/New_York,81
2438,438,1944 Maple Pl,61518,39.4735,-96.9144,America/New_York,33
2439,439,3649 Main St,49107,39.0859,-98.171,America/New_York,26
2440,440,8921 Washington Pl,59712,39.4869,-97.3993,America/New_York,116
2441,441,7547 Elm Blvd,46129,41.5215,-98.7747,America/New_York,34
2442,442,1849 Main Way,90599,39.1084,-97.5147,America/New_York,53
2443,443,3377 Oak Ave,87849,37.3238,-117.9405,America/New_York,138
2444,444,9795 River St,42077,32.4357,-100.1892,America/New_York,62
2445,445,6591 Lake Dr,80747,39.9725,-97.463,America/New_York,24
2446,446,2296 Hill Rd,40692,40.1564,-97.9442,America/New_York,139
2447,447,5225 Park Ln,41051,40.3533,-97.4146,America/New_York,19
2448,448,8541 Cedar Way,49387,40.6057,-97.831,America/New_York,63
2449,449,9122 Park Blvd,92050,39.3663,-98.2326,America/New_York,130
2450,450,9108 Lake St,55143,40.4652,-99.0035,America/New_York,90
2451,451,6245 Hill Ln,64568,39.7949,-98.6647,America/New_York,15
2452,452,4914 Washington Blvd,80507,39.523,-97.3272,America/New_York,74
2453,453,3693 Pine Blvd,70689,39.6529,-98.3129,America/New_York,36
2454,454,6762 Washington Pl,79467,30.8807,-99.3048,America/New_York,100
2455,455,3979 Pine Dr,53288,40.8659,-87.2555,America/New_York,41
2456,456,7370 Elm Ave,80206,39.2538,-98.1747,America/New_York,1
2457,457,845 Pine Way,98299,39.6995,-97.088,America/New_York,14
2458,458,648 Oak Dr,87015,39.4238,-98.1268,America/New_York,83
2459,459,9157 Cedar Ct,37379,39.9863,-98.2007,America/New_York,121
2460,460,252 Cedar Dr,25376,39.1429,-98.1947,America/New_York,64
2461,461,3975 Park Dr,61987,40.3589,-99.1712,America/New_York,9
2462,462,5270 Pine Way,71112,39.6064,-98.9101,America/New_York,4
2463,463,5887 Pine Rd,57139,40.456,-99.5685,America/New_York,32
2464,464,7636 Oak Ct,51973,39.0529,-98.0482,America/New_York,65
2465,465,5127 Washington St,83731,40.7524,-98.4026,America/New_York,45
2466,466,2391 Main Rd,82523,39.0558,-96.8451,America/New_York,59
2467,467,6842 Pine Blvd,35715,38.3416,-100.109,America/New_York,57
2468,468,6224 Park Dr,75444,39.852,-98.7516,America/New_York,94
2469,469,5531 Pine Ct,94108,38.683,-97.7833,America/New_York,32
2470,470,7551 Maple Ln,32185,39.695,-98.8013,America/New_York,9
2471,471,8955 Lake Blvd,81058,39.3253,-88.2881,America/New_York,2
2472,472,8585 Main Ave,97584,40.0202,-98.4293,America/New_York,1
2473,473,6757 Maple Dr,18908,33.4459,-100.7579,America/New_York,55
2474,474,150 Cedar Pl,69770,38.2796,-98.9035,America/New_York,98
2475,475,7917 River Ct,12061,39.4635,-98.1553,America/New_York,115
2476,476,9039 Washington St,12192,36.5853,-119.1363,America/New_York,87
2477,477,4502 Hill Rd,12246,38.4988,-97.195,America/New_York,126
2478,478,7055 Maple Ave,22624,39.4343,-97.4562,America/New_York,126
2479,479,3949 Cedar Pl,43084,39.7742,-97.9846,America/New_York,26
2480,480,6503 Oak Ln,63218,39.9558,-97.9918,America/New_York,13
2481,481,3985 Cedar Rd,99658,40.0142,-97.2867,America/New_York,23
2482,482,520 Oak Way,59710,42.3229,-74.3809,America/New_York,125
2483,483,7799 Main St,32463,39.4282,-97.1979,America/New_York,120
2484,484,7110 River Ln,84167,41.6246,-73.5073,America/New_York,42
2485,485,698 Cedar Dr,84289,27.9623,-82.9049,America/New_York,48
2486,486,763 Oak Rd,81176,39.6025,-98.8948,America/New_York,54
2487,487,540 Maple Ln,12052,40.1725,-98.8721,America/New_York,123
2488,488,2363 Washington Ave,49226,39.1431,-99.8616,America/New_York,17
2489,489,3940 Park Way,98740,39.1382,-100.2891,America/New_York,131
2490,490,6289 Maple Ave,75639,38.2329,-97.7417,America/New_York,10
2491,491,880 Oak Way,40427,40.1286,-98.0096,America/New_York,46
2492,492,9916 Park Way,52778,41.3921,-74.9863,America/New_York,72
2493,493,4479 Lake Ct,39902,36.7754,-120.3446,America/New_York,99
2494,494,6151 Washington Blvd,99088,40.7027,-97.6481,America/New_York,113
2495,495,6228 Oak Rd,42302,39.3232,-98.3285,America/New_York,123
2496,496,1345 Pine Blvd,59807,39.6667,-99.9834,America/New_York,136
2497,497,2528 Washington Ln,57277,39.3023,-98.8956,America/New_York,5
2498,498,86 Pine Ct,57175,27.1931,-81.9852,America/New_York,56
2499,499,2171 Oak Blvd,66489,40.9381,-97.8373,America/New_York,130
2500,500,9089 Hill Way,23538,39.0431,-97.8919,America/New_York,23
2501,501,5799 Hill Ave,88240,37.8978,-118.6782,America/New_York,29
2502,502,6312 Main Rd,64238,39.5477,-98.8675,America/New_York,129
2503,503,9168 Cedar Pl,32227,40.0586,-98.0352,America/New_York,8
2504,504,2778 Maple Rd,49469,40.2162,-97.8419,America/New_York,90
2505,505,2391 Oak Blvd,66973,40.3396,-98.7782,America/New_York,84
2506,506,4912 Lake Ave,57333,40.5539,-98.1919,America/New_York,84
2507,507,8124 Park Dr,70012,41.1602,-98.9014,America/New_York,7
2508,508,4992 Main Way,53544,29.3832,-81.602,America/New_York,40
2509,509,5400 Lake Ln,66441,38.9789,-98.7371,America/New_York,66
2510,510,2231 Pine Ln,89064,39.2437,-98.0107,America/New_York,117
2511,511,7849 Elm Blvd,62198,39.9183,-98.809,America/New_York,98
2512,512,8045 Park Dr,52714,39.4805,-96.6362,America/New_York,64
2513,513,6438 Elm Ave,83905,40.882,-98.0009,America/New_York,20
2514,514,8940 Maple Pl,13527,39.5304,-98.254,America/New_York,17
2515,515,3435 Lake Rd,19064,39.9908,-99.1682,America/New_York,9
2516,516,8181 Maple Rd,41722,39.2941,-99.6849,America/New_York,44
2517,517,2526 Washington Way,19694,39.8194,-97.8322,America/New_York,105
2518,518,7852 Park Way,80040,39.1135,-97.0908,America/New_York,23
2519,519,6854 Hill St,57124,38.5194,-99.5215,America/New_York,126
2520,520,9730 River Ave,24335,39.6796,-97.5123,America/New_York,137
2521,521,5817 Maple St,83822,40.8471,-98.7171,America/New_York,59
2522,522,6548 Elm Way,23886,40.3629,-98.3808,America/New_York,15
2523,523,4240 Cedar Pl,77999,36.6402,-118.711,America/New_York,29
2524,524,9425 Cedar Ct,59036,40.0219,-99.6111,America/New_York,28
2525,525,9644 Hill Blvd,55215,40.6812,-97.2459,America/New_York,81
2526,526,1713 Pine Way,21253,36.2778,-119.1013,America/New_York,49
2527,527,2322 Elm Rd,54966,28.3896,-81.5518,America/New_York,97
2528,528,8538 Lake Ln,72411,39.0598,-98.8873,America/New_York,140
2529,529,7413 Elm Ave,49356,27.974,-80.8221,America/New_York,12
2530,530,1886 Main Ln,94930,32.4035,-100.1983,America/New_York,11
2531,531,2693 Cedar Pl,32865,28.6118,-84.0391,America/New_York,97
2532,532,5423 Hill Way,70562,40.419,-99.7418,America/New_York,30
2533,533,3023 Maple Way,61849,39.21,-99.2457,America/New_York,141
2534,534,3233 Lake Way,60965,35.7426,-118.4892,America/New_York,99
2535,535,3520 Cedar Rd,18200,36.4041,-119.1407,America/New_York,99
2536,536,8797 Maple Ln,52727,39.4625,-97.9684,America/New_York,124
2537,537,1868 Pine Ct,79168,39.5615,-99.3764,America/New_York,80
2538,538,9781 Washington Way,86939,40.297,-98.745,America/New_York,33
2539,539,5767 Lake Blvd,98288,26.7491,-82.1028,America/New_York,118
2540,540,9670 Oak Blvd,51049,40.7006,-97.6698,America/New_York,51
2541,541,5004 Oak Blvd,58929,27.7155,-82.0397,America/New_York,40
2542,542,8370 Washington Way,88174,39.2427,-96.6886,America/New_York,98
2543,543,6287 Washington Blvd,73788,40.655,-88.6421,America/New_York,101
2544,544,2839 Hill Blvd,74178,40.3242,-98.159,America/New_York,117
2545,545,3066 Elm Ct,91187,39.2928,-98.5071,America/New_York,63
2546,546,158 Lake Blvd,35575,31.9113,-99.9316,America/New_York,110
2547,547,8282 River Ct,63626,40.0821,-98.3084,America/New_York,120
2548,548,6810 Lake Ct,31922,40.0861,-98.4146,America/New_York,90
2549,549,506 Cedar Rd,14285,42.2286,-76.5467,America/New_York,47
2550,550,8809 Pine Blvd,69942,40.2331,-98.0728,America/New_York,7
2551,551,8116 Hill Pl,24838,40.2984,-100.667,America/New_York,123
2552,552,4390 Hill Ln,81046,41.1707,-98.4617,America/New_York,124
2553,553,7232 Hill Dr,65725,32.8551,-100.7337,America/New_York,11
2554,554,4056 Pine St,68947,28.4846,-82.603,America/New_York,97
2555,555,1426 Lake Ave,41056,39.001,-96.8188,America/New_York,142
2556,556,9633 Elm Way,31755,39.3475,-98.1761,America/New_York,53
2557,557,3386 Cedar St,84720,40.1961,-97.9535,America/New_York,127
2558,558,4606 Park Pl,32069,39.6203,-98.058,America/New_York,113
2559,559,4795 Pine Rd,77425,41.4227,-98.3961,America/New_York,82
2560,560,2222 Washington St,46349,39.6609,-97.5095,America/New_York,52
2561,561,2175 Cedar Blvd,52217,40.3844,-97.4004,America/New_York,103
2562,562,6435 Lake Blvd,85684,40.011,-99.2644,America/New_York,59
2563,563,6787 Washington Ct,19898,40.8067,-99.2671,America/New_York,33
2564,564,6601 Hill Rd,58374,39.7421,-98.9534,America/New_York,1
2565,565,5363 Park St,22208,39.4487,-98.087,America/New_York,93
2566,566,5870 Oak Pl,62129,39.7571,-98.0125,America/New_York,9
2567,567,3471 Lake Rd,52318,40.791,-97.9872,America/New_York,80
2568,568,8968 Park Blvd,84205,39.3047,-97.5787,America/New_York,58
2569,569,794 Main Ave,92074,40.4516,-99.3321,America/New_York,54
2570,570,2036 Maple Ct,69836,39.9779,-97.7891,America/New_York,77
2571,571,3315 Maple Rd,30837,36.5402,-118.3173,America/New_York,49
2572,572,5906 Pine Ave,58738,39.38,-98.2495,America/New_York,130
2573,573,2712 Main Way,91999,39.3615,-98.3375,America/New_York,39
2574,574,3837 Washington Ave,22475,38.623,-99.502,America/New_York,95
2575,575,7813 Oak Blvd,87814,38.0539,-120.0955,America/New_York,138
2576,576,7292 Main St,55032,38.7069,-100.0727,America/New_York,4
2577,577,2166 Lake Ave,40008,27.4832,-82.8188,America/New_York,12
2578,578,1679 Oak Ln,58177,40.8136,-97.5421,America/New_York,8
2579,579,6271 Maple Blvd,18966,38.9495,-96.5481,America/New_York,63
2580,580,139 Park Blvd,67684,40.2854,-98.6099,America/New_York,27
2581,581,3491 River Blvd,63963,37.5005,-96.5172,America/New_York,92
2582,582,7249 Cedar Ave,23168,38.3883,-99.6663,America/New_York,60
2583,583,9660 Washington Ln,66280,41.1676,-87.0343,America/New_York,106
2584,584,4060 Pine Ave,42527,40.6074,-97.8989,America/New_York,94
2585,585,9831 Park Rd,13515,39.9758,-97.6673,America/New_York,28
2586,586,3367 Hill Pl,34726,40.1071,-98.125,America/New_York,68
2587,587,4843 River St,41370,39.5834,-98.4001,America/New_York,9
2588,588,1848 Cedar Ct,93634,38.8968,-98.5745,America/New_York,37
2589,589,8656 Main Ln,51480,38.1456,-98.4287,America/New_York,91
2590,590,9313 Washington Ln,81612,39.5586,-89.869,America/New_York,41
2591,591,7718 Oak St,86986,39.6439,-97.2364,America/New_York,71
2592,592,4296 Cedar St,17925,42.9004,-76.2045,America/New_York,21
2593,593,4694 River Pl,64451,38.7083,-97.5974,America/New_York,120
2594,594,6591 Oak Pl,80471,38.714,-98.5297,America/New_York,44
2595,595,4547 Oak Rd,20357,39.94,-99.1247,America/New_York,127
2596,596,2546 Hill Ln,61213,39.5843,-99.4172,America/New_York,26
2597,597,1084 Pine Way,41278,39.0189,-98.0942,America/New_York,123
2598,598,1413 Washington Ave,69424,30.6942,-99.5494,America/New_York,109
2599,599,902 Pine Blvd,25655,39.4843,-97.908,America/New_York,83
2600,600,2249 Main Blvd,75065,36.9574,-118.3266,America/New_York,99
2601,601,8475 Pine Blvd,58741,39.6002,-98.6935,America/New_York,113
2602,602,4404 Oak St,53910,40.4473,-88.5515,America/New_York,2
2603,603,8583 Oak Rd,85582,39.5391,-98.3175,America/New_York,38
2604,604,8129 Lake Pl,57202,38.9384,-98.8803,America/New_York,1
2605,605,9288 Maple Ln,30618,30.8465,-98.5021,America/New_York,62
2606,606,9403 River Ave,39937,38.5049,-98.9043,America/New_York,130
2607,607,43 Main St,42053,38.9253,-97.6341,America/New_York,19
2608,608,5964 Washington Blvd,33456,31.7326,-98.9036,America/New_York,62
2609,609,6871 Cedar Ln,42540,31.4298,-99.6786,America/New_York,100
2610,610,5242 Pine Ave,84912,38.8317,-96.6339,America/New_York,44
2611,611,8226 River St,33507,38.5499,-98.1021,America/New_York,115
2612,612,753 Washington Ave,70960,40.007,-98.019,America/New_York,4
2613,613,5363 Oak Pl,69866,39.3518,-98.4539,America/New_York,58
2614,614,3288 Pine Rd,91620,36.8133,-119.5355,America/New_York,70
2615,615,6034 Park Ct,35614,40.2711,-96.5816,America/New_York,141
2616,616,4017 Maple St,63744,39.054,-99.4458,America/New_York,19
2617,617,8873 Elm St,53911,36.7077,-117.3541,America/New_York,138
2618,618,6165 Pine Ave,36895,36.1354,-118.1066,America/New_York,99
2619,619,6879 Lake St,28661,40.8422,-98.7929,America/New_York,26
2620,620,1525 Main Dr,78125,39.9552,-97.0473,America/New_York,51
2621,621,6103 Lake Ave,86122,39.1967,-98.5129,America/New_York,44
2622,622,2188 River Way,19808,27.5291,-82.5721,America/New_York,48
2623,623,1021 Washington Blvd,41034,38.9806,-99.3292,America/New_York,57
2624,624,5162 Washington Ln,51688,39.5273,-98.966,America/New_York,58
2625,625,3828 Oak Dr,27840,39.687,-99.5947,America/New_York,134
2626,626,2547 Oak Blvd,68925,39.7647,-97.6832,America/New_York,124
2627,627,6661 Oak Pl,56961,37.905,-98.0508,America/New_York,134
2628,628,5052 Lake Rd,25717,40.4821,-99.3177,America/New_York,80
2629,629,4985 Park St,38183,43.5038,-74.6129,America/New_York,122
2630,630,1495 Cedar Ln,61936,38.936,-98.3946,America/New_York,94
2631,631,4897 Pine Blvd,14073,39.9467,-98.2892,America/New_York,67
2632,632,9109 Hill Dr,22415,39.931,-99.0865,America/New_York,81
2633,633,2291 Oak St,18083,39.6355,-99.481,America/New_York,77
2634,634,3247 Washington Ln,99952,39.411,-99.0731,America/New_York,34
2635,635,1377 Park Rd,19828,38.9116,-97.3611,America/New_York,15
2636,636,3240 River Ct,26880,37.6513,-118.9306,America/New_York,29
2637,637,2008 Main Ct,16637,41.2918,-75.2012,America/New_York,72
2638,638,7097 Washington Ct,13864,40.4705,-98.2366,America/New_York,131
2639,639,6991 Maple Ln,38143,41.3555,-98.0353,America/New_York,79
2640,640,4586 Lake Blvd,14541,39.6536,-98.5973,America/New_York,31
2641,641,4027 River Rd,75390,39.6068,-98.472,America/New_York,83
2642,642,7849 Main Ave,46670,40.0665,-97.5846,America/New_York,22
2643,643,6869 Cedar Pl,42656,38.8712,-99.415,America/New_York,73
2644,644,320 Washington Ln,72873,38.031,-97.9436,America/New_York,117
2645,645,5637 Park Pl,52153,38.6173,-100.0723,America/New_York,102
2646,646,2947 Main Ln,88265,39.8109,-96.3556,America/New_York,20
2647,647,4603 Main Ct,79393,39.4951,-97.6792,America/New_York,16
2648,648,3814 Maple Ave,42487,39.5655,-98.4291,America/New_York,113
2649,649,4367 Hill St,38758,40.2353,-98.5822,America/New_York,71
2650,650,5814 Maple Blvd,41005,39.7139,-98.0926,America/New_York,3
2651,651,5879 Park St,56095,38.9655,-97.5564,America/New_York,6
2652,652,2329 Park Dr,74517,39.36,-98.9546,America/New_York,57
2653,653,2877 Lake St,21830,39.9292,-99.0688,America/New_York,10
2654,654,9858 Cedar St,79002,31.9911,-99.9091,America/New_York,109
2655,655,5436 Park Dr,27103,40.3687,-97.9702,America/New_York,86
2656,656,2908 Elm St,12872,39.48,-97.6958,America/New_York,82
2657,657,2321 Oak Pl,57826,41.4617,-88.5399,America/New_York,101
2658,658,6482 Park Ave,54113,42.174,-75.9976,America/New_York,72
2659,659,2236 Maple Way,93789,38.6479,-98.5942,America/New_York,58
2660,660,5199 Maple Pl,90440,39.0124,-98.4996,America/New_York,108
2661,661,9650 Maple Way,50215,39.5453,-97.9262,America/New_York,88
2662,662,4826 Maple Blvd,10235,39.4436,-97.9608,America/New_York,121
2663,663,6416 Park St,33865,39.5516,-99.9304,America/New_York,137
2664,664,3620 River Ave,75035,38.7485,-98.4653,America/New_York,129
2665,665,1275 Cedar Ln,51879,39.3817,-88.5062,America/New_York,143
2666,666,1454 River Ln,68540,40.7246,-97.375,America/New_York,76
2667,667,3436 Cedar Ave,55938,36.6075,-118.2253,America/New_York,70
2668,668,21 Main Way,67438,39.6189,-98.6197,America/New_York,130
2669,669,2726 Washington Ct,59638,39.0093,-98.592,America/New_York,9
2670,670,6150 Oak Ct,85766,39.1895,-98.2137,America/New_York,113
2671,671,3696 Maple Ct,19661,39.6285,-98.3476,America/New_York,15
2672,672,329 Elm Rd,23726,32.3182,-98.9493,America/New_York,110
2673,673,2788 Washington Blvd,19830,42.9253,-76.136,America/New_York,72
2674,674,5537 Park Ct,14062,37.4569,-97.6025,America/New_York,43
2675,675,2704 Park Way,30591,38.4065,-98.5298,America/New_York,44
2676,676,5425 Cedar Dr,63645,31.0325,-101.3434,America/New_York,55
2677,677,8850 Pine Rd,48980,39.9332,-97.7427,America/New_York,137
2678,678,814 Washington Pl,74349,39.0388,-100.4228,America/New_York,16
2679,679,5912 Main Way,21485,39.9125,-88.6727,America/New_York,106
2680,680,9834 Lake Dr,22712,38.3169,-98.2033,America/New_York,95
2681,681,2799 River Rd,20739,36.7661,-118.9545,America/New_York,138
2682,682,5053 Washington Ct,74106,39.5957,-99.1285,America/New_York,86
