PaymentMethodKey,CardID,CustomerKey,CardNetwork,CardSubtype,CardExpiryDate,IssuingCountry,IsActive
2025,525,1902,Visa,credit,2028-02-01,US,1
2026,526,1903,Visa,credit,2031-04-01,US,1
2027,527,1904,Mastercard,credit,2029-05-01,US,0
2028,528,1905,PayPal,digital_wallet,,US,1
2029,529,1906,PayPal,digital_wallet,,US,1
2030,530,1907,Visa,credit,2028-08-01,US,1
2031,531,1908,PayPal,digital_wallet,,US,1
2032,532,1909,Debit Card,debit,2029-07-01,US,1
2033,533,1909,Mastercard,credit,2029-03-01,US,1
2034,534,1910,JCB,credit,2029-02-01,US,1
2035,535,1911,Mastercard,credit,2029-12-01,US,1
2036,536,1911,Debit Card,debit,2030-02-01,US,1
2037,537,1912,Mastercard,credit,2028-10-01,US,1
2038,538,1913,Visa,credit,2028-10-01,US,1
2039,539,1914,Mastercard,credit,2029-01-01,US,1
2040,540,1915,Mastercard,credit,2027-01-01,US,1
2041,541,1915,Mastercard,credit,2027-10-01,US,1
2042,542,1916,Mastercard,credit,2030-09-01,US,1
2043,543,1917,PayPal,digital_wallet,,US,1
2044,544,1918,Visa,credit,2030-12-01,US,1
2045,545,1919,Mastercard,credit,2029-02-01,US,1
2046,546,1919,PayPal,digital_wallet,,US,1
2047,547,1920,Visa,credit,2029-11-01,US,0
2048,548,1921,Visa,credit,2029-08-01,US,1
2049,549,1922,Discover,credit,2032-05-01,US,1
2050,550,1922,Debit Card,debit,2030-06-01,US,1
2051,551,1923,Visa,credit,2029-03-01,US,1
2052,552,1923,Visa,credit,2028-05-01,US,0
2053,553,1924,Visa,credit,2027-09-01,US,1
2054,554,1925,Discover,credit,2029-07-01,US,1
2055,555,1925,Mastercard,credit,2028-07-01,US,1
2056,556,1926,Visa,credit,2027-11-01,US,1
2057,557,1927,PayPal,digital_wallet,,US,1
2058,558,1927,Visa,credit,2028-09-01,US,1
2059,559,1928,Debit Card,debit,2028-04-01,US,1
2060,560,1928,Visa,credit,2031-01-01,US,1
2061,561,1929,Debit Card,debit,2030-03-01,US,1
2062,562,1930,Visa,credit,2029-04-01,US,1
2063,563,1931,Visa,credit,2030-10-01,US,1
2064,564,1931,Debit Card,debit,2029-05-01,US,1
2065,565,1932,American Express,credit,2028-06-01,US,1
2066,566,1932,Visa,credit,2030-11-01,US,1
2067,567,1933,Mastercard,credit,2029-11-01,US,1
2068,568,1934,Mastercard,credit,2028-04-01,US,1
2069,569,1935,American Express,credit,2029-02-01,US,1
2070,570,1936,Visa,credit,2028-06-01,US,1
2071,571,1937,American Express,credit,2027-12-01,US,1
2072,572,1938,Mastercard,credit,2030-04-01,US,1
2073,573,1939,Mastercard,credit,2031-03-01,US,1
2074,574,1939,Visa,credit,2027-12-01,US,1
2075,575,1940,American Express,credit,2029-11-01,US,1
2076,576,1940,American Express,credit,2028-09-01,US,1
2077,577,1941,Mastercard,credit,2028-11-01,US,1
2078,578,1942,PayPal,digital_wallet,,US,1
2079,579,1942,Mastercard,credit,2028-09-01,US,1
2080,580,1943,Visa,credit,2028-06-01,US,1
2081,581,1943,Visa,credit,2029-05-01,US,1
2082,582,1944,Debit Card,debit,2028-07-01,US,1
2083,583,1944,Visa,credit,2029-08-01,US,1
2084,584,1945,Mastercard,credit,2029-04-01,US,1
2085,585,1946,Debit Card,debit,2029-02-01,US,1
2086,586,1947,Mastercard,credit,2028-06-01,US,1
2087,587,1947,Visa,credit,2028-10-01,US,1
2088,588,1947,Debit Card,debit,2030-02-01,US,1
2089,589,1948,Mastercard,credit,2029-11-01,US,1
2090,590,1949,Visa,credit,2028-05-01,US,1
2091,591,1950,PayPal,digital_wallet,,US,1
2092,592,1951,American Express,credit,2029-06-01,US,1
2093,593,1952,Visa,credit,2030-02-01,US,1
2094,594,1952,Mastercard,credit,2027-08-01,US,1
2095,595,1953,Visa,credit,2029-11-01,US,1
2096,596,1953,Mastercard,credit,2028-09-01,US,1
2097,597,1954,Visa,credit,2029-11-01,US,1
2098,598,1955,PayPal,digital_wallet,,US,1
2099,599,1956,Mastercard,credit,2028-07-01,US,1
2100,600,1957,Mastercard,credit,2027-07-01,US,1
2101,601,1958,Discover,credit,2027-09-01,US,1
2102,602,1959,Mastercard,credit,2029-05-01,US,1
2103,603,1960,Visa,credit,2029-08-01,US,1
2104,604,1961,Visa,credit,2028-06-01,US,1
2105,605,1962,Mastercard,credit,2029-12-01,US,0
2106,606,1962,Visa,credit,2027-09-01,US,1
2107,607,1963,PayPal,digital_wallet,,US,1
2108,608,1963,Visa,credit,2029-04-01,US,1
2109,609,1964,Mastercard,credit,2028-02-01,US,1
2110,610,1965,Mastercard,credit,2028-09-01,US,1
2111,611,1965,Debit Card,debit,2029-05-01,US,1
2112,612,1966,Visa,credit,2028-06-01,US,1
2113,613,1966,Debit Card,debit,2028-12-01,US,1
2114,614,1967,Visa,credit,2030-05-01,US,1
2115,615,1968,Visa,credit,2028-10-01,US,1
2116,616,1969,Mastercard,credit,2030-03-01,US,1
2117,617,1970,Visa,credit,2028-03-01,US,1
2118,618,1971,Visa,credit,2029-11-01,US,1
2119,619,1972,American Express,credit,2030-10-01,US,1
2120,620,1973,Mastercard,credit,2026-11-01,US,1
2121,621,1974,Discover,credit,2028-07-01,US,1
2122,622,1975,Visa,credit,2029-11-01,US,1
2123,623,1976,Visa,credit,2029-02-01,US,1
2124,624,1977,Visa,credit,2029-09-01,US,1
2125,625,1977,American Express,credit,2028-09-01,US,1
2126,626,1978,Visa,credit,2029-06-01,US,1
2127,627,1979,PayPal,digital_wallet,,US,1
2128,628,1980,Visa,credit,2029-03-01,US,1
2129,629,1981,Mastercard,credit,2030-07-01,US,1
2130,630,1982,Mastercard,credit,2029-08-01,US,1
2131,631,1983,Mastercard,credit,2029-09-01,US,1
2132,632,1984,Discover,credit,2028-12-01,US,1
2133,633,1985,Visa,credit,2028-11-01,US,1
2134,634,1986,Visa,credit,2028-11-01,US,1
2135,635,1987,Mastercard,credit,2029-09-01,US,1
2136,636,1988,PayPal,digital_wallet,,US,1
2137,637,1988,Mastercard,credit,2028-11-01,US,1
2138,638,1989,Visa,credit,2029-08-01,US,1
2139,639,1990,American Express,credit,2031-05-01,US,1
2140,640,1991,American Express,credit,2030-03-01,US,1
2141,641,1992,PayPal,digital_wallet,,US,1
2142,642,1993,Visa,credit,2029-01-01,US,0
2143,643,1994,PayPal,digital_wallet,,US,1
2144,644,1995,Mastercard,credit,2030-07-01,US,1
2145,645,1996,American Express,credit,2028-12-01,US,1
2146,646,1997,Mastercard,credit,2027-04-01,US,1
2147,647,1998,JCB,credit,2028-04-01,US,1
2148,648,1999,American Express,credit,2027-06-01,US,1
2149,649,2000,Mastercard,credit,2028-12-01,US,1
2150,650,2000,Visa,credit,2029-05-01,US,1
2151,651,2001,American Express,credit,2031-01-01,US,1
2152,652,2001,Mastercard,credit,2029-08-01,US,1
2153,653,2002,Debit Card,debit,2029-02-01,US,1
2154,654,2002,American Express,credit,2030-02-01,US,1
2155,655,2003,Mastercard,credit,2027-02-01,US,1
2156,656,2003,Visa,credit,2029-07-01,US,1
2157,657,2004,Mastercard,credit,2030-02-01,US,0
2158,658,2005,American Express,credit,2027-11-01,US,1
2159,659,2006,Mastercard,credit,2030-06-01,US,1
2160,660,2007,American Express,credit,2029-09-01,US,1
2161,661,2008,Visa,credit,2028-12-01,US,1
2162,662,2009,American Express,credit,2029-12-01,US,1
2163,663,2010,American Express,credit,2031-08-01,US,1
2164,664,2011,PayPal,digital_wallet,,US,1
2165,665,2012,Visa,credit,2029-07-01,US,1
2166,666,2013,American Express,credit,2029-07-01,US,1
2167,667,2014,Discover,credit,2028-11-01,US,1
2168,668,2015,Visa,credit,2028-06-01,US,0
2169,669,2016,Mastercard,credit,2030-02-01,US,1
2170,670,2017,Visa,credit,2028-06-01,US,1
2171,671,2018,Visa,credit,2029-05-01,US,1
2172,672,2019,American Express,credit,2028-11-01,US,1
2173,673,2019,American Express,credit,2029-10-01,US,1
2174,674,2020,Visa,credit,2029-09-01,US,1
2175,675,2021,Mastercard,credit,2030-05-01,US,1
2176,676,2022,American Express,credit,2028-10-01,US,1
2177,677,2023,Visa,credit,2029-01-01,US,1
2178,678,2023,Visa,credit,2028-05-01,US,1
2179,679,2024,PayPal,digital_wallet,,US,1
2180,680,2025,Mastercard,credit,2028-11-01,US,1
2181,681,2026,Mastercard,credit,2029-09-01,US,1
2182,682,2027,Visa,credit,2030-02-01,US,1
2183,683,2028,Debit Card,debit,2028-05-01,US,1
2184,684,2029,Visa,credit,2030-03-01,US,1
2185,685,2030,PayPal,digital_wallet,,US,1
2186,686,2031,Visa,credit,2030-09-01,US,1
2187,687,2032,Visa,credit,2029-09-01,US,1
2188,688,2033,Mastercard,credit,2031-03-01,US,1
2189,689,2034,Visa,credit,2028-07-01,US,1
2190,690,2035,PayPal,digital_wallet,,US,1
2191,691,2035,Mastercard,credit,2028-02-01,US,0
2192,692,2036,American Express,credit,2027-07-01,US,1
2193,693,2037,Mastercard,credit,2030-10-01,US,1
2194,694,2037,Visa,credit,2029-12-01,US,1
2195,695,2037,Visa,credit,2029-04-01,US,1
2196,696,2038,Mastercard,credit,2029-08-01,US,1
2197,697,2039,American Express,credit,2028-03-01,US,1
2198,698,2039,Mastercard,credit,2031-10-01,US,1
2199,699,2040,Visa,credit,2029-06-01,US,0
2200,700,2040,Mastercard,credit,2029-06-01,US,1
2201,701,2041,Mastercard,credit,2030-01-01,US,0
2202,702,2041,Debit Card,debit,2029-10-01,US,1
2203,703,2042,Visa,credit,2029-07-01,US,1
2204,704,2043,PayPal,digital_wallet,,US,1
2205,705,2043,Mastercard,credit,2028-07-01,US,1
2206,706,2044,Visa,credit,2029-10-01,US,1
2207,707,2045,PayPal,digital_wallet,,US,1
2208,708,2045,Debit Card,debit,2031-03-01,US,0
2209,709,2046,Visa,credit,2030-09-01,US,1
2210,710,2047,PayPal,digital_wallet,,US,1
2211,711,2048,Visa,credit,2030-12-01,US,1
2212,712,2049,Visa,credit,2028-10-01,US,1
2213,713,2050,Mastercard,credit,2028-05-01,US,1
2214,714,2051,Visa,credit,2029-03-01,US,1
2215,715,2052,American Express,credit,2029-05-01,US,1
2216,716,2053,Mastercard,credit,2030-06-01,US,0
2217,717,2053,Mastercard,credit,2027-08-01,US,1
2218,718,2054,Debit Card,debit,2030-11-01,US,1
2219,719,2055,Visa,credit,2029-03-01,US,1
2220,720,2056,PayPal,digital_wallet,,US,1
2221,721,2057,Mastercard,credit,2028-11-01,US,1
2222,722,2057,Visa,credit,2028-04-01,US,1
2223,723,2058,Mastercard,credit,2027-09-01,US,1
2224,724,2059,American Express,credit,2030-02-01,US,1
2225,725,2060,Visa,credit,2029-05-01,US,1
2226,726,2061,Visa,credit,2028-01-01,US,1
2227,727,2062,PayPal,digital_wallet,,US,1
2228,728,2062,Visa,credit,2028-01-01,US,1
2229,729,2063,Mastercard,credit,2028-12-01,US,1
2230,730,2064,Mastercard,credit,2031-01-01,US,1
2231,731,2064,Mastercard,credit,2029-01-01,US,1
2232,732,2065,Visa,credit,2027-10-01,US,1
2233,733,2066,JCB,credit,2029-02-01,US,1
2234,734,2067,Mastercard,credit,2029-01-01,US,1
2235,735,2068,Mastercard,credit,2026-08-01,US,1
2236,736,2069,Visa,credit,2029-04-01,US,1
2237,737,2070,Visa,credit,2029-02-01,US,1
2238,738,2071,Mastercard,credit,2030-01-01,US,1
2239,739,2072,Discover,credit,2031-03-01,US,1
2240,740,2072,Debit Card,debit,2030-06-01,US,1
2241,741,2073,PayPal,digital_wallet,,US,1
2242,742,2074,American Express,credit,2029-01-01,US,1
2243,743,2074,Visa,credit,2028-03-01,US,1
2244,744,2075,American Express,credit,2031-11-01,US,1
2245,745,2076,Mastercard,credit,2029-05-01,US,1
2246,746,2077,Mastercard,credit,2029-05-01,US,1
2247,747,2078,Debit Card,debit,2029-04-01,US,1
2248,748,2079,Mastercard,credit,2029-07-01,US,1
2249,749,2080,JCB,credit,2029-03-01,US,1
2250,750,2081,Mastercard,credit,2028-10-01,US,1
2251,751,2082,PayPal,digital_wallet,,US,1
2252,752,2083,Visa,credit,2028-10-01,US,1
2253,753,2084,Visa,credit,2029-04-01,US,1
2254,754,2084,American Express,credit,2028-10-01,US,1
2255,755,2085,American Express,credit,2028-08-01,US,1
2256,756,2086,Debit Card,debit,2029-06-01,US,1
2257,757,2087,Visa,credit,2029-01-01,US,1
2258,758,2088,Visa,credit,2030-11-01,US,1
2259,759,2089,Visa,credit,2026-09-01,US,1
2260,760,2090,Visa,credit,2030-06-01,US,1
2261,761,2091,Visa,credit,2030-07-01,US,1
2262,762,2092,Visa,credit,2027-04-01,US,1
2263,763,2092,Visa,credit,2028-12-01,US,1
2264,764,2093,Visa,credit,2028-12-01,US,1
2265,765,2094,Discover,credit,2027-12-01,US,1
2266,766,2094,Mastercard,credit,2028-07-01,US,1
2267,767,2095,Visa,credit,2028-03-01,US,1
2268,768,2096,Mastercard,credit,2031-02-01,US,1
2269,769,2097,Visa,credit,2030-04-01,US,0
2270,770,2098,PayPal,digital_wallet,,US,1
2271,771,2098,Mastercard,credit,2030-08-01,US,1
2272,772,2099,Visa,credit,2030-01-01,US,1
2273,773,2099,PayPal,digital_wallet,,US,1
2274,774,2100,Visa,credit,2028-03-01,US,1
2275,775,2101,Visa,credit,2028-10-01,US,1
2276,776,2101,JCB,credit,2029-10-01,US,1
2277,777,2102,Debit Card,debit,2028-02-01,US,1
2278,778,2103,Discover,credit,2030-01-01,US,1
2279,779,2104,Mastercard,credit,2029-02-01,US,1
2280,780,2105,Mastercard,credit,2028-12-01,US,1
2281,781,2106,Visa,credit,2030-01-01,US,1
2282,782,2107,Visa,credit,2029-10-01,US,1
2283,783,2107,JCB,credit,2028-12-01,US,1
2284,784,2108,Visa,credit,2030-06-01,US,1
2285,785,2109,Visa,credit,2028-04-01,US,0
2286,786,2110,Visa,credit,2029-12-01,US,1
2287,787,2111,American Express,credit,2029-12-01,US,1
2288,788,2112,Visa,credit,2029-01-01,US,1
2289,789,2113,JCB,credit,2029-08-01,US,1
2290,790,2113,PayPal,digital_wallet,,US,1
2291,791,2114,Discover,credit,2028-01-01,US,0
2292,792,2115,Mastercard,credit,2030-04-01,US,1
2293,793,2115,Visa,credit,2029-02-01,US,1
2294,794,2116,American Express,credit,2028-10-01,US,1
2295,795,2117,Visa,credit,2030-05-01,US,1
2296,796,2117,Visa,credit,2028-08-01,US,1
2297,797,2118,Debit Card,debit,2027-12-01,US,1
2298,798,2119,American Express,credit,2027-10-01,US,1
2299,799,2120,Visa,credit,2029-12-01,US,1
2300,800,2120,Visa,credit,2028-01-01,US,1
2301,801,2121,Visa,credit,2031-02-01,US,1
2302,802,2122,Visa,credit,2027-04-01,US,1
2303,803,2123,Debit Card,debit,2031-01-01,US,1
2304,804,2124,Visa,credit,2029-07-01,US,1
2305,805,2125,Visa,credit,2029-03-01,US,0
2306,806,2125,American Express,credit,2028-10-01,US,1
2307,807,2126,Visa,credit,2029-09-01,US,1
2308,808,2126,Visa,credit,2029-04-01,US,1
2309,809,2127,American Express,credit,2030-06-01,US,1
2310,810,2128,Mastercard,credit,2029-06-01,US,0
2311,811,2128,Visa,credit,2029-06-01,US,1
2312,812,2128,American Express,credit,2028-12-01,US,1
2313,813,2129,Mastercard,credit,2029-04-01,US,1
2314,814,2129,American Express,credit,2029-08-01,US,1
2315,815,2130,American Express,credit,2027-08-01,US,1
2316,816,2131,PayPal,digital_wallet,,US,1
2317,817,2132,Mastercard,credit,2027-12-01,US,1
2318,818,2132,American Express,credit,2030-01-01,US,1
2319,819,2133,Visa,credit,2029-07-01,US,1
2320,820,2134,Mastercard,credit,2029-02-01,US,1
2321,821,2135,American Express,credit,2029-05-01,US,1
2322,822,2136,American Express,credit,2029-09-01,US,1
2323,823,2136,Visa,credit,2028-10-01,US,1
2324,824,2137,Debit Card,debit,2028-07-01,US,1
2325,825,2137,JCB,credit,2029-07-01,US,1
2326,826,2138,Visa,credit,2028-05-01,US,1
2327,827,2139,Mastercard,credit,2029-09-01,US,1
2328,828,2140,JCB,credit,2027-08-01,US,1
2329,829,2141,Visa,credit,2030-05-01,US,1
2330,830,2142,Visa,credit,2029-10-01,US,1
2331,831,2143,Visa,credit,2029-08-01,US,1
2332,832,2143,Visa,credit,2030-04-01,US,1
2333,833,2144,Mastercard,credit,2030-12-01,US,1
2334,834,2145,Discover,credit,2030-05-01,US,1
2335,835,2146,American Express,credit,2027-06-01,US,1
2336,836,2146,Visa,credit,2028-01-01,US,1
2337,837,2147,American Express,credit,2028-09-01,US,1
2338,838,2148,Mastercard,credit,2029-05-01,US,1
2339,839,2149,Visa,credit,2029-11-01,US,1
2340,840,2150,Debit Card,debit,2028-08-01,US,1
2341,841,2151,American Express,credit,2029-07-01,US,1
2342,842,2152,Visa,credit,2028-07-01,US,1
2343,843,2153,PayPal,digital_wallet,,US,1
2344,844,2154,Debit Card,debit,2028-09-01,US,1
2345,845,2155,Debit Card,debit,2027-12-01,US,1
2346,846,2155,PayPal,digital_wallet,,US,1
2347,847,2155,Mastercard,credit,2028-05-01,US,1
2348,848,2156,Visa,credit,2027-12-01,US,1
2349,849,2157,Debit Card,debit,2028-05-01,US,1
2350,850,2158,Visa,credit,2030-05-01,US,1
2351,851,2159,Visa,credit,2028-05-01,US,1
2352,852,2159,Visa,credit,2031-12-01,US,1
2353,853,2160,Visa,credit,2029-10-01,US,0
2354,854,2161,Visa,credit,2029-07-01,US,1
2355,855,2162,Visa,credit,2028-06-01,US,1
2356,856,2162,Debit Card,debit,2030-01-01,US,1
2357,857,2163,Mastercard,credit,2028-10-01,US,1
2358,858,2164,Visa,credit,2029-06-01,US,1
2359,859,2165,Mastercard,credit,2031-11-01,US,1
2360,860,2166,American Express,credit,2029-03-01,US,0
2361,861,2166,PayPal,digital_wallet,,US,1
2362,862,2167,Mastercard,credit,2030-06-01,US,1
2363,863,2167,Visa,credit,2028-08-01,US,1
2364,864,2168,American Express,credit,2029-04-01,US,1
2365,865,2168,PayPal,digital_wallet,,US,1
2366,866,2169,Discover,credit,2031-02-01,US,1
2367,867,2170,Mastercard,credit,2028-09-01,US,1
2368,868,2171,Visa,credit,2031-02-01,US,1
2369,869,2171,PayPal,digital_wallet,,US,1
2370,870,2172,Visa,credit,2030-01-01,US,1
2371,871,2172,Debit Card,debit,2028-10-01,US,1
2372,872,2173,PayPal,digital_wallet,,US,1
2373,873,2174,American Express,credit,2029-12-01,US,1
2374,874,2175,Mastercard,credit,2030-04-01,US,1
2375,875,2176,Visa,credit,2029-12-01,US,1
2376,876,2177,Debit Card,debit,2027-10-01,US,1
2377,877,2177,Mastercard,credit,2028-08-01,US,1
2378,878,2178,Visa,credit,2029-02-01,US,1
2379,879,2179,Visa,credit,2029-04-01,US,1
2380,880,2179,Mastercard,credit,2029-12-01,US,1
2381,881,2180,American Express,credit,2029-07-01,US,1
2382,882,2181,Debit Card,debit,2027-12-01,US,0
2383,883,2181,Visa,credit,2029-09-01,US,0
2384,884,2182,American Express,credit,2029-12-01,US,1
2385,885,2183,Visa,credit,2029-11-01,US,1
2386,886,2184,PayPal,digital_wallet,,US,1
2387,887,2184,PayPal,digital_wallet,,US,1
2388,888,2185,American Express,credit,2030-05-01,US,1
2389,889,2185,PayPal,digital_wallet,,US,1
2390,890,2186,American Express,credit,2030-03-01,US,1
2391,891,2187,Visa,credit,2029-10-01,US,1
2392,892,2187,Mastercard,credit,2029-04-01,US,1
2393,893,2188,American Express,credit,2027-09-01,US,1
2394,894,2189,Visa,credit,2029-10-01,US,1
2395,895,2190,JCB,credit,2029-07-01,US,1
2396,896,2191,Visa,credit,2029-08-01,US,1
2397,897,2192,Visa,credit,2028-01-01,US,1
2398,898,2193,American Express,credit,2028-04-01,US,1
2399,899,2193,Mastercard,credit,2030-05-01,US,1
2400,900,2194,Visa,credit,2029-04-01,US,1
2401,901,2195,Visa,credit,2030-01-01,US,1
2402,902,2196,JCB,credit,2029-05-01,US,1
2403,903,2197,Visa,credit,2029-05-01,US,1
2404,904,2198,Mastercard,credit,2030-04-01,US,1
2405,905,2199,Discover,credit,2028-10-01,US,1
2406,906,2200,Visa,credit,2029-06-01,US,1
2407,907,2201,Visa,credit,2028-11-01,US,1
2408,908,2202,PayPal,digital_wallet,,US,1
2409,909,2203,Visa,credit,2028-11-01,US,1
2410,910,2203,Visa,credit,2029-01-01,US,1
2411,911,2204,Mastercard,credit,2029-07-01,US,1
2412,912,2204,PayPal,digital_wallet,,US,1
2413,913,2205,Discover,credit,2028-11-01,US,1
2414,914,2206,PayPal,digital_wallet,,US,1
2415,915,2207,Discover,credit,2030-08-01,US,1
2416,916,2208,PayPal,digital_wallet,,US,1
2417,917,2208,Mastercard,credit,2028-06-01,US,1
2418,918,2209,Mastercard,credit,2029-02-01,US,1
2419,919,2210,Visa,credit,2028-11-01,US,1
2420,920,2210,PayPal,digital_wallet,,US,1
2421,921,2211,Mastercard,credit,2030-10-01,US,1
2422,922,2211,Debit Card,debit,2029-07-01,US,1
2423,923,2212,Debit Card,debit,2030-05-01,US,1
2424,924,2213,Visa,credit,2027-11-01,US,1
2425,925,2214,Visa,credit,2029-08-01,US,1
2426,926,2215,Visa,credit,2030-03-01,US,1
2427,927,2216,Debit Card,debit,2029-05-01,US,1
2428,928,2217,Mastercard,credit,2030-05-01,US,1
2429,929,2218,Visa,credit,2028-10-01,US,1
2430,930,2218,Mastercard,credit,2030-09-01,US,1
2431,931,2219,Mastercard,credit,2031-08-01,US,1
2432,932,2220,PayPal,digital_wallet,,US,1
2433,933,2221,PayPal,digital_wallet,,US,1
2434,934,2222,Mastercard,credit,2028-12-01,US,1
2435,935,2223,Visa,credit,2028-11-01,US,1
2436,936,2223,PayPal,digital_wallet,,US,1
2437,937,2224,Debit Card,debit,2030-10-01,US,1
2438,938,2224,Visa,credit,2030-11-01,US,1
2439,939,2225,Visa,credit,2028-10-01,US,1
2440,940,2225,Mastercard,credit,2028-11-01,US,1
2441,941,2226,JCB,credit,2029-01-01,US,1
2442,942,2227,Visa,credit,2027-12-01,US,1
2443,943,2228,Visa,credit,2028-05-01,US,1
2444,944,2228,Debit Card,debit,2028-04-01,US,1
2445,945,2229,Discover,credit,2028-07-01,US,1
2446,946,2230,Visa,credit,2029-04-01,US,1
2447,947,2231,Visa,credit,2029-07-01,US,1
2448,948,2231,Mastercard,credit,2030-11-01,US,1
2449,949,2232,Visa,credit,2028-05-01,US,1
2450,950,2233,Mastercard,credit,2030-04-01,US,1
2451,951,2234,PayPal,digital_wallet,,US,1
2452,952,2235,Mastercard,credit,2029-02-01,US,1
2453,953,2236,Mastercard,credit,2029-04-01,US,1
2454,954,2237,Mastercard,credit,2030-01-01,US,1
2455,955,2237,American Express,credit,2028-03-01,US,1
2456,956,2238,Visa,credit,2029-09-01,US,1
2457,957,2239,Visa,credit,2029-06-01,US,1
2458,958,2240,Mastercard,credit,2029-10-01,US,1
2459,959,2241,Debit Card,debit,2029-08-01,US,1
2460,960,2242,Mastercard,credit,2031-10-01,US,1
2461,961,2243,Mastercard,credit,2028-09-01,US,1
2462,962,2244,American Express,credit,2028-10-01,US,1
2463,963,2245,PayPal,digital_wallet,,US,1
2464,964,2246,Visa,credit,2028-09-01,US,1
2465,965,2247,Mastercard,credit,2028-10-01,US,1
2466,966,2248,Mastercard,credit,2028-09-01,US,1
2467,967,2249,Visa,credit,2030-07-01,US,0
2468,968,2250,Visa,credit,2030-10-01,US,1
2469,969,2251,American Express,credit,2028-10-01,US,1
2470,970,2252,Discover,credit,2028-07-01,US,1
2471,971,2252,Debit Card,debit,2029-10-01,US,1
2472,972,2253,Visa,credit,2028-10-01,US,1
2473,973,2254,Debit Card,debit,2029-12-01,US,1
2474,974,2255,Debit Card,debit,2029-07-01,US,1
2475,975,2256,Visa,credit,2027-10-01,US,0
2476,976,2257,Visa,credit,2030-11-01,US,1
2477,977,2258,Mastercard,credit,2031-02-01,US,1
2478,978,2258,American Express,credit,2028-09-01,US,1
2479,979,2259,Mastercard,credit,2028-12-01,US,1
2480,980,2259,Debit Card,debit,2029-08-01,US,1
2481,981,2260,Visa,credit,2029-09-01,US,1
2482,982,2261,Mastercard,credit,2029-12-01,US,1
2483,983,2262,Mastercard,credit,2031-05-01,US,1
2484,984,2263,Visa,credit,2029-02-01,US,1
2485,985,2264,Mastercard,credit,2028-07-01,US,1
2486,986,2265,Visa,credit,2027-12-01,US,1
2487,987,2266,PayPal,digital_wallet,,US,1
2488,988,2267,Visa,credit,2028-08-01,US,1
2489,989,2268,Visa,credit,2029-04-01,US,1
2490,990,2268,Visa,credit,2031-02-01,US,1
2491,991,2269,Visa,credit,2028-10-01,US,1
2492,992,2269,Mastercard,credit,2029-07-01,US,1
2493,993,2270,Visa,credit,2029-04-01,US,1
2494,994,2271,PayPal,digital_wallet,,US,1
2495,995,2271,Mastercard,credit,2030-07-01,US,1
2496,996,2272,JCB,credit,2031-11-01,US,1
